,AccountsPayableCurrent,AccretionAmortizationOfDiscountsAndPremiumsInvestments,AccruedLiabilitiesCurrent,AccruedProfessionalFeesCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AccumulatedOtherComprehensiveIncomeLossNetOfTax,AdditionalPaidInCapitalCommonStock,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,AllocatedShareBasedCompensationExpense,AmortizationOfFinancingCosts,AmortizationOfFinancingCostsAndDiscounts,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,Assets,AssetsCurrent,AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,AvailableForSaleDebtSecuritiesAmortizedCostBasis,AvailableForSaleSecuritiesDebtSecurities,AvailableForSaleSecuritiesDebtSecuritiesCurrent,AvailableForSaleSecuritiesDebtSecuritiesNoncurrent,CapitalLeaseObligationsIncurred,CashAndCashEquivalentsAtCarryingValue,CashCashEquivalentsAndShortTermInvestments,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsIncludingDisposalGroupAndDiscontinuedOperations,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseExcludingExchangeRateEffect,CommonStockCapitalSharesReservedForFutureIssuance,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ComprehensiveIncomeNetOfTax,ConvertibleLongTermNotesPayable,CurrentForeignTaxExpenseBenefit,CurrentIncomeTaxExpenseBenefit,DebtInstrumentUnamortizedDiscount,DebtIssuanceCostsIncurredDuringNoncashOrPartialNoncashTransaction,DebtSecuritiesAvailableForSaleAllowanceForCreditLoss,DebtSecuritiesAvailableForSaleRealizedGainLoss,DeferredIncomeTaxLiabilities,DeferredOfferingCosts,DeferredTaxAssetsGoodwillAndIntangibleAssets,DeferredTaxAssetsGross,DeferredTaxAssetsLiabilitiesNet,DeferredTaxAssetsNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsOther,DeferredTaxAssetsPropertyPlantAndEquipment,DeferredTaxAssetsTaxCreditCarryforwardsResearch,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccruals,DeferredTaxAssetsValuationAllowance,DefinedContributionPlanCostRecognized,DefinedContributionPlanEmployerMatchingContributionPercentOfMatch,Depreciation,EarningsPerShareBasicAndDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,EffectiveIncomeTaxRateReconciliationChangeInEnactedTaxRate,EffectiveIncomeTaxRateReconciliationDeductions,EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential,EffectiveIncomeTaxRateReconciliationNondeductibleExpenseShareBasedCompensationCost,EffectiveIncomeTaxRateReconciliationOtherAdjustments,EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,EffectiveIncomeTaxRateReconciliationTaxCreditsResearch,EmbeddedDerivativeFairValueOfEmbeddedDerivativeLiability,EmployeeRelatedLiabilitiesCurrent,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedStockOptions,ForeignCurrencyTransactionGainLossRealized,GainsLossesOnExtinguishmentOfDebt,GeneralAndAdministrativeExpense,ImpairmentOfLongLivedAssetsHeldForUse,IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesForeign,IncomeTaxExpenseBenefit,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccruedLiabilitiesAndOtherOperatingLiabilities,IncreaseDecreaseInOtherOperatingAssets,IncreaseDecreaseInOtherOperatingLiabilities,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,InterestExpense,InterestExpenseRelatedParty,InterestPaidNet,InvestmentIncomeInterest,LeaseAndRentalExpense,LesseeOperatingLeaseLiabilityPaymentsDue,LesseeOperatingLeaseLiabilityPaymentsDueAfterYearFive,LesseeOperatingLeaseLiabilityPaymentsDueNextTwelveMonths,LesseeOperatingLeaseLiabilityPaymentsDueYearFive,LesseeOperatingLeaseLiabilityPaymentsDueYearFour,LesseeOperatingLeaseLiabilityPaymentsDueYearThree,LesseeOperatingLeaseLiabilityPaymentsDueYearTwo,LesseeOperatingLeaseLiabilityPaymentsRemainderOfFiscalYear,LesseeOperatingLeaseLiabilityUndiscountedExcessAmount,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,MarketableSecurities,MarketableSecuritiesCurrent,MarketableSecuritiesNoncurrent,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NetIncomeLossAvailableToCommonStockholdersBasic,NoncashOrPartNoncashAcquisitionFixedAssetsAcquired1,NotesPayableRelatedPartiesNoncurrent,NumberOfOperatingSegments,NumberOfReportableSegments,OperatingExpenses,OperatingIncomeLoss,OperatingLeaseCost,OperatingLeaseLiability,OperatingLeaseLiabilityCurrent,OperatingLeaseLiabilityNoncurrent,OperatingLeasePayments,OperatingLeaseRightOfUseAsset,OperatingLeasesFutureMinimumPaymentsDue,OperatingLeasesFutureMinimumPaymentsDueCurrent,OperatingLeasesFutureMinimumPaymentsDueInFiveYears,OperatingLeasesFutureMinimumPaymentsDueInFourYears,OperatingLeasesFutureMinimumPaymentsDueInThreeYears,OperatingLeasesFutureMinimumPaymentsDueInTwoYears,OperatingLeasesFutureMinimumPaymentsDueThereafter,OperatingLeasesFutureMinimumPaymentsRemainderOfFiscalYear,OperatingLeaseWeightedAverageDiscountRatePercent,OtherAccruedLiabilitiesCurrent,OtherAssetsNoncurrent,OtherComprehensiveIncomeAvailableforsaleSecuritiesAdjustmentNetOfTaxPortionAttributableToParent,OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,OtherLiabilitiesNoncurrent,OtherNonoperatingIncomeExpense,OtherThanTemporaryImpairmentLossDebtSecuritiesAvailableForSale,PaymentsForRepurchaseOfCommonStock,PaymentsForTenantImprovements,PaymentsOfDebtIssuanceCosts,PaymentsOfStockIssuanceCosts,PaymentsRelatedToTaxWithholdingForShareBasedCompensation,PaymentsToAcquireAvailableForSaleSecuritiesDebt,PaymentsToAcquireMarketableSecurities,PaymentsToAcquirePropertyPlantAndEquipment,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PrepaidExpenseAndOtherAssetsCurrent,ProceedsFromIssuanceInitialPublicOffering,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfSharesUnderIncentiveAndShareBasedCompensationPlans,ProceedsFromMaturitiesPrepaymentsAndCallsOfAvailableForSaleSecurities,ProceedsFromNotesPayable,ProceedsFromSaleAndMaturityOfMarketableSecurities,ProceedsFromStockOptionsExercised,ProfitLoss,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,RelatedPartyTransactionExpensesFromTransactionsWithRelatedParty,RepaymentsOfDebtAndCapitalLeaseObligations,ResearchAndDevelopmentExpense,RestrictedCashNoncurrent,RetainedEarningsAccumulatedDeficit,RightOfUseAssetObtainedInExchangeForOperatingLeaseLiability,ShareBasedCompensation,StockholdersEquity,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueEmployeeStockPurchasePlan,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueStockOptionsExercised,TaxAdjustmentsSettlementsAndUnusualProvisions,TemporaryEquityCarryingAmountAttributableToParent,TemporaryEquityLiquidationPreference,TemporaryEquityParOrStatedValuePerShare,TemporaryEquitySharesAuthorized,TemporaryEquitySharesIssued,TemporaryEquitySharesOutstanding,UnrecognizedTaxBenefits,UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestExpense,UnrecognizedTaxBenefitsIncreasesResultingFromCurrentPeriodTaxPositions,UnrecognizedTaxBenefitsIncreasesResultingFromPriorPeriodTaxPositions,ValuationAllowanceDeferredTaxAssetChangeInAmount,VariableLeaseCost,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesIssuedBasic,CurrentFederalTaxExpenseBenefit,CurrentStateAndLocalTaxExpenseBenefit,DeferredFederalIncomeTaxExpenseBenefit,DeferredForeignIncomeTaxExpenseBenefit,DeferredIncomeTaxExpenseBenefit,DeferredStateAndLocalIncomeTaxExpenseBenefit,DeferredTaxLiabilitiesPropertyPlantAndEquipment,IncomeTaxExaminationInterestExpense,IncomeTaxExaminationPenaltiesExpense,IncreaseDecreaseInOperatingLeaseLiability,PreferredStockValue,StockIssuedDuringPeriodValueRestrictedStockAwardNetOfForfeitures,AvailableForSaleDebtSecuritiesGrossUnrealizedGain,AvailableForSaleDebtSecuritiesGrossUnrealizedLoss,DebtSecuritiesAvailableForSaleAmortizedCostCurrent,EarningsPerShareBasic,EarningsPerShareDiluted,InvestmentsAndCash,OperatingLeaseRightOfUseAssetAmortizationExpense,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfSharesOutstandingBasic,DeferredTaxAssetsInProcessResearchAndDevelopment,FinanceLeasePrincipalPayments,GainLossOnDerivativeInstrumentsNetPretax,GainLossOnDispositionOfAssets,ProceedsFromDerivativeInstrumentInvestingActivities,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsVestedNumberOfShares,FairValueConcentrationOfRiskForeignCurrencyContracts,ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfAdditionalSharesAuthorized,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,SubordinatedBorrowingInterestRate,y
0,3356000,0.0,5802000,19000.0,1454000.0,6000.0,584000,272000.0,272000.0,9000.0,0.0,14217598.0,3244000,1595000,6000.0,0.0,23847000.0,23853000.0,124684000.0,11696000.0,246000.0,9622000.0,68100000.0,26700000.0,-16938000.0,16848906.0,0.0001,28500000.0,7936434,7936434,1000.0,-27936000.0,9921000.0,14000.0,14000.0,1000000.0,0.0,0.0,0.0,0.0,3484000.0,783000.0,8365000.0,0.0,0.0,7022000.0,65000.0,88000.0,235000.0,0.0,172000.0,8365000.0,300000.0,1.0,257000.0,-2.38,0.0,0.34,-0.362,-0.088,-0.012,-0.028,-0.002,-0.003,0.051,0.004,8517000.0,1129000,8200000.0,70700000.0,-100000.0,-5479000.0,3098000.0,0.0,-14632000.0,-17132000.0,-2500000.0,14000.0,23000.0,242000.0,-35000.0,-14000.0,-270000.0,6000.0,914000.0,6000.0,29000.0,500000.0,2745000.0,71462000.0,533000.0,526000.0,616000.0,598000.0,581000.0,424000.0,472000.0,21965000,3244000,9158000,0.0,23853000.0,11696000.0,-120000.0,-771000.0,-16047000.0,-17132000.0,-17132000.0,731000.0,7937000.0,1.0,1.0,17151000.0,-17151000.0,100000.0,2273000.0,391000.0,1882000.0,100000.0,2073000.0,3023000.0,564000.0,616000.0,598000.0,581000.0,564000.0,526000.0,138000.0,0.085,326000,503000.0,0.0,0.0,586000,25000.0,0.0,4000.0,59000.0,0.0,0.0,132000.0,0.0,23865000.0,771000.0,0.0001,10000000.0,0.0,0.0,200000,83500000.0,3000.0,0.0,0.0,0.0,12000000.0,5000.0,-16366000.0,2963000.0,1509000,1394000.0,62000.0,14053000.0,140000.0,-69323000,2163000.0,272000.0,-24236000.0,50017000.0,305000.0,83459000.0,5000.0,0.0,50017000.0,50324000.0,0.0001,18753595.0,12385154.0,12385154.0,128000.0,0.0,107000.0,0.0,6200000.0,200000.0,7211360.0,7850183.0,0.0,0.0,0.0,0.0,0.0,0.0,350000.0,0.0,0.0,-383000.0,0.0,-132000.0,0.0,1869000.0,427053000.0,-2.91,-2.91,597900000.0,3731000.0,45741845.0,45741845.0,7914000.0,5000.0,0.0,120000.0,0.0,80456.0,200000.0,2100000.0,5410000.0,0.063,0
1,3356000,0.0,5802000,19000.0,1454000.0,12000.0,584000,275000.0,207000.0,22000.0,392000.0,16474471.0,3244000,1595000,12000.0,,23122000.0,23134000.0,124684000.0,11696000.0,73000.0,6392000.0,60600000.0,9762000.0,-3230000.0,9019671.0,0.0001,28500000.0,7936434,7936434,1000.0,-8920000.0,9921000.0,,,,91000.0,0.0,,0.0,,618000.0,13192000.0,0.0,0.0,11270000.0,26000.0,97000.0,788000.0,0.0,393000.0,13192000.0,,1.0,363000.0,-0.68,0.0,0.34,-0.154,,,-0.171,-0.003,-0.003,0.071,0.008,,1129000,14200000.0,103000000.0,-300000.0,,2517.0,0.0,-3240000.0,-27936000.0,-24696000.0,,2015000.0,-45000.0,-8000.0,33000.0,-423000.0,407.0,862000.0,13000.0,48000.0,400000.0,2558000.0,55486000.0,4617000.0,526000.0,616000.0,598000.0,581000.0,237000.0,425000.0,21965000,3244000,9158000,0.0,23134000.0,11696000.0,9687000.0,-159000.0,-12758000.0,-5041000.0,-16366000.0,0.0,7937000.0,1.0,1.0,15763.0,-5043000.0,300000.0,2133000.0,408000.0,1725000.0,300000.0,1981000.0,2885000.0,564000.0,526000.0,616000.0,598000.0,581000.0,,,0.085,326000,503000.0,0.0,0.0,586000,-196.0,,0.0,65000.0,181000.0,133000.0,,0.0,35066000.0,159000.0,0.0001,10000000.0,0.0,0.0,200000,,0.0,0.0,0.0,10000000.0,16800000.0,3000.0,-26781000.0,2963000.0,1509000,1585000.0,70000.0,13246.0,140000.0,-69323000,2163000.0,207000.0,-41083000.0,,305000.0,,3000.0,,50017000.0,50324000.0,0.0001,18753595.0,12385154.0,12385154.0,235000.0,0.0,20000.0,102000.0,4800000.0,,7479523.0,7931606.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,-146000.0,0.0,-487000.0,0.0,2505000.0,361487000.0,-2.06,-2.06,537400000.0,3897000.0,51644946.0,51644946.0,,0.0,0.0,,0.0,,,2100000.0,3504000.0,,0
2,1724000,18000.0,3659000,704000.0,1821000.0,19000.0,2273000,,69000.0,36000.0,1161000.0,16537869.0,17115000,12293000,19000.0,,23552000.0,23571000.0,124684000.0,11696000.0,73000.0,1395000.0,430400000.0,9762000.0,-8227000.0,,0.0001,28500000.0,8011734,8011734,1000.0,-8920000.0,41476000.0,,,,91000.0,0.0,0.0,,,,,,,,,,,,,,,1.0,100000.0,-0.9,,,,,,,,,,,,1068000,14900000.0,90400000.0,,,831.0,,,,,,2282000.0,4330000.0,,48000.0,-368000.0,395.0,1867000.0,24000.0,124000.0,100000.0,2417000.0,46184000.0,4288000.0,526000.0,616000.0,598000.0,581000.0,96000.0,380000.0,60928000,17115000,5383000,0.0,23571000.0,11696000.0,9637000.0,-209000.0,-17655000.0,-6742000.0,-4583000.0,0.0,18487000.0,1.0,1.0,3979.0,-6742000.0,100000.0,2037000.0,421000.0,1616000.0,400000.0,1887000.0,2885000.0,564000.0,526000.0,616000.0,598000.0,581000.0,,,0.085,299000,503000.0,,,552000,-209.0,0.0,0.0,88000.0,181000.0,768000.0,,0.0,40231000.0,209000.0,0.0001,10000000.0,0.0,0.0,703000,,0.0,0.0,12000000.0,10000000.0,14400000.0,,,3019000.0,1198000,191000.0,97000.0,3148.0,,-96104000,2163000.0,275000.0,,,,,,,50017000.0,50324000.0,0.0001,18753595.0,12385154.0,12385154.0,,0.0,,,,,7549711.0,7933130.0,,,,,,,2339000.0,,,,0.0,,0.0,1307000.0,289807000.0,-1.08,-1.08,478900000.0,5811000.0,51573894.0,51573894.0,,0.0,616000.0,,616000.0,,,,,,0
3,1050000,,3776000,117000.0,1685000.0,10000.0,197595000,92000.0,275000.0,,,,92189000,90449000,,,,,124684000.0,11696000.0,,1395000.0,417100000.0,,,9809318.0,0.0001,490000000.0,36829857,36829857,4000.0,-16329000.0,,74000.0,74000.0,,,0.0,,567000.0,,7588000.0,21394000.0,0.0,0.0,11044000.0,0.0,109000.0,1559000.0,394000.0,700000.0,21394000.0,600000.0,1.0,549000.0,-2.19,0.0,0.21,-0.183,,-0.008,-0.038,-0.006,-0.001,0.056,0.013,,2061000,21100000.0,91400000.0,,,3499000.0,0.0,-17273000.0,-41443000.0,-24170000.0,74000.0,,,0.0,,,1185000.0,1005000.0,,76000.0,600000.0,2273000.0,,7306000.0,15475000.0,526000.0,616000.0,598000.0,244000.0,338000.0,5356000,92189000,4826000,0.0,124684000.0,11696000.0,,,,-16366.0,-27936000.0,,,1.0,1.0,25521000.0,-15763.0,400000.0,1935000.0,434000.0,1501000.0,600000.0,1790000.0,2885000.0,564000.0,526000.0,616000.0,598000.0,581000.0,,,0.085,129000,503000.0,0.0,0.0,530000,-1230000.0,,,23000.0,,1815000.0,206000.0,23865000.0,150961000.0,,0.0001,10000000.0,0.0,0.0,2195000,,49000.0,,16800000.0,,,49000.0,,2782000.0,1097000,2714000.0,,22022000.0,140000.0,-110766000,2163000.0,,-68738000.0,,,297616000.0,49000.0,,,0.0,0.0001,10000000.0,0.0,0.0,357000.0,,41000.0,0.0,8200000.0,,7515336.0,7932717.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,-84000.0,,,0.0,1307000.0,289807000.0,-3.36,-3.36,421200000.0,7708000.0,51722611.0,51722611.0,,,,,,,,,,,0
4,1050000,118000.0,3776000,117000.0,,10000.0,197595000,92000.0,,,1463000.0,20802461.0,92189000,90449000,,,,,,,0.0,,380500000.0,6532000.0,21418000.0,,0.0001,490000000.0,36829857,36829857,4000.0,-7409000.0,,,,,91000.0,0.0,,,,,,,,,,,,,,,,,,-0.61,,,,,,,,,,,,2061000,,100000000.0,-300000.0,,,,,,,,-1383000.0,-4502000.0,0.0,8000.0,90000.0,,2944000.0,14000.0,0.0,,1984000.0,,15592000.0,15912000.0,526000.0,616000.0,598000.0,1095000.0,259000.0,5356000,92189000,4826000,,124684000.0,,32677000.0,0.0,-11259000.0,-4583.0,-8920000.0,110000.0,,1.0,1.0,,-3979.0,100000.0,1725000.0,434000.0,1501000.0,,1790000.0,2885000.0,,526000.0,616000.0,598000.0,581000.0,,,,129000,,,,530000,-1259000.0,,,47000.0,140000.0,,,35066000.0,,0.0,0.0001,10000000.0,0.0,0.0,2195000,,,305000.0,,33000000.0,,,,,1097000,1129000.0,27000.0,,,-110766000,,92000.0,-68738000.0,,484000.0,,49000.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,347000.0,0.0,,0.0,96000.0,104672000.0,-1.3,-1.3,,1904000.0,51875315.0,51875315.0,,,,,,,,,,,0
5,1050000,,3776000,117000.0,1771000.0,10000.0,197595000,92000.0,92000.0,,3333000.0,23159433.0,92189000,90449000,,,,,195404000.0,8533000.0,0.0,22813000.0,929000000.0,1535000.0,16246000.0,10859403.0,0.0001,490000000.0,36829857,36829857,4000.0,-7409000.0,,33000.0,33000.0,,,0.0,0.0,,,,,,,,0.0,,,,,,,,122000.0,-0.61,,,,,,,,,,,,2061000,,89800000.0,,,1905000.0,0.0,,,,33000.0,-1845000.0,-4085000.0,0.0,22000.0,265000.0,1470000.0,1076000.0,19000.0,,400000.0,129791000.0,,,9183000.0,15036000.0,15136000.0,7642000.0,,52467000.0,5356000,92189000,4826000,,124684000.0,8533000.0,31991000.0,-38000.0,-15707000.0,-4583000.0,-26781000.0,,,,,5547000.0,-3979000.0,600000.0,77324000.0,434000.0,1501000.0,,1790000.0,,,,,,,,,0.067,129000,503000.0,6000.0,6000.0,530000,-1951000.0,0.0,,71000.0,140000.0,10542000.0,206000.0,40231000.0,,38000.0,,,,,2195000,,83755000.0,,,33000000.0,19300000.0,,,2767000.0,1097000,,54000.0,3642000.0,140000.0,-110766000,,749000.0,-68738000.0,,,,,,,,,,,,,,,,,,7684045.0,7936572.0,,,,,,,,,,966000.0,0.0,,,,,-5.16,-5.16,,3742000.0,51788918.0,51788918.0,,,,,,,,,,,0
6,1050000,195000.0,3776000,117000.0,,10000.0,197595000,748000.0,749000.0,,5295000.0,23769339.0,92189000,90449000,,,,,147298000.0,,,17641000.0,880900000.0,1535000.0,10195000.0,,,490000000.0,36829857,36829857,4000.0,-26781000.0,,,,,,,,21236000.0,,12112000.0,37816000.0,0.0,567000.0,18523000.0,,143000.0,4037000.0,1539000.0,885000.0,37249000.0,700000.0,,244000.0,-3.72,0.0,0.21,-0.305,,,-0.124,0.077,-0.001,0.11,0.033,,2061000,,122400000.0,,,3404000.0,,2633000.0,-47365000.0,-49998000.0,,-1754000.0,-3511000.0,,33000.0,503000.0,3347000.0,3030000.0,,617000.0,100000.0,128520000.0,,,,15037000.0,14598000.0,7660000.0,,51118000.0,5356000,92189000,4826000,0.0,124684000.0,,30942000.0,-56000.0,-20691000.0,-27936000.0,-10452000.0,137000.0,,,,10637000.0,-25521000.0,100000.0,77402000.0,434000.0,1501000.0,,1790000.0,,,,,,,,,,129000,4424000.0,,6000.0,530000,-2469000.0,,,85000.0,140000.0,,,,86317000.0,56000.0,0.0001,10000000.0,0.0,0.0,2195000,,,305000.0,,33000000.0,,83000.0,,,1097000,,81000.0,7233000.0,140000.0,-110766000,0.0,1549000.0,-68738000.0,,64000.0,612016000.0,,,,,,,,,398000.0,0.0,1440000.0,0.0,15900000.0,,7720967.0,7941430.0,,,,,,,,,,1814000.0,,,,,,-1.83,-1.83,,5458000.0,52172918.0,52172918.0,,,,,,,,,,,0
7,1754000,241000.0,2628000,221000.0,,489000.0,198835000,800000.0,1492000.0,,5482000.0,5185717.0,87077000,83277000,,,,,24578000.0,,,,,1535000.0,86859000.0,,0.0001,490000000.0,36909857,36909857,4000.0,-10452000.0,,,,,0.0,,0.0,,,,,0.0,,,,,,,,,900000.0,,,-1.52,,,,,,,,,,,,888000,,311300000.0,,,5075.0,,,,,,-2323000.0,-2105000.0,0.0,31000.0,1995000.0,5329.0,0.0,8000.0,480000.0,,117346000.0,,,,15909000.0,15458000.0,15020000.0,,28055000.0,6982000,87077000,4773000,,195404000.0,,116471000.0,-581000.0,-29031000.0,-11570000.0,-7984000.0,137000.0,,,,17017.0,-9757000.0,,87733000.0,448000.0,1383000.0,,1692000.0,,,,,,,,,,120000,5014000.0,,,327000,-4435.0,0.0,,18000.0,140000.0,0.0,,,86317000.0,78000.0,0.0001,10000000.0,0.0,0.0,2202000,,83000.0,484000.0,,33000000.0,,414000.0,,,1084000,,108000.0,11942.0,,-118750000,75545000.0,2665000.0,,,174000.0,,83000.0,,,,,,,,,,2812000.0,1440000.0,,,7764888.0,7954583.0,,,,,,,,,,1328000.0,,,,,,-1.74,-1.74,,1846000.0,52218773.0,52218773.0,,,,,,,,,,,0
8,2529000,,3277000,46000.0,2939000.0,594000.0,200138000,2756000.0,,,,,78275000,70492000,,,,,24578000.0,,,88254000.0,,,,19182414.0,0.0001,490000000.0,36931141,36931141,4000.0,-41443000.0,,,,,,0.0,0.0,19567000.0,,12088000.0,83241000.0,,21236000.0,28451000.0,,127000.0,10527000.0,8405000.0,1367000.0,62005000.0,,,100000.0,-1.16,0.0,0.21,-0.173,,,-0.079,0.067,,0.043,0.038,,1425000,,,-300000.0,,5075000.0,0.0,-17273000.0,-133082000.0,-115809000.0,,,,4059000.0,,,5329000.0,,,462000.0,600000.0,,,,,,,,,,8256000,78275000,6214000,,147298000.0,,,,,-8920000.0,,0.0,,,,17017000.0,-5547000.0,,,462000.0,1263000.0,,1591000.0,,,,,,,,,0.068,136000,5014000.0,6000.0,,317000,-4435000.0,,,,,0.0,,,,,0.0001,10000000.0,0.0,0.0,2391000,,114000.0,,,,134148000.0,2287000.0,,44269000.0,1238000,,,11942000.0,140000.0,-130135000,,,,,,,83000.0,,,,,,,,,,,0.0,24800000.0,,,,,,,,,,,,,,,,,,,-5.04,-5.04,,,52227072.0,52227072.0,,,,,,,,,,,0
9,1670000,,5210000,80000.0,,245000.0,202183000,,800000.0,,,,68916000,61044000,,,,,24578000.0,,,88254000.0,,,,,0.0001,490000000.0,37008997,37008997,4000.0,,,,,,,0.0,0.0,,,,,0.0,,,,,,,,,,,490000.0,-1.16,,,,,,,,,,,,1824000,,,,,1671.0,,,,,,,,,,,1982.0,,,911000.0,,,,,,,,,,,9225000,68916000,7301000,,88865000.0,,,,,-8920000.0,,0.0,,,,6380.0,-5547000.0,,,1017000.0,76307000.0,,75542000.0,,,,,,,,,,125000,5014000.0,,,308000,-2090.0,0.0,,,,19784000.0,0.0,,86317000.0,,,,,,440000,,414000.0,64000.0,,,,,,,1114000,,,4709.0,,-142515000,75614000.0,,-77566000.0,,,,,,,,,,,,1838000.0,,2079000.0,2812000.0,,,7851560.0,7980457.0,,,,,,,,,,6959000.0,,,,,,-1.47,-1.47,,,52288257.0,52288257.0,,,,,,,,,,,0
10,2619000,125000.0,8658000,195000.0,6724000.0,53000.0,503475000,,,,0.0,5080520.0,358866000,339230000,,,,,24578000.0,,,88254000.0,,,-31032000.0,,0.0001,490000000.0,44413404,44413404,5000.0,-14662000.0,,,,,,0.0,,19412000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3108000,,,,,1671000.0,,,,,,594000.0,-1114000.0,4365000.0,0.0,17000.0,1982000.0,,25000.0,793000.0,,,,,,,,,,,13507000,358866000,11711000,,24578000.0,,47000.0,-23872000.0,-7207000.0,-8920000.0,,77000.0,,,,6380000.0,,,,2374000.0,75028000.0,,73672000.0,,,,,,,,,,159000,5014000.0,19000.0,12000.0,295000,-2090000.0,,,,0.0,,0.0,,,7000.0,,,,,2749000,,297616000.0,64000.0,,0.0,198149000.0,,,63108000.0,996000,,27000.0,4709000.0,,-158131000,,1157000.0,-77566000.0,,,,,,,,,,,,,,849000.0,2079000.0,,,,,,,,,,,,,,8004000.0,,,,,,-6.39,-6.39,,,52249620.0,52249620.0,,,,,,,,,,,0
11,2619000,,8658000,195000.0,,53000.0,503475000,1157000.0,2608000.0,,0.0,,358866000,339230000,,,,,,,,88254000.0,,22953000.0,,,,,44413404,44413404,5000.0,-7978000.0,,,,,,0.0,0.0,,,166269000.0,295355000.0,,19567000.0,75259000.0,,0.0,18330000.0,10823000.0,1532000.0,275788000.0,,,,-2.11,0.0,0.21,-0.783,,,-0.077,-0.012,,0.067,0.024,,3108000,,,,,7581000.0,,-46590000.0,-266916000.0,-220326000.0,,,,,,,5519000.0,,,431000.0,,,,,,,,,,,13507000,358866000,11711000,,24578000.0,,,,,-8920000.0,,,,,,26374000.0,-10637000.0,,,2374000.0,75028000.0,,73672000.0,,,,,,,,,,159000,,,,295000,-4071000.0,,,,0.0,,0.0,,86317000.0,,,,,,2749000,,,174000.0,,,,159000.0,,,996000,,,18793000.0,,-158131000,335000.0,,-77566000.0,,,,,,,,,,,,,,,,213800000.0,,14976515.0,15136197.0,,,,,,,,,,7907000.0,,,,,,-1.35,-1.35,,,52337603.0,52337603.0,,,,,,,,,,,0
