,AdditionalPaidInCapitalCommonStock,AdditionsToNoncurrentAssets,AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationStockOptionsRequisiteServicePeriodRecognition,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationAndExerciseOfStockOptions,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,AdjustmentsToAdditionalPaidInCapitalTaxEffectFromShareBasedCompensation,AdjustmentToAdditionalPaidInCapitalIncomeTaxEffectFromShareBasedCompensationNet,AllocatedShareBasedCompensationExpense,AllowanceForLoanAndLeaseLossesProvisionForLossNet,AllowanceForLoanAndLeaseLossesRealEstate,AmortizationOfIntangibleAssets,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,AssetImpairmentCharges,Assets,BusinessAcquisitionCostOfAcquiredEntityCashPaid,BusinessAcquisitionPurchasePriceAllocationAssetsAcquired,BusinessAcquisitionPurchasePriceAllocationLiabilitiesAssumed,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedAssets,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedLiabilities,CapitalLeasesFutureMinimumPaymentsDue,CapitalLeasesFutureMinimumPaymentsDueCurrent,CapitalLeasesFutureMinimumPaymentsDueInFiveYears,CapitalLeasesFutureMinimumPaymentsDueInFourYears,CapitalLeasesFutureMinimumPaymentsDueInThreeYears,CapitalLeasesFutureMinimumPaymentsDueInTwoYears,CapitalLeasesFutureMinimumPaymentsDueThereafter,CapitalLeasesFutureMinimumPaymentsInterestIncludedInPayments,CapitalLeasesFutureMinimumPaymentsPresentValueOfNetMinimumPayments,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesHeldInEmployeeTrust,CommonStockSharesHeldInEmployeeTrustShares,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ContractWithCustomerLiabilityRevenueRecognized,CumulativeEffectOfNewAccountingPrincipleInPeriodOfAdoption,CurrentFederalTaxExpenseBenefit,CurrentStateAndLocalTaxExpenseBenefit,CustomerAdvancesAndDeposits,DebtInstrumentFaceAmount,DebtInstrumentInterestRateEffectivePercentage,DebtInstrumentInterestRateStatedPercentage,DebtInstrumentInterestRateStatedPercentageRateRangeMinimum,DeferredCompensationLiabilityCurrentAndNoncurrent,DeferredFederalIncomeTaxExpenseBenefit,DeferredIncomeTaxExpenseBenefit,DeferredIncomeTaxLiabilities,DeferredStateAndLocalIncomeTaxExpenseBenefit,DeferredTaxAssetsGross,DeferredTaxAssetsInventory,DeferredTaxAssetsLiabilitiesNet,DeferredTaxAssetsNet,DeferredTaxAssetsOther,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsEmployeeCompensation,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,DeferredTaxAssetsTaxDeferredExpenseOther,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsOther,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsReserves,DeferredTaxLiabilities,DepositsAssets,DepreciationDepletionAndAmortization,DerivativeInstrumentsGainLossRecognizedInIncomeNet,DerivativeInstrumentsNotDesignatedAsHedgingInstrumentsGainLossNet,EarningsPerShareBasic,EarningsPerShareDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EmployeeServiceShareBasedCompensationCashReceivedFromExerciseOfStockOptions,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedPeriodForRecognition,EmployeeServiceShareBasedCompensationTaxBenefitFromCompensationExpense,EmployeeStockOwnershipPlanESOPSharesContributedToESOP,EquityMethodInvestmentDividendsOrDistributions,EquityMethodInvestmentRealizedGainLossOnDisposal,ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,ExcessTaxBenefitFromShareBasedCompensationOperatingActivities,FeesAndCommissionsMortgageBanking,FinanceLeaseInterestExpense,FinanceLeaseInterestPaymentOnLiability,FinanceLeaseLiability,FinanceLeaseLiabilityPaymentsDue,FinanceLeaseLiabilityPaymentsDueAfterYearFive,FinanceLeaseLiabilityPaymentsDueInNextRollingTwelveMonths,FinanceLeaseLiabilityPaymentsDueInRollingAfterYearFive,FinanceLeaseLiabilityPaymentsDueInRollingYearFive,FinanceLeaseLiabilityPaymentsDueInRollingYearFour,FinanceLeaseLiabilityPaymentsDueInRollingYearThree,FinanceLeaseLiabilityPaymentsDueInRollingYearTwo,FinanceLeaseLiabilityPaymentsDueNextTwelveMonths,FinanceLeaseLiabilityPaymentsDueYearFive,FinanceLeaseLiabilityPaymentsDueYearFour,FinanceLeaseLiabilityPaymentsDueYearThree,FinanceLeaseLiabilityPaymentsDueYearTwo,FinanceLeaseLiabilityPaymentsRemainderOfFiscalYear,FinanceLeaseLiabilityUndiscountedExcessAmount,FinanceLeasePrincipalPayments,FinanceLeaseRightOfUseAsset,FinanceLeaseRightOfUseAssetAmortization,FinanceLeaseWeightedAverageDiscountRatePercent,FiniteLivedIntangibleAssetsAccumulatedAmortization,FiniteLivedIntangibleAssetsNet,GainLossOnSaleOfMortgageLoans,GainLossOnSaleOfPropertyPlantEquipment,GainsLossesOnExtinguishmentOfDebt,Goodwill,GoodwillAndIntangibleAssetImpairment,GuaranteeObligationsMaximumExposure,HeldToMaturitySecurities,ImpairmentOfIntangibleAssetsIndefinitelivedExcludingGoodwill,IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,IncomeTaxExpenseBenefit,IncomeTaxExpenseBenefitContinuingOperations,IncomeTaxesPaidNet,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,IncomeTaxReconciliationOtherAdjustments,IncomeTaxReconciliationStateAndLocalIncomeTaxes,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInContractWithCustomerLiability,IncreaseDecreaseInCustomerDeposits,IncreaseDecreaseInDepositsOutstanding,IncreaseDecreaseInInventories,IncreaseDecreaseInOtherOperatingCapitalNet,IncreaseDecreaseInReceivables,IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,IntangibleAssetsNetIncludingGoodwill,InterestAndFeeIncomeLoansHeldForSaleMortgages,InterestCostsIncurred,InterestCostsIncurredCapitalized,InterestExpense,InterestIncomeOperating,InterestPaidNet,InventoryRealEstateLandAndLandDevelopmentCosts,InvestmentsInAffiliatesSubsidiariesAssociatesAndJointVentures,LeaseCost,LesseeOperatingLeaseLiabilityPaymentsDue,LesseeOperatingLeaseLiabilityPaymentsDueAfterRollingYearFive,LesseeOperatingLeaseLiabilityPaymentsDueAfterYearFive,LesseeOperatingLeaseLiabilityPaymentsDueInRollingYearFive,LesseeOperatingLeaseLiabilityPaymentsDueInRollingYearFour,LesseeOperatingLeaseLiabilityPaymentsDueInRollingYearThree,LesseeOperatingLeaseLiabilityPaymentsDueInRollingYearTwo,LesseeOperatingLeaseLiabilityPaymentsDueNextRollingTwelveMonths,LesseeOperatingLeaseLiabilityPaymentsDueNextTwelveMonths,LesseeOperatingLeaseLiabilityPaymentsDueYearFive,LesseeOperatingLeaseLiabilityPaymentsDueYearFour,LesseeOperatingLeaseLiabilityPaymentsDueYearThree,LesseeOperatingLeaseLiabilityPaymentsDueYearTwo,LesseeOperatingLeaseLiabilityPaymentsRemainderOfFiscalYear,LesseeOperatingLeaseLiabilityUndiscountedExcessAmount,LettersOfCreditOutstandingAmount,Liabilities,LiabilitiesAndStockholdersEquity,LineOfCreditFacilityCurrentBorrowingCapacity,LoansHeldForSaleMortgages,LongTermDebt,LongTermDebtMaturitiesRepaymentsOfPrincipalAfterYearFive,LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,MortgageLoansOnRealEstateFaceAmountOfMortgages,MortgagesHeldForSaleFairValueDisclosure,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NoncashOrPartNoncashAcquisitionValueOfAssetsAcquired1,NoncashOrPartNoncashAcquisitionValueOfLiabilitiesAssumed1,NonRecourseDebt,OperatingLeaseExpense,OperatingLeaseLiability,OperatingLeasePayments,OperatingLeaseRightOfUseAsset,OperatingLeasesFutureMinimumPaymentsDue,OperatingLeasesFutureMinimumPaymentsDueCurrent,OperatingLeasesFutureMinimumPaymentsDueFutureMinimumSubleaseRentals,OperatingLeasesFutureMinimumPaymentsDueInFiveYears,OperatingLeasesFutureMinimumPaymentsDueInFourYears,OperatingLeasesFutureMinimumPaymentsDueInThreeYears,OperatingLeasesFutureMinimumPaymentsDueInTwoYears,OperatingLeasesFutureMinimumPaymentsDueThereafter,OperatingLeasesRentExpenseNet,OperatingLeaseWeightedAverageDiscountRatePercent,OtherOperatingActivitiesCashFlowStatement,PaymentsForOriginationOfMortgageLoansHeldForSale,PaymentsForRepurchaseOfCommonStock,PaymentsOfDebtIssuanceCosts,PaymentsToAcquireBusinessesGross,PaymentsToAcquireBusinessesNetOfCashAcquired,PaymentsToAcquireHeldToMaturitySecurities,PaymentsToAcquireInterestInJointVenture,PaymentsToAcquireLand,PaymentsToAcquireLandHeldForUse,PaymentsToAcquirePropertyPlantAndEquipment,PaymentsToMinorityShareholders,PostconfirmationReorganizationValueInExcessOfAmountsAllocableToIdentifiableAssets,ProceedsAndExcessTaxBenefitFromSharebasedCompensation,ProceedsFromCollectionOfMortgageLoansHeldForSale,ProceedsFromDebtNetOfIssuanceCosts,ProceedsFromEquityMethodInvestmentDividendsOrDistributionsReturnOfCapital,ProceedsFromIssuanceOfSeniorLongTermDebt,ProceedsFromIssuanceOfUnsecuredDebt,ProceedsFromMaturitiesPrepaymentsAndCallsOfHeldToMaturitySecurities,ProceedsFromOtherDebt,ProceedsFromSaleOfMortgageLoansHeldForSale,ProceedsFromSaleOfPropertyPlantAndEquipment,ProceedsFromStockOptionsExercised,ProductWarrantyAccrual,ProductWarrantyAccrualPayments,ProductWarrantyAccrualPreexistingIncreaseDecrease,PropertyPlantAndEquipmentAdditions,ProvisionForLoanLossesExpensed,RealEstateInventoryCapitalizedInterestCosts,RealEstateInventoryCapitalizedInterestCostsCostOfSales,RealEstateInventoryCapitalizedInterestCostsCostOfSales1,RepaymentsOfAssumedDebt,RepaymentsOfDebtAndCapitalLeaseObligations,RepaymentsOfOtherDebt,RepaymentsOfSeniorDebt,RetainedEarningsAccumulatedDeficit,Revenues,RightOfUseAssetObtainedInExchangeForFinanceLeaseLiability,RightOfUseAssetObtainedInExchangeForOperatingLeaseLiability,SeniorNotes,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardCompensationCost,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsForfeitedInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedTerm,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRateMaximum,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRateMinimum,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRateMaximum,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRateMinimum,ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAvailableForGrant,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageRemainingContractualTerm,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisesInPeriodTotalIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExpirationsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExpirationsInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsForfeituresInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsExercisableIntrinsicValue1,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsOutstandingWeightedAverageRemainingContractualTerm1,ShortTermLeaseCost,SignificantChangeInUnrecognizedTaxBenefitsIsReasonablyPossibleAmountOfUnrecordedBenefit,StockholdersEquity,StockholdersEquityOther,StockIssuedDuringPeriodSharesShareBasedCompensation,StockIssuedDuringPeriodSharesStockOptionsExercised,StockIssuedDuringPeriodSharesTreasuryStockReissued,StockIssuedDuringPeriodValueStockOptionsExercised,StockOptionPlanExpense,TaxAdjustmentsSettlementsAndUnusualProvisions,TaxCutsAndJobsActOf2017ChangeInTaxRateDeferredTaxAssetIncomeTaxExpense,TreasuryStockShares,TreasuryStockSharesAcquired,TreasuryStockValue,TreasuryStockValueAcquiredCostMethod,UnrecognizedTaxBenefits,UnrecognizedTaxBenefitsDecreasesResultingFromPriorPeriodTaxPositions,UnrecognizedTaxBenefitsDecreasesResultingFromSettlementsWithTaxingAuthorities,UnrecognizedTaxBenefitsIncreasesResultingFromCurrentPeriodTaxPositions,UnrecognizedTaxBenefitsIncreasesResultingFromPriorPeriodTaxPositions,UnrecognizedTaxBenefitsInterestOnIncomeTaxesAccrued,UnrecognizedTaxBenefitsInterestOnIncomeTaxesExpense,UnrecognizedTaxBenefitsReductionsResultingFromLapseOfApplicableStatuteOfLimitations,UnrecognizedTaxBenefitsThatWouldImpactEffectiveTaxRate,VariableInterestEntityConsolidatedCarryingAmountAssets,WarehouseAgreementBorrowings,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfSharesOutstandingBasic,EquityMethodInvestmentOtherThanTemporaryImpairment,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriod,TreasuryStockCommonShares,y
0,830531000,3044000.0,14434000.0,73211000.0,41204000.0,50240000.0,23311000.0,21467000.0,8200000.0,12850000.0,400000.0,134405.0,4264000.0,2395770000.0,17000000.0,47000000.0,39500000.0,47000000.0,39500000.0,1978000.0,609000.0,0.0,0.0,725000.0,644000.0,0.0,365000.0,1751000.0,664209000.0,483434000.0,416037000.0,42691000.0,0.01,60000000.0,40799000.0,158894.0,20559671.0,5663556.0,206000.0,78000000.0,609000.0,69911000.0,8556000.0,150033000.0,600000000.0,0.0397,0.0395,0.03,40799000.0,23474000.0,-12048000.0,1702000.0,4293000.0,193435000.0,10914000.0,192487000.0,200340000.0,5856000.0,11642000.0,49469000.0,5495000.0,96459000.0,24514000.0,948000.0,-100786000.0,13641000.0,-335000.0,437000.0,18.76,17.04,0.356,0.35,79157000.0,116672000.0,1.7,18000000.0,8700.0,1307000.0,5000000.0,50240000.0,50240000.0,60381000.0,0.0,0.0,535000.0,619000.0,292000.0,1744000.0,10742000.0,1764000.0,1759000.0,1754000.0,1749000.0,996000.0,69000.0,69000.0,69000.0,69000.0,51000.0,84000.0,0.0,15772000.0,0.0,0.034,925000.0,8778000.0,38921000.0,-472000.0,251000.0,441000.0,0.0,300855000.0,219535000.0,0.0,207576000.0,692663000.0,100447000.0,66563000.0,106234000.0,65128000.0,104445000.0,-5678000.0,7467000.0,71932000.0,-11787000.0,38464000.0,-29000.0,-288284000.0,-27363000.0,1016000.0,341996000.0,48927000.0,5411000.0,2201000.0,680000.0,11380000.0,5407000.0,12656000.0,91392000.0,37200000.0,13165000.0,101830000.0,6641000.0,14347000.0,4970000.0,8825000.0,14918000.0,19500000.0,30111000.0,30670000.0,9917000.0,13423000.0,17123000.0,22182000.0,24838000.0,8732000.0,3338000.0,638508000,2395770000,25000000.0,192203000.0,600115000.0,600000000.0,115000.0,179833000.0,181525000.0,26571000.0,430940000.0,-5498000.0,-22611000.0,462361000.0,264384000.0,100892000.0,55759000.0,41502000.0,4983000.0,7560000.0,86000.0,6563000.0,79345000.0,65944000.0,16983000.0,927000.0,5659000.0,7219000.0,9803000.0,11929000.0,14351000.0,36699000.0,0.037,-2499000.0,2046575000.0,176084000.0,-4024000.0,17000000.0,14257000.0,708362000.0,22000000.0,7200000.0,14800000.0,6899000.0,1250000.0,48927000.0,66448000.0,4321000.0,593900000.0,1193000.0,0.0,598962000.0,50000000.0,11759000.0,2115607000.0,1401000.0,52078000.0,68084000.0,39355000.0,49701000.0,11444000.0,200000.0,0.0,0.0,1076000.0,21910000.0,90476000.0,4167000.0,36405000.0,3823067000,2743848000.0,535000.0,5980000.0,598988000.0,41204000.0,46302000.0,6638.0,11394.0,714.59,0.0,4.7,0.4172,0.3183,0.0365,0.0178,239646.0,258900.0,509.73,4.1,135652000.0,324.92,468.0,769.4,21835.0,669.63,39960.0,670450.0,711.86,187.1,43465000.0,1053425.0,529.18,492.75,673.58,808.53,45636000.0,6.9,5605000.0,6527000.0,1129375000.0,2196000.0,359765.0,418775.0,418775.0,6003000.0,53136000.0,6900000.0,-497000.0,14609560.0,0.0,2896542000,-417079000.0,48669000.0,8039000.0,0.0,4092000.0,0.0,22721000.0,932000.0,3945000.0,29283000.0,70430000.0,90338000.0,5920000.0,5379000.0,1300000.0,0.0,17336397.0,1
1,830531000,6943000.0,13639000.0,13957000.0,46302000.0,66448000.0,13661000.0,10878000.0,12850000.0,12850000.0,,434206.0,6796000.0,2395770000.0,,,,,,820000.0,703000.0,,,,117000.0,,63000.0,1613000.0,1147643000.0,-564375000.0,416037000.0,108451000.0,0.01,60000000.0,40799000.0,152964.0,20559671.0,4977633.0,206000.0,90000000.0,,96449000.0,12468000.0,167486000.0,,0.0397,0.0395,,40799000.0,6352000.0,21905000.0,4290000.0,1119000.0,166544000.0,11099000.0,164416000.0,184930000.0,4228000.0,10939000.0,35417000.0,6622000.0,83744000.0,25594000.0,2128000.0,-100786000.0,7696000.0,1008000.0,-335000.0,10.41,9.85,0.361,0.35,78626000.0,68973000.0,,19200000.0,9300.0,1995000.0,,46447000.0,46447000.0,30365000.0,5000.0,5000.0,5216000.0,5834000.0,2612000.0,1841000.0,8166000.0,2804000.0,1855000.0,1851000.0,1846000.0,,716000.0,716000.0,716000.0,716000.0,358000.0,618000.0,0.0,15772000.0,21000.0,0.03,1699000.0,8778000.0,17340000.0,358000.0,,441000.0,0.0,300855000.0,0.0,0.0,179046000.0,321457000.0,69829000.0,41033000.0,116388000.0,-34303000.0,112838000.0,-4181000.0,7731000.0,114395000.0,4388000.0,22540000.0,-1837000.0,60000000.0,-18349000.0,-2530000.0,307000.0,48927000.0,5702000.0,1500000.0,,6029000.0,5301000.0,5262000.0,78045000.0,77200000.0,,101821000.0,18441000.0,15207000.0,3876000.0,7246000.0,12135000.0,17851000.0,29337000.0,,11149000.0,14777000.0,18844000.0,24719000.0,17125000.0,8591000.0,3338000.0,638508000,2395770000,25000000.0,252352000.0,,,,187817000.0,,116387000.0,-408922000.0,-658369000.0,-18553000.0,-22393000.0,88165000.0,59414000.0,,,4983000.0,,85516000.0,,79345000.0,72354000.0,19720000.0,631000.0,7297000.0,8490000.0,10633000.0,14228000.0,11986000.0,33172000.0,0.037,-10781000.0,849864000.0,,4024000.0,,,808362000.0,1000000.0,7200000.0,,625000.0,,48927000.0,63558000.0,429000.0,,9505000.0,0.0,,548956000.0,,813476000.0,618000.0,45550000.0,64417000.0,-16909000.0,15798000.0,12365000.0,6200000.0,0.0,13000.0,391000.0,,660000.0,,27950000.0,3823067000,1554718000.0,,,,23402000.0,53136000.0,3035.0,4585.0,738.71,0.0,5.02,0.4112,0.3434,0.0284,0.0099,172107.0,124763.0,531.45,,165007000.0,,,,34119.0,,84073.0,675000.0,,256.35,153570000.0,737702.0,627.08,656.45,830.02,1094.24,48477000.0,,,6339000.0,1373789000.0,,333380.0,359765.0,359765.0,42182000.0,64473000.0,6900000.0,0.0,14609560.0,644562.0,2896542000,417079000.0,44722000.0,2964000.0,62000.0,3291000.0,,24797000.0,573000.0,4236000.0,26159000.0,22371000.0,0.0,6032000.0,5710000.0,,0.0,17313580.0,1
2,830531000,,,,,,,32678000.0,,6100000.0,925000.0,435548.0,11241000.0,2395770000.0,,,,,,,117000.0,,,,,,,757000.0,,-31972000.0,416037000.0,174161000.0,0.01,60000000.0,40799000.0,,20559671.0,,206000.0,91000000.0,609000.0,,,,600000000.0,0.0397,,,40799000.0,,,,,,,,,,,,,,,,100786000.0,9713000.0,3005000.0,223000.0,7.17,6.79,,0.35,,82200000.0,,,,2347000.0,,58656000.0,58656000.0,17532000.0,,,6253000.0,6970000.0,3315000.0,2025000.0,7227000.0,1410000.0,2983000.0,2035000.0,2030000.0,,860000.0,860000.0,860000.0,860000.0,215000.0,717000.0,0.0,15772000.0,,0.029,3110000.0,8778000.0,35000000.0,,,441000.0,0.0,300855000.0,0.0,0.0,84133000.0,1163598000.0,213887000.0,28403000.0,,-33584000.0,,,,113121000.0,7961000.0,1335000.0,-2665000.0,78269000.0,-32997000.0,-2553000.0,282000.0,58146000.0,4504000.0,1678000.0,,,,6017000.0,70225000.0,76100000.0,27218000.0,99513000.0,21140000.0,15665000.0,7429000.0,11146000.0,16074000.0,21812000.0,33453000.0,,11899000.0,15578000.0,19867000.0,27450000.0,9054000.0,8043000.0,754000.0,638508000,2395770000,25000000.0,113723000.0,,,,250826000.0,,132291000.0,-522999000.0,-282199000.0,-34477000.0,117936000.0,270222000.0,41426000.0,,,4983000.0,15947000.0,85516000.0,12877000.0,79345000.0,110206000.0,21998000.0,352000.0,10021000.0,12281000.0,13804000.0,16265000.0,35837000.0,,0.037,-13327000.0,1427100000.0,377293000.0,5096000.0,,,858362000.0,2000000.0,11200000.0,,1546000.0,,48927000.0,,1568000.0,593800000.0,10653000.0,0.0,598962000.0,638827000.0,1264000.0,1420515000.0,753000.0,72753000.0,64417000.0,-9353000.0,35556000.0,,,170000.0,,245000.0,,856000.0,1269000.0,29950000.0,3823067000,964504000.0,5227000.0,9551000.0,,34848000.0,64473000.0,1314.0,,,,4.79,,,,,79730.0,183983.0,629.72,,,,,,16387.0,,,,,,,,,657.85,819.08,1094.82,,,11245000.0,10210000.0,,,221992.0,329000000.0,,0.0,,6900000.0,0.0,14609560.0,,2896542000,,,,,,,,,,28467000.0,,0.0,6101000.0,5777000.0,1000000.0,,,1
3,914585000,11444000.0,,76153000.0,53136000.0,63558000.0,,11211000.0,,6550000.0,525000.0,440202.0,,,,,,,,,,,,,,,,,1147643000.0,102507000.0,416037000.0,383812000.0,0.01,60000000.0,27582000.0,152223.0,20559671.0,4914130.0,206000.0,,609000.0,45112000.0,8004000.0,,,0.0397,0.0395,,27582000.0,21492000.0,13558000.0,7371000.0,3548000.0,153364000.0,11153000.0,151662000.0,184930000.0,5606000.0,10923000.0,26151000.0,10914000.0,77475000.0,22295000.0,1702000.0,-129202000.0,,1997000.0,-1080000.0,22.83,21.57,0.3765,0.35,108322000.0,229300000.0,,23600000.0,9200.0,,,66448000.0,66448000.0,44599000.0,,,7128000.0,7919000.0,2936000.0,,,,,,,,997000.0,997000.0,996000.0,997000.0,,791000.0,0.0,15419000.0,,0.028,4546000.0,8778000.0,46960000.0,167000.0,,441000.0,0.0,300855000.0,,0.0,275077000.0,434127000.0,113440000.0,82346000.0,78156000.0,-28807000.0,72652000.0,-2567000.0,8071000.0,,4691000.0,,14848000.0,18148000.0,38641000.0,-3682000.0,293000.0,58146000.0,,7900000.0,,1892000.0,3202000.0,10010000.0,70993000.0,89500000.0,,99184000.0,,9911000.0,,,,,,,8016000.0,13082000.0,16640000.0,20865000.0,,7857000.0,2235000.0,543969000,2359435000,25000000.0,150378000.0,,,,,,82482000.0,,-221617000.0,,241642000.0,,131541000.0,,,1050000.0,,85516000.0,,79000.0,107289000.0,24012000.0,282000.0,11155000.0,11654000.0,15024000.0,17352000.0,28092000.0,33607000.0,0.036,-519000.0,1943074000.0,,,,,,,,,3044000.0,281000.0,48927000.0,22835000.0,2072000.0,,,0.0,,,2727000.0,2018151000.0,962000.0,78543000.0,64417000.0,-26364000.0,12103000.0,19016000.0,3700000.0,167000.0,,679000.0,,,3784000.0,29950000.0,3926430000,2230887000.0,,,,46302000.0,,1438.0,,,0.0,,0.3743,0.3129,0.0286,0.0044,362000.0,177000.0,627.8,,142381000.0,,,,18000.0,,,,,230.38,,639078.0,679.7,,,,,,,10614000.0,1757262000.0,,83000.0,331000.0,333380.0,0.0,33173000.0,7000000.0,,14635123.0,411477000.0,3025755000,300885000.0,45049000.0,8928000.0,0.0,4185000.0,,20658000.0,2076000.0,,29902000.0,22371000.0,0.0,6098000.0,5762000.0,,,,1
