,AccountsPayableCurrent,AccountsPayableRelatedPartiesCurrent,AccountsReceivableNetCurrent,AccruedFeesAndOtherRevenueReceivable,AccruedLiabilitiesCurrent,AccruedProfessionalFeesCurrent,AccumulatedAmortizationDeferredFinanceCosts,AdministrativeFeesExpense,AllowanceForDoubtfulAccountsReceivableCurrent,AmortizationOfDeferredCharges,AmortizationOfFinancingCosts,AmortizationOfIntangibleAssets,AssetImpairmentCharges,Assets,AssetsCurrent,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseExcludingExchangeRateEffect,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CommitmentsAndContingencies,ConcentrationRiskPercentage1,DebtInstrumentCarryingAmount,DebtInstrumentUnusedBorrowingCapacityAmount,DebtWeightedAverageInterestRate,DeferredCosts,DeferredFinanceCostsCurrentNet,DeferredFinanceCostsNet,DeferredFinanceCostsNoncurrentNet,DeferredRevenueCurrent,Depreciation,DerivativeAssetsNoncurrent,DerivativeFixedInterestRate,DerivativeGainLossOnDerivativeNet,DerivativeGainOnDerivative,DerivativeInstrumentsAndHedges,DerivativeInstrumentsAndHedgesLiabilities,DerivativeInstrumentsNotDesignatedAsHedgingInstrumentsGainLossNet,DerivativeLiabilitiesCurrent,DerivativeLiabilitiesNoncurrent,DistributionMadeToLimitedPartnerCashDistributionsPaid,DistributionMadeToLimitedPartnerDistributionsDeclaredPerUnit,DistributionMadeToLimitedPartnerDistributionsPaidPerUnit,DueFromRelatedPartiesCurrent,DueFromRelatedPartiesNoncurrent,DueToRelatedPartiesCurrent,DueToRelatedPartiesNoncurrent,EarningsPerShareBasicAndDiluted,EarningsPerShareDiluted,ExpenseRelatedToDistributionOrServicingAndUnderwritingFees,FairValueNetDerivativeAssetLiabilityMeasuredOnRecurringBasisUnobservableInputsReconciliationSettlements,FiniteLivedIntangibleAssetOffMarketLeaseFavorableGross,FiniteLivedIntangibleAssetsAccumulatedAmortization,FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,FiniteLivedIntangibleAssetsAmortizationExpenseRemainderOfFiscalYear,FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,FiniteLivedIntangibleAssetsNet,ForeignCurrencyExchangeRateTranslation1,GainLossOnInterestRateDerivativeInstrumentsNotDesignatedAsHedgingInstruments,GeneralAndAdministrativeExpense,GeneralPartnersCapitalAccount,GeneralPartnersCapitalAccountUnitsIssued,GeneralPartnersCapitalAccountUnitsOutstanding,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInDeferredCharges,IncreaseDecreaseInDeferredRevenue,IncreaseDecreaseInInventories,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,IncreaseDecreaseInPrepaidExpense,IncreaseDecreaseInRestrictedCash,InterestAndDebtExpense,InterestCostsIncurred,InterestExpenseDebt,InterestExpenseOther,InterestIncomeOther,InterestPaidNet,InventoryNet,LeaseIncome,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilitiesNoncurrent,LimitedPartnersCapitalAccount,LimitedPartnersCapitalAccountUnitsIssued,LimitedPartnersCapitalAccountUnitsOutstanding,LineOfCreditFacilityCommitmentFeeAmount,LongTermDebt,LongTermDebtCurrent,LongTermDebtMaturitiesRepaymentsOfPrincipalAfterYearFive,LongTermDebtMaturitiesRepaymentsOfPrincipalInNextRollingTwelveMonths,LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,LongTermDebtMaturitiesRepaymentsOfPrincipalInRollingYearFive,LongTermDebtMaturitiesRepaymentsOfPrincipalInRollingYearFour,LongTermDebtMaturitiesRepaymentsOfPrincipalInRollingYearThree,LongTermDebtMaturitiesRepaymentsOfPrincipalInRollingYearTwo,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,LongTermDebtMaturitiesRepaymentsOfPrincipalRemainderOfFiscalYear,LongTermDebtNoncurrent,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLossAllocatedToGeneralPartners,NetIncomeLossAllocatedToLimitedPartners,NewAccountingPronouncementOrChangeInAccountingPrincipleEffectOfChangeOnBasicEarningsPerShare,NewAccountingPronouncementOrChangeInAccountingPrincipleEffectOfChangeOnNetIncome,NoncashOrPartNoncashAcquisitionFixedAssetsAcquired1,NonoperatingIncomeExpense,NumberOfInterestRateDerivativesHeld,NumberOfReportableSegments,OperatingCostsAndExpenses,OperatingIncomeLoss,OperatingLeasesFutureMinimumPaymentsDue,OperatingLeasesFutureMinimumPaymentsDueCurrent,OperatingLeasesFutureMinimumPaymentsDueInFiveYears,OperatingLeasesFutureMinimumPaymentsDueInFourYears,OperatingLeasesFutureMinimumPaymentsDueInThreeYears,OperatingLeasesFutureMinimumPaymentsDueInTwoYears,OperatingLeasesFutureMinimumPaymentsDueThereafter,OperatingLeasesFutureMinimumPaymentsReceivable,OperatingLeasesFutureMinimumPaymentsReceivableCurrent,OperatingLeasesFutureMinimumPaymentsReceivableInFiveYears,OperatingLeasesFutureMinimumPaymentsReceivableInFourYears,OperatingLeasesFutureMinimumPaymentsReceivableInThreeYears,OperatingLeasesFutureMinimumPaymentsReceivableInTwoYears,OperatingLeasesFutureMinimumPaymentsReceivableRemainderOfFiscalYear,OperatingLeasesFutureMinimumPaymentsReceivableThereafter,OtherAccruedLiabilitiesCurrent,OtherAmortizationOfDeferredCharges,OtherAssetsCurrent,OtherExpenses,OtherFinancialServicesCosts,OtherNonoperatingIncomeExpense,OtherNonrecurringIncomeExpense,OtherPrepaidExpenseCurrent,PartnersCapital,PartnersCapitalAccountDistributions,PartnersCapitalAccountPublicSaleOfUnits,PaymentsForDerivativeInstrumentFinancingActivities,PaymentsForProceedsFromDerivativeInstrumentFinancingActivities,PaymentsOfFinancingCosts,PaymentsOfStockIssuanceCosts,PaymentsToAcquirePropertyPlantAndEquipment,PreferredUnitsAuthorized,PreferredUnitsIssued,PreferredUnitsOutstanding,PreferredUnitsPreferredPartnersCapitalAccounts,PrepaidExpenseAndOtherAssetsCurrent,PrepaidInsurance,ProceedsFromIssuanceInitialPublicOffering,ProceedsFromIssuanceOfCommonLimitedPartnersUnits,ProceedsFromIssuanceOfLongTermDebt,ProceedsFromIssuanceOfPreferredLimitedPartnersUnits,ProceedsFromPartnershipContribution,ProceedsFromRelatedPartyDebt,ProceedsFromRepaymentsOfRelatedPartyDebt,ProceedsFromRepaymentsOfRestrictedCashFinancingActivities,ProfitLoss,PropertyPlantAndEquipmentAdditions,PropertyPlantAndEquipmentNet,PropertyPlantAndEquipmentSalvageValuePercentage,ProvisionForDoubtfulAccounts,RecognitionOfDeferredRevenue,RepaymentsOfLongTermDebt,RepaymentsOfOtherDebt,RepaymentsOfRelatedPartyDebt,RestrictedCashAndCashEquivalentsAtCarryingValue,RestrictedCashAndCashEquivalentsNoncurrent,Revenues,SalesCommissionsAndFees,SharesIssuedPricePerShare,WeightedAverageGeneralPartnershipUnitsOutstanding,WriteOffOfDeferredDebtIssuanceCost,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsIncludingDisposalGroupAndDiscontinuedOperations,DerivativeAssetsCurrent,DerivativeLossOnDerivative,NetIncomeLoss,StockholdersEquity,RestrictedCashCurrent,AccountsReceivableFairValueDisclosure,AccountsReceivableNetNoncurrent,GainsLossesOnExtinguishmentOfDebt,InterestExpense,RelatedPartyCosts,RelatedPartyTransactionExpensesFromTransactionsWithRelatedParty,RelatedPartyTransactionSellingGeneralAndAdministrativeExpensesFromTransactionsWithRelatedParty,y
10,3058000,302000.0,100000.0,,3750000,,,,0.0,,1545000.0,,,1106676000,60195000,,,112912000.0,,,0.0,,615000000.0,,,,2129000.0,9846000.0,9490000.0,14258000,,,,,,,,,,,13800000.0,,,878000.0,1350000.0,,,,,,,,,,,,,,1.0562,,,97000,35526.0,35526.0,,853000.0,,,,,,,1000000.0,,,,,0.0,39796000.0,799000.0,,1106676000,53056000,685784000,254734000.0,36802247.0,36802247.0,,716436000,31688000.0,,,,,,,,,,,,,684748000,,,,,7605000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,297698000.0,48422000.0,3294000.0,,,,,,,,,,788000.0,,,0.0,,0.0,,,,,,,1007617000,,,-330000.0,,,,,25000000.0,,,,,,,,,,,,,,,,,,,0
11,3058000,302000.0,,,3750000,,,120000.0,,,,,,1106676000,60195000,,12344000.0,66206000.0,22036000.0,,,1.0,615000000.0,,,1545000.0,3046000.0,,6938000.0,14258000,24387000.0,,,,,,,,,,43010000.0,,,878000.0,,176000.0,,,,,,,,,,,,,,,1170000.0,97000,,,1808000.0,103000.0,-68000.0,,608000.0,557000.0,,,,27974000.0,,,,,,799000.0,,1106676000,53056000,685784000,254734000.0,,,15000.0,716436000,31688000.0,,,,,,,,,,,,,684748000,120445000.0,-205045000.0,96944000.0,125000.0,,,,,-28042000.0,,,,88092000.0,,,,,,,,,,,,,,,,,107000.0,,,488000.0,,,,,,,,,2062000.0,119000.0,37178000.0,,,,,,,,,133333000.0,,,,,,60050000.0,,1007617000,,,,20000000.0,,,50000000.0,,145202000.0,1830000.0,,,,,,,,,,,,,,,,,0
12,9727000,82000.0,155000.0,,5724000,,,,,,990000.0,5267000.0,,1080517000,77665000,,,,3218000.0,,0.0,,591000000.0,,,,2518000.0,7319000.0,7328000.0,6867000,,,,,,,,,,,,,,621000.0,1350000.0,,,,,,,,,,,,,,,,,71000,35526.0,35526.0,,,,,,486000.0,,,,,,,,,47033000.0,3868000.0,,1080517000,24996000,713383000,283923000.0,,36802247.0,,714857000,2596000.0,,,,,,,,,,,,,712261000,,,,,,,,,,,,25042000.0,,,,,,,,,,,,,,,,,,,,,,,,,,10610000.0,,,,,119000.0,37472000.0,,,,,1103000.0,,,0.0,,0.0,,,,,,,992582000,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0
13,4497000,72000.0,,,4051000,,,60000.0,0.0,,,,,1054319000,70404000,,32955000.0,,-17147000.0,,0.0,1.0,567000000.0,,0.044,,2518000.0,7319000.0,7328000.0,11623000,15111000.0,,,,,,,,,,15000000.0,,,883000.0,1350000.0,,,0.27,,,,,,,,,,,,,961000.0,47000,35526.0,35526.0,399000.0,170000.0,191000.0,9000.0,-29000.0,,315000.0,,,17405000.0,,39775000.0,373000.0,,,1220000.0,,1054319000,22898000,713103000,297139000.0,,36802247.0,2000.0,714353000,2655000.0,,,,,,,,,,,,,711698000,16834000.0,-37178000.0,53299000.0,65000.0,,,,,-17626000.0,,,,51727000.0,,,,,,,,,,,,,,,,,,,,55000.0,-527000.0,,,296826000.0,16391000.0,,,,36000.0,,,,,,,,,,0.0,66667000.0,,,,,,34101000.0,,977298000,,,159000.0,16250000.0,,,50000000.0,0.0,85379000.0,858000.0,,,,,,,,,,,,,,,,,0
14,4497000,72000.0,62000.0,,4051000,,,120000.0,,,1984000.0,,,1054319000,70404000,11949000.0,,,,,,,567000000.0,,,,,,,11623000,,,,,,,,,,,,,,883000.0,,,,,,,,,,,,,,,,,,47000,,,,,,,,,,,,,,,,3000.0,,,,1054319000,22898000,713103000,,,,,714353000,2655000.0,,,,,,,,,,,,,711698000,,,,,19180000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367838000.0,,,,,,,,,,,,1607000.0,,,,,0.0,,,,,,,977298000,,,675000.0,,,,,0.0,,1654000.0,,,,,,,,,,,,,,,,,0
15,9058000,80000.0,,,4712000,,,,,,,,,1032206000,65703000,,,63261000.0,,,0.0,,543000000.0,,0.049,,2285000.0,5034000.0,5034000.0,6867000,,,,,,,,,,,,,,2348000.0,1350000.0,,,0.05,,,,,,,,,,,,,1452000.0,8000,35526.0,35526.0,,,,0.0,-58000.0,,504000.0,,,,,22836000.0,218000.0,203000.0,,718000.0,,1032206000,23388000,712592000,,,,,713581000,2671000.0,,,,,,,,,,,,,710910000,,,,,41656000.0,,,,,,,28351000.0,,,,,,,,,,,,,,,,,,,,,,59000.0,,,,5781000.0,,,,,0.0,,,,,,,,,297000.0,,,,,,,,,962668000,,,,,,,,50000000.0,,,,,,,,,,,,,,,,,,,0
16,5736000,306000.0,143000.0,,4206000,,,60000.0,,,3723000.0,0.0,,1063436000,112963000,,16716000.0,,,,0.0,,499912000.0,,,,2285000.0,5034000.0,5034000.0,10740000,,,,,,,,,,,62207000.0,,,1086000.0,1350000.0,,,-0.11,,,,,,,,,,,,,,-16000,35526.0,35526.0,,,,,,-35000.0,-389000.0,,,,,46884000.0,,,,,,1063436000,272742000,464209000,,,,,712816000,251754000.0,,,,,,,,,,,,,461062000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1042000.0,69000.0,,,,,,,,,,0.0,,,,,1105000.0,,,,,,,,,,,,947377000,,,,,,,50000000.0,,,772000.0,,,,,,,,,,,,,,,,,0
17,5496000,2202000.0,,,1641000,,,,,,5387000.0,,,989187000,18172000,,,74979000.0,,,,0.87,,,,,2170000.0,3987000.0,3987000.0,9814000,,,,,,,,,,,,,,0.0,1350000.0,,,,,,,,,,,,,,,,1985000.0,-28000,35526.0,35526.0,,,,,,,,,,,,,,390000.0,,808000.0,,989187000,64635000,610845000,,,,0.0,653154000,45482000.0,,,,,,,,,,,,,607672000,-37852000.0,,,,42405000.0,,,,,,,14470000.0,,,,,,,,,,,,,,,,,,,,,,,,,368511000.0,,,,,,,,,,,,,,,3407000.0,,,,,,,,,916697000,,,,,,,,50000000.0,,,,,,,,,,,,,,,,,,,0
18,5496000,,720000.0,,1641000,,,,,,,,,989187000,18172000,12456000.0,,,,,,,,,,,2053000.0,2879000.0,2981000.0,9814000,30319000.0,,,,,,,,,,33428000.0,,,0.0,1350000.0,,,-0.08,,,,,,,,,,,,,,-28000,35526.0,35526.0,1584000.0,55000.0,299000.0,,0.0,3069000.0,663000.0,,,46281000.0,,24396000.0,,1051000.0,,808000.0,,989187000,64635000,610845000,,,,,653154000,45482000.0,,,,,,,,,,,,,607672000,-49470000.0,0.0,59339000.0,79000.0,,,,,-46605000.0,,,,63944000.0,,,,,,,,,,,,,,,,,,,,,-31000.0,,,367836000.0,,,,,12568000.0,,409000.0,,,,,1586000.0,,,,480000000.0,,,,,,17339000.0,,916697000,,,,474900000.0,,,,,138990000.0,,,,,,,,,,,,,,,,,,0
19,4562000,,384000.0,,1333000,,,,,,1625000.0,,,973089000,17904000,24293000.0,,,,,,1.0,,,0.064,,,,,8874000,,,,,,,,,,,66856000.0,,,0.0,1350000.0,,,,,,,,,,,,,,,,1795000.0,-20000,35526.0,35526.0,,,,,369000.0,,,,,,,,,,,838000.0,,973089000,61298000,590471000,,,,0.0,630441000,45598000.0,,,,,,,,,,,,,584843000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,949000.0,,,,,,,,,,,,900885000,,,,,,,,50000000.0,,,,,,,,,,,,,,,,,,,0
20,4373000,247000.0,,,1655000,,,120000.0,,,3261000.0,,,965837000,27120000,24293000.0,,86781000.0,,,,0.94,,,,,2012000.0,,1975000.0,8064000,15039000.0,,,,,,,,,,,,,1144000.0,1350000.0,,,,,,,,,,,,,,,,,-5000,35526.0,35526.0,4610000.0,-93000.0,663000.0,,277000.0,,,,,24626000.0,,,,1141000.0,25397000.0,909000.0,,965837000,62845000,566499000,,,,,607681000,45715000.0,,,,,,,,,,,,,561966000,-29731000.0,-409000.0,20494000.0,2000.0,,,,,-24177000.0,,,,29368000.0,,,,,,,,,,,,,,,,,,,,,,,,,11563000.0,,,,0.0,,,,,,,,,,0.0,0.0,,,,,,5191000.0,,884900000,,,,2400000.0,,,,50000000.0,64796000.0,1719000.0,,,,,,,,,,,,,,,,,0
21,4373000,247000.0,46000.0,,1655000,,,,,,,,,965837000,27120000,,,,,,,,,,,,1748000.0,,1131000.0,8064000,30330000.0,,,,,,,,,,,,,1144000.0,,,,0.21,,,,,,,,,,,,,,-5000,,,1149000.0,-107000.0,155000.0,,1445000.0,801000.0,481000.0,,,50490000.0,,13939000.0,,2331000.0,,909000.0,,965837000,62845000,566499000,,,,,607681000,45715000.0,,,,,,,,,,,,,561966000,-132000.0,-409000.0,42994000.0,-4000.0,,,,,-49370000.0,,,14493000.0,52983000.0,,,,,,,,,,,,,,,,,,,,,-23000.0,,,,,,,,0.0,,0.0,,,,,5766000.0,,,0.0,0.0,,,,,,3613000.0,,884900000,,,,4800000.0,,,,,127135000.0,,,,,,,,,,,,,,,,,,0
22,5087000,176000.0,90000.0,,6194000,,,,,,1611000.0,,,969632000,43431000,,,97015000.0,,,,1.0,,,0.063,,,,,9360000,,,,,,,,,,,,,,2409000.0,1350000.0,,,0.63,,,,,,,,,,,,,,14000,35526.0,35526.0,,,,,,,-156000.0,,,,,24146000.0,,,,2661000.0,,969632000,68421000,542225000,,,,,584843000,45830000.0,,,,,,,,,,,,,539013000,,,,,,,,,,,,29640000.0,,,,,,,,,,,,,,,,,,,,,,-227000.0,,,318318000.0,11563000.0,,,,,,,,,,,1454000.0,,,,,,,,,,,,869175000,,,,,,,,31574000.0,,,,,,,,,,,,,,,,,,,0
23,5653000,1472000.0,,,1421000,,,120000.0,,,3199000.0,,,965481000,51167000,,,,,,,,,,0.054,,,,,11660000,15042000.0,,,,,,,,,,66857000.0,,,0.0,1350000.0,,,,,,,,,,,,,,,,2099000.0,36000,35526.0,35526.0,385000.0,-48000.0,45000.0,,0.0,,,,,26188000.0,,,,209000.0,,885000.0,,965481000,64928000,519069000,,,,,561966000,45947000.0,,,,,,,,,,,,,516019000,-13149000.0,0.0,16144000.0,-3000.0,,,,,-25078000.0,,,,27902000.0,,,,,,,,,,,,,,,,,,,,,,,,318318000.0,,,,,10558000.0,,,,,,,,,,,675000000.0,,,,,,2824000.0,,853190000,,,,2400000.0,,,,31270000.0,62220000.0,1718000.0,,,,,,,,,,,,,,,,,0
24,5653000,,653000.0,,1421000,,,60000.0,,,,,,965481000,51167000,57248000.0,,100233000.0,,,,,,,,,,,,11660000,30680000.0,,,,,,,,,,,,,,,,,0.53,,,,,,,,,,,,,,36000,,,-101000.0,95000.0,-2565000.0,,,67000.0,,,,58591000.0,,,,,,,,965481000,64928000,519069000,,,,0.0,561966000,45947000.0,,,,,,,,,,,,,516019000,-86888000.0,0.0,43177000.0,-8000.0,,,,,-56303000.0,,,14978000.0,59916000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,1767000.0,,,,,,,,,,3613000.0,,853190000,,,,734800000.0,,,,,130901000.0,826000.0,,,,,,,,,,,,,,,,,0
25,11492000,,,,2969000,,,,,,1287000.0,,,978903000,90597000,57595000.0,,,,,,,,,,,,,,11660000,,,,,,,,,,,27283000.0,,,,1350000.0,,,,,,,,,,,,,,,,,65000,35526.0,35526.0,,,,,,90000.0,,,,,,,,,,,,978903000,88746000,479455000,,,,,539013000,62449000.0,,,,,,,,,,,,,476564000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,0.0,,,,,,,,838836000,,,,,,,,,,,,,,,,,,,,,,,,,,,0
26,8035000,,,,2656000,,,,,,,,,947712000,74221000,57595000.0,,,,,,,,,0.037,,,,,11855000,15812000.0,,,,,,,,,,48422000.0,,,,1350000.0,,,,,,,,,,,,,,,,,78000,35526.0,,-934000.0,577000.0,-311000.0,,,,505000.0,,,15309000.0,,18762000.0,,,,,,947712000,70270000,453511000,,,,0.0,497033000,46252000.0,,,,,,,,,,,,,450781000,-29781000.0,0.0,26836000.0,8000.0,,,,,-18475000.0,,,,31869000.0,,,,,,,,,,,,,,,,,,,,,-35000.0,,,296226000.0,,,,,,,,,,,,,,,,,,,,,,13394000.0,,825105000,,,,24000000.0,,,,,68384000.0,,,,,,,,,,,,,,,,,,0
