,AccountsAndNotesReceivableNet,AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,AccumulatedOtherComprehensiveIncomeLossNetOfTax,AdditionalPaidInCapital,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,AdjustmentsToAdditionalPaidInCapitalStockIssuedIssuanceCosts,AllocatedShareBasedCompensationExpense,AllowanceForDoubtfulAccountsReceivable,AmortizationOfDebtDiscountPremium,AmortizationOfDeferredLeasingFees,AmortizationOfFinancingCosts,AmortizationOfLeaseIncentives,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,AssetImpairmentCharges,Assets,AssetsNeededForImmediateSettlementAggregateFairValue,BusinessCombinationAcquisitionRelatedCosts,CapitalLeaseObligationsIncurred,CashAcquiredFromAcquisition,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CollateralAlreadyPostedAggregateFairValue,CommonStockDividendsPerShareCashPaid,CommonStockDividendsPerShareDeclared,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValueOutstanding,ComprehensiveIncomeNetOfTax,ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,ConvertibleDebt,CostOfOtherPropertyOperatingExpense,CostsAndExpenses,DebtInstrumentCarryingAmount,DebtInstrumentFaceAmount,DebtInstrumentUnamortizedDiscount,DebtIssuanceCostsIncurredDuringNoncashOrPartialNoncashTransaction,DebtIssuanceCostsLineOfCreditArrangementsGross,DebtIssuanceCostsLineOfCreditArrangementsNet,DebtSecuritiesHeldToMaturityAllowanceForCreditLoss,DeferredCostsLeasingNet,DeferredFinanceCostsNet,DeferredIncomeTaxLiabilities,DeferredTaxAssetsGross,DepositAssets,Depreciation,DerivativeAssetFairValueGrossLiability,DerivativeAssets,DerivativeCollateralObligationToReturnCash,DerivativeCollateralObligationToReturnSecurities,DerivativeCollateralRightToReclaimCash,DerivativeCollateralRightToReclaimSecurities,DerivativeExcludedComponentLossRecognizedInEarnings,DerivativeFairValueOfDerivativeAsset,DerivativeFairValueOfDerivativeAssetAmountOffsetAgainstCollateral,DerivativeFairValueOfDerivativeLiability,DerivativeFairValueOfDerivativeLiabilityAmountOffsetAgainstCollateral,DerivativeGainLossOnDerivativeNet,DerivativeInstrumentsGainLossReclassifiedFromAccumulatedOCIIntoIncomeEffectivePortionNet,DerivativeInstrumentsGainLossRecognizedInIncomeIneffectivePortionAndAmountExcludedFromEffectivenessTestingNet,DerivativeInstrumentsGainLossRecognizedInOtherComprehensiveIncomeEffectivePortionNet,DerivativeLiabilities,DerivativeLiabilityFairValueGrossAsset,DirectCostsOfLeasedAndRentedPropertyOrEquipment,Dividends,DividendsCommonStockCash,DividendsPreferredStock,DividendsPreferredStockCash,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EarningsPerShareDiluted,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedShareBasedAwardsOtherThanOptions,EquityMethodInvestments,EquitySecuritiesFvNiCost,EquitySecuritiesFvNiGainLoss,EquitySecuritiesFvNiRealizedGainLoss,EquitySecuritiesFvNiUnrealizedGainLoss,EquitySecuritiesWithoutReadilyDeterminableFairValueAmount,EquitySecuritiesWithoutReadilyDeterminableFairValueUpwardPriceAdjustmentAnnualAmount,FinanceLeaseInterestExpense,FinanceLeaseLiability,FinanceLeaseLiabilityPaymentsDue,FinanceLeaseLiabilityPaymentsDueAfterYearFive,FinanceLeaseLiabilityPaymentsDueNextTwelveMonths,FinanceLeaseLiabilityPaymentsDueYearFive,FinanceLeaseLiabilityPaymentsDueYearFour,FinanceLeaseLiabilityPaymentsDueYearThree,FinanceLeaseLiabilityPaymentsDueYearTwo,FinanceLeaseLiabilityPaymentsRemainderOfFiscalYear,FinanceLeaseLiabilityUndiscountedExcessAmount,FinanceLeasePrincipalPayments,FinanceLeaseRightOfUseAsset,FinanceLeaseRightOfUseAssetAmortization,FiniteLivedIntangibleAssetAcquiredInPlaceLeases,FixturesAndEquipmentGross,GainLossOnInterestRateDerivativeInstrumentsNotDesignatedAsHedgingInstruments,GainLossOnSaleOfProperties,GainLossOnSaleOfPropertiesApplicableIncomeTaxes,GeneralAndAdministrativeExpense,Goodwill,HeldToMaturitySecurities,HeldToMaturitySecuritiesAccumulatedUnrecognizedHoldingGain,HeldToMaturitySecuritiesAccumulatedUnrecognizedHoldingLoss,HeldToMaturitySecuritiesUnrecognizedHoldingGains,HeldToMaturitySecuritiesUnrecognizedHoldingLosses,ImpairmentOfRealEstate,IncomeLossFromContinuingOperations,IncomeLossFromEquityMethodInvestments,IncomeLossFromEquityMethodInvestmentsNetOfDividendsOrDistributions,IncomeTaxExpenseBenefit,IncomeTaxesPaidNet,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInCustomerDeposits,IncreaseDecreaseInOtherAccruedLiabilities,IncreaseDecreaseInOtherOperatingAssets,IncreaseDecreaseInOtherOperatingLiabilities,IncreaseDecreaseInRestrictedCash,IncreaseDecreaseInRestrictedCashForOperatingActivities,IncreaseDecreaseInSecurityDeposits,InterestExpense,InterestPaidNet,InterestRateCashFlowHedgeGainLossToBeReclassifiedDuringNext12MonthsNet,InventoryRealEstateHeldForSale,InvestmentBuildingAndBuildingImprovements,Land,LeaseAndRentalExpense,LeaseCost,LesseeFinanceLeaseDiscountRate,LesseeOperatingLeaseDiscountRate,LesseeOperatingLeaseLiabilityPaymentsDue,LesseeOperatingLeaseLiabilityPaymentsDueAfterYearFive,LesseeOperatingLeaseLiabilityPaymentsDueNextTwelveMonths,LesseeOperatingLeaseLiabilityPaymentsDueYearFive,LesseeOperatingLeaseLiabilityPaymentsDueYearFour,LesseeOperatingLeaseLiabilityPaymentsDueYearThree,LesseeOperatingLeaseLiabilityPaymentsDueYearTwo,LesseeOperatingLeaseLiabilityPaymentsRemainderOfFiscalYear,LesseeOperatingLeaseLiabilityUndiscountedExcessAmount,LessorOperatingLeasePaymentsToBeReceived,LessorOperatingLeasePaymentsToBeReceivedFiveYears,LessorOperatingLeasePaymentsToBeReceivedFourYears,LessorOperatingLeasePaymentsToBeReceivedNextTwelveMonths,LessorOperatingLeasePaymentsToBeReceivedRemainderOfFiscalYear,LessorOperatingLeasePaymentsToBeReceivedThereafter,LessorOperatingLeasePaymentsToBeReceivedThreeYears,LessorOperatingLeasePaymentsToBeReceivedTwoYears,Liabilities,LiabilitiesAndStockholdersEquity,LimitedPartnersCapitalAccountUnitsOutstanding,LineOfCredit,LineOfCreditFacilityCurrentBorrowingCapacity,LoansPayable,LongTermDebt,LongTermDebtMaturitiesRepaymentsOfPrincipalAfterYearFive,LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,LongTermDebtMaturitiesRepaymentsOfPrincipalRemainderOfFiscalYear,LossContingencyLossInPeriod,MinorityInterest,MinorityInterestDecreaseFromDistributionsToNoncontrollingInterestHolders,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NetIncomeLossAttributableToNoncontrollingInterest,NetIncomeLossAvailableToCommonStockholdersBasic,NetIncomeLossAvailableToCommonStockholdersDiluted,NonoperatingIncomeExpense,NotesAndLoansPayable,NumberOfInterestRateDerivativesHeld,NumberOfReportableSegments,OperatingExpenses,OperatingIncomeLoss,OperatingLeaseCost,OperatingLeaseImpairmentLoss,OperatingLeaseLeaseIncome,OperatingLeaseLiability,OperatingLeasePayments,OperatingLeaseRightOfUseAsset,OperatingLeasesFutureMinimumPaymentsDue,OperatingLeasesFutureMinimumPaymentsDueCurrent,OperatingLeasesFutureMinimumPaymentsDueInFiveYears,OperatingLeasesFutureMinimumPaymentsDueInFourYears,OperatingLeasesFutureMinimumPaymentsDueInThreeYears,OperatingLeasesFutureMinimumPaymentsDueInTwoYears,OperatingLeasesFutureMinimumPaymentsDueThereafter,OperatingLeasesIncomeStatementLeaseRevenue,OperatingLeaseVariableLeaseIncome,OtherAssets,OtherAssetsMiscellaneous,OtherComprehensiveIncomeLossDerivativeExcludedComponentIncreaseDecreaseAdjustmentsAfterTax,OtherComprehensiveIncomeLossDerivativeExcludedComponentIncreaseDecreaseBeforeAdjustmentsAfterTax,OtherComprehensiveIncomeLossNetOfTax,OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIOnDerivativesNetOfTax,OtherComprehensiveIncomeUnrealizedGainLossOnDerivativesArisingDuringPeriodNetOfTax,OtherLiabilities,OtherNoncashIncomeExpense,OtherNonoperatingExpense,OtherNonoperatingIncomeExpense,OtherRealEstateRevenue,OtherThanTemporaryImpairmentLossesInvestmentsPortionInOtherComprehensiveIncomeLossBeforeTaxPortionAttributableToParentHeldtomaturitySecurities,OwnedPropertyManagementCosts,PaidInKindInterest,ParticipatingSecuritiesDistributedAndUndistributedEarningsLossBasic,PartnersCapitalAccountContributions,PartnersCapitalAccountDistributions,PaymentsForCapitalImprovements,PaymentsForDerivativeInstrumentFinancingActivities,PaymentsForProceedsFromOtherDeposits,PaymentsForProceedsFromOtherInvestingActivities,PaymentsForRepurchaseOfRedeemablePreferredStock,PaymentsOfDebtIssuanceCosts,PaymentsOfDividends,PaymentsOfDividendsPreferredStockAndPreferenceStock,PaymentsOfFinancingCosts,PaymentsOfMergerRelatedCostsFinancingActivities,PaymentsOfStockIssuanceCosts,PaymentsRelatedToTaxWithholdingForShareBasedCompensation,PaymentsToAcquireEquityMethodInvestments,PaymentsToAcquireInvestments,PaymentsToAcquireOtherProductiveAssets,PaymentsToAcquirePropertyPlantAndEquipment,PaymentsToAcquireResidentialRealEstate,PaymentsToMinorityShareholders,PreferredStockAmountOfPreferredDividendsInArrears,PreferredStockDividendRatePercentage,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredStockValueOutstanding,PrepaidExpenseCurrentAndNoncurrent,ProceedsFromContributedCapital,ProceedsFromIssuanceInitialPublicOffering,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfOtherLongTermDebt,ProceedsFromIssuanceOfSecuredDebt,ProceedsFromIssuanceOfSeniorLongTermDebt,ProceedsFromIssuanceOfUnsecuredDebt,ProceedsFromLinesOfCredit,ProceedsFromNotesPayable,ProceedsFromPaymentsForOtherFinancingActivities,ProceedsFromPaymentsForTradingSecurities,ProceedsFromRealEstateAndRealEstateJointVentures,ProceedsFromSaleOfHeldToMaturitySecurities,ProceedsFromSaleOfRealEstateHeldforinvestment,ProceedsFromShortTermDebt,ProfitLoss,PropertyPlantAndEquipmentNet,PurchaseObligation,RealEstateAccumulatedDepreciation,RealEstateAccumulatedDepreciationRealEstateSold,RealEstateAndAccumulatedDepreciationAmountOfEncumbrances,RealEstateAndAccumulatedDepreciationCarryingAmountOfBuildingsAndImprovements,RealEstateAndAccumulatedDepreciationCarryingAmountOfLand,RealEstateAndAccumulatedDepreciationInitialCostOfBuildingsAndImprovements,RealEstateAndAccumulatedDepreciationInitialCostOfLand,RealEstateCostOfRealEstateSold,RealEstateFederalIncomeTaxBasis,RealEstateGrossAtCarryingValue,RealEstateHeldforsale,RealEstateImprovements,RealEstateInventoryCapitalizedInterestCosts,RealEstateInvestmentPropertyAccumulatedDepreciation,RealEstateInvestmentPropertyAtCost,RealEstateInvestmentPropertyNet,RealEstateInvestmentsOther,RealEstateOtherAcquisitions,RealEstateOtherAdditions,RealEstateRevenueNet,RepaymentsOfLinesOfCredit,RepaymentsOfNotesPayable,RepaymentsOfOtherLongTermDebt,RepaymentsOfRelatedPartyDebt,RepaymentsOfSecuredDebt,RepaymentsOfShortTermDebt,RepaymentsOfUnsecuredDebt,RestrictedCashAndCashEquivalents,RetainedEarningsAccumulatedDeficit,RevenueFromContractWithCustomerExcludingAssessedTax,RevenueFromRelatedParties,Revenues,RightOfUseAssetObtainedInExchangeForFinanceLeaseLiability,RightOfUseAssetObtainedInExchangeForOperatingLeaseLiability,SaleOfStockNumberOfSharesIssuedInTransaction,SECScheduleIIIRealEstateAccumulatedDepreciationDepreciationExpense,SECScheduleIIIRealEstateAndAccumulatedDepreciationCostsCapitalizedSubsequentToAcquisitionBuildingsAndImprovements,SECScheduleIIIRealEstateAndAccumulatedDepreciationCostsCapitalizedSubsequentToAcquisitionLand,SECScheduleIIIRealEstateNumberOfUnits,SecuredDebt,SecurityDepositLiability,SeniorNotes,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsForfeitedInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsForfeituresWeightedAverageGrantDateFairValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedWeightedAverageGrantDateFairValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriodWeightedAverageGrantDateFairValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRateMaximum,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRateMinimum,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRateMaximum,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRateMinimum,SharePrice,StockholdersEquity,StockholdersEquityChangeInReportingEntity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockIssuedDuringPeriodSharesConversionOfUnits,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodSharesRestrictedStockAwardNetOfForfeitures,StockIssuedDuringPeriodValueAcquisitions,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueConversionOfUnits,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueRestrictedStockAwardNetOfForfeitures,StockRedeemedOrCalledDuringPeriodValue,UndistributedEarningsLossAllocatedToParticipatingSecuritiesBasic,UnrealizedGainLossOnDerivatives,UnrecordedUnconditionalPurchaseObligationPurchases,UnsecuredDebt,VariableLeaseCost,WeightedAverageNumberDilutedSharesOutstandingAdjustment,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic,DebtConversionConvertedInstrumentSharesIssued1,GoodwillImpairmentLoss,LoansPayableToBank,NumberOfRealEstateProperties,OperatingLeaseRightOfUseAssetAmortizationExpense,ProceedsFromLongTermLinesOfCredit,DerivativeNetLiabilityPositionAggregateFairValue,PaymentsToAcquireEquitySecuritiesFvNi,ShareBasedCompensationArrangementByShareBasedPaymentAwardPlanModificationIncrementalCompensationCost,y
0,11604000,88052000,13272000.0,3667178000.0,27924000.0,5426000.0,27924000.0,1183000.0,5663000.0,20003000.0,64186000.0,8830000.0,15100443.0,4584000.0,9732351000,66575000.0,29802000.0,0.0,0.0,285596000.0,-10778000.0,493992000.0,-73781000.0,15120000.0,0.06,0.0,0.01,9000000000.0,1000.0,310376634.0,3104000.0,-160208000.0,0.0,-160208000.0,0.0,30493000.0,1017858000.0,9718228000.0,575000000.0,26464000.0,3398000.0,9634000.0,0.0,0.0,7710000.0,0.0,0.0,0.0,1260000.0,250239000.0,0.0,0.0,0.0,10260000.0,0.0,10260000.0,3111000.0,29000.0,126978000.0,8683000.0,2243000.0,-244126000.0,0.0,0.0,0.0,12503000.0,0.0,347962000.0,18816000.0,18800000.0,136000.0,0.0,-0.08,-0.08,-0.08,32322000.0,0.0,0.0,0.0,0.0,0.0,10170000.0,6480000.0,13000.0,1599000.0,1663000.0,0.0,646000.0,0.0,41000.0,537000.0,617000.0,468000.0,64000.0,108000.0,1599000.0,108000.0,0.0,31988000,-2110000.0,2272000.0,1134000.0,79428000.0,0.0,209337000,0.0,0.0,0.0,0.0,1448000.0,-162480000.0,596000.0,0.0,1241000.0,0.0,-1097000.0,10061000.0,4737000.0,18407000.0,-8347000.0,-66545000.0,2883000.0,5344000.0,273736000.0,203694000.0,-16003000.0,18520000.0,7091457000,2703388000,4510000.0,5353000.0,0.04,0.04,18036000.0,1835000.0,4501000.0,1565000.0,2713000.0,4169000.0,4552000.0,3202000.0,1571000.0,969020000.0,0.0,0.0,952132000.0,773942000.0,0.0,7676000.0,187402000.0,7774928000,9732351000,9441615.0,0.0,2500000000.0,2315541000.0,9651662000.0,996453000.0,4449813000.0,1845000000.0,35000000.0,0.0,2391962000.0,3579970000.0,0.0,151790000.0,61000.0,651581000.0,-859833000.0,197474000.0,-160208000.0,0.0,-9975000.0,-25512000.0,-276857000.0,0.0,0.0,1.0,721672000.0,114377000.0,981000.0,1750000.0,1054456000.0,20000000.0,1326000.0,20000000.0,23390000.0,5943000.0,2139000.0,3829000.0,4297000.0,4863000.0,2319000.0,800210000.0,21330000.0,309625000,7782000.0,0.0,0.0,0.0,0.0,0.0,0.0,30084000,-2687000.0,153000.0,-3121000.0,35839000.0,0.0,39459000.0,694000.0,0.0,246820000.0,682470000.0,111260000.0,2189000.0,-10275000.0,0.0,0.0,47942000.0,682470000.0,136000.0,0.0,0.0,0.0,0.0,0.0,118576000.0,49773000.0,2031000.0,790583000.0,0.0,0.0,0.12,0.01,900000000.0,113.0,0.0,0.0,21883000,246792000.0,0.0,0.0,901572000.0,2370867000.0,0.0,0.0,0.0,0.0,814000.0,0.0,0.0,0.0,135570000.0,144698000.0,-160208000.0,6247000,75368000.0,308155000.0,9522000.0,7601998000.0,13740981000.0,4646917000.0,12301547000.0,4646917000.0,143802000.0,17026896000.0,8796708000.0,45062000,103765000.0,62169000,792330000,9794845000,9002515000,229890000,790467000.0,49261000.0,836049000.0,0.0,0.0,1955018000.0,1959000.0,17964000.0,305129000.0,0.0,222092000.0,-25512000.0,59535000.0,0.0,922587000.0,0.0,1721000.0,310376634.0,245065000.0,1439434000.0,0.0,82334.0,5254738000,86513000,0.0,27924000.0,109532.0,22.9,938899.0,22.05,3104004.0,20.79,1057896.0,21.36,0.25,0.173,0.145,0.014,0.0242,0.0225,20.08,1957423000.0,-1951407000.0,2456601000.0,405037.0,519173142.0,977656.0,5072415000.0,229944000.0,0.0,1692058000.0,-9906000.0,1153000.0,615000.0,-2110000.0,9600000.0,0,343000.0,0.0,311651082.0,311651082.0,311651082.0,12553864.0,0.0,401095000.0,80000.0,10621000.0,0.0,1696000.0,10887000.0,309000.0,1
1,11604000,88052000,4572000.0,3675094000.0,10210000.0,5726000.0,4206000.0,1183000.0,1418000.0,3729000.0,12776000.0,8227000.0,15100443.0,-183000.0,9732351000,149207000.0,16895000.0,0.0,0.0,274818000.0,-5338000.0,420211000.0,-123013000.0,11680000.0,0.06,0.06,0.01,9000000000.0,1000.0,310376634.0,3104000.0,-9975000.0,0.0,-78239000.0,548536000.0,20584000.0,1193219000.0,9741618000.0,575000000.0,26464000.0,0.0,9673000.0,7504000.0,0.0,7710000.0,0.0,0.0,0.0,12598000.0,65702000.0,0.0,0.0,0.0,2096000.0,0.0,2096000.0,,29000.0,155296000.0,8683000.0,0.0,-398426000.0,2711000.0,1000.0,10561000.0,2096000.0,0.0,84967000.0,43957000.0,18800000.0,136000.0,0.0,-0.08,-0.08,-0.08,47573000.0,57078000.0,46339000.0,,0.0,6480000.0,10170000.0,34000.0,18000.0,1462000.0,1521000.0,0.0,3174000.0,0.0,41000.0,543000.0,621000.0,316000.0,59000.0,244000.0,1470000.0,237000.0,37517000.0,31988000,0.0,9192000.0,,15360000.0,258207000.0,209337000,0.0,0.0,0.0,0.0,0.0,-19167000.0,1668000.0,0.0,1605000.0,0.0,13493000.0,2686000.0,1342000.0,5992000.0,2271000.0,10202000.0,4095000.0,2268000.0,70277000.0,57396000.0,-11452000.0,,7091457000,2703388000,4883000.0,,0.04,0.04,17072000.0,1835000.0,5108000.0,1565000.0,2713000.0,4169000.0,4552000.0,2238000.0,1417000.0,1105013000.0,0.0,0.0,1028387000.0,645097000.0,0.0,42085000.0,417831000.0,7774928000,9732351000,9036578.0,35000000.0,2500000000.0,2315541000.0,9668850000.0,996371000.0,2293530000.0,1845000000.0,15000000.0,914441000.0,2390836000.0,604735000.0,0.0,151790000.0,,-2519000.0,-80150000.0,77331000.0,-9975000.0,0.0,-19666000.0,,-70430000.0,0.0,0.0,,173239000.0,51263000.0,,,423669000.0,14118000.0,,14118000.0,19084000.0,4251000.0,1583000.0,2747000.0,4237000.0,4463000.0,1803000.0,214323000.0,,309625000,7782000.0,-8770000.0,-4198000.0,0.0,0.0,0.0,0.0,30084000,673000.0,226000.0,32000.0,10179000.0,0.0,7393000.0,995000.0,109000.0,138002000.0,,19952000.0,577000.0,-709000.0,0.0,0.0,164000.0,0.0,136000.0,1666000.0,0.0,0.0,0.0,0.0,16036000.0,10056000.0,617000.0,112733000.0,0.0,0.0,0.12,0.01,900000000.0,113.0,0.0,0.0,21883000,128002000.0,0.0,0.0,11276000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72701000.0,0.0,-9975000.0,6247000,81814000.0,543698000.0,9664000.0,,13668533000.0,4561441000.0,12106432000.0,4561441000.0,136956000.0,,9596399000.0,45062000,53182000.0,62169000,792330000,9794845000,9002515000,229890000,284202000.0,47877000.0,224502000.0,0.0,0.0,43268000.0,1959000.0,29598000.0,68767000.0,0.0,222092000.0,-38799000.0,44596000.0,0.0,238750000.0,0.0,,310376634.0,263093000.0,1562101000.0,0.0,,5254738000,86513000,0.0,4206000.0,139554.0,22.62,1025307.0,22.11,3104004.0,20.79,1219579.0,21.45,0.25,0.173,0.145,0.014,0.0242,0.0225,24.33,1957423000.0,-1951407000.0,1887031000.0,405037.0,1191494.0,786086.0,,,0.0,1692058000.0,-15884000.0,,222000.0,-9260000.0,9600000.0,0,,0.0,,311674226.0,311651082.0,,0.0,401313000.0,80000.0,11733000.0,0.0,,31131000.0,,1
2,11604000,88052000,8167000.0,3677182000.0,,5726000.0,8312000.0,1183000.0,2835000.0,7212000.0,26981000.0,,15160692.0,363000.0,9732351000,293771000.0,4347000.0,0.0,,274818000.0,24736000.0,420211000.0,-131989000.0,,0.06,0.06,0.01,9000000000.0,1000.0,311354290.0,3114000.0,-29641000.0,,,548536000.0,9135000.0,,9758995000.0,575000000.0,26464000.0,13272000.0,9673000.0,7504000.0,0.0,7710000.0,0.0,0.0,0.0,12598000.0,131781000.0,0.0,0.0,0.0,30374000.0,0.0,30374000.0,,29000.0,45031000.0,8683000.0,60593000.0,-4171000.0,,38000.0,,90967000.0,0.0,176248000.0,69137000.0,18800000.0,,0.0,-0.06,0.02,-0.06,40605000.0,57078000.0,46339000.0,0.0,,,16650000.0,0.0,5000.0,1328000.0,1381000.0,0.0,2776000.0,0.0,41000.0,543000.0,621000.0,176000.0,53000.0,379000.0,1334000.0,129000.0,37517000.0,31988000,0.0,10212000.0,1987000.0,30768000.0,258207000.0,209337000,0.0,0.0,,,519000.0,-39853000.0,0.0,0.0,844000.0,0.0,30976000.0,4112000.0,976000.0,13837000.0,491000.0,12346000.0,4917000.0,2463000.0,140800000.0,110268000.0,-8094000.0,,7091457000,2703388000,,1328000.0,0.04,0.04,15981000.0,1835000.0,4579000.0,1565000.0,2713000.0,4169000.0,4552000.0,1147000.0,1267000.0,1161470000.0,0.0,0.0,1174909000.0,378124000.0,0.0,92627000.0,690719000.0,7774928000,9732351000,9036578.0,35000000.0,2500000000.0,2315541000.0,9662765000.0,996279000.0,4332457000.0,1845000000.0,0.0,3270717000.0,3042264000.0,0.0,0.0,151790000.0,,75060000.0,-206449000.0,156125000.0,-29641000.0,,-21949000.0,-20092000.0,-140768000.0,0.0,0.0,,354083000.0,100915000.0,1897000.0,,856095000.0,14118000.0,2581000.0,14118000.0,,,,,,,,433677000.0,44583000.0,309625000,7782000.0,-6059000.0,-14759000.0,,,0.0,0.0,30084000,789000.0,,185000.0,21321000.0,0.0,14923000.0,1122000.0,,,,34464000.0,0.0,-2207000.0,,0.0,8669000.0,0.0,1153000.0,,,0.0,0.0,,16036000.0,21308000.0,2510000.0,205932000.0,,0.0,0.12,0.01,900000000.0,113.0,0.0,0.0,21883000,138002000.0,0.0,0.0,184021000.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,83940000.0,0.0,-19666000.0,6247000,,,,,13747818000.0,4499346000.0,12024649000.0,4499346000.0,,,,45062000,,62169000,792330000,9794845000,9002515000,229890000,,,224502000.0,,0.0,111661000.0,1959000.0,30738000.0,95895000.0,,222092000.0,-86450000.0,26366000.0,0.0,480966000.0,0.0,1721000.0,310376634.0,,1723169000.0,0.0,,5254738000,86513000,0.0,8312000.0,155593.0,22.6,1025307.0,22.11,3104004.0,20.79,1363493.0,21.43,0.25,0.173,0.145,0.014,0.0242,0.0225,26.73,1957423000.0,-1951407000.0,,405037.0,1320227.0,915190.0,,,,1692058000.0,,,431000.0,,,0,699000.0,0.0,311651082.0,311559780.0,311723463.0,,,401313000.0,,2735000.0,150000000.0,,,,1
