,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsReceivableNetCurrent,AccruedIncomeTaxes,AccruedLiabilitiesCurrent,AccruedPayrollTaxesCurrentAndNoncurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipmentExcludingCapitalLeasedAssets,AccumulatedOtherComprehensiveIncomeLossNetOfTax,AdditionalPaidInCapital,AdjustmentOfWarrantsGrantedForServices,AdjustmentsToAdditionalPaidInCapitalOther,AdjustmentsToAdditionalPaidInCapitalWarrantIssued,AdministrativeFeesExpense,AssetImpairmentCharges,Assets,AssetsCurrent,AssetsNoncurrent,CapitalLeaseObligationsCurrent,CapitalLeaseObligationsIncurred,CapitalLeaseObligationsNoncurrent,Cash,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashPeriodIncreaseDecrease,ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,ClassOfWarrantOrRightOutstanding,CommonStockIncludingAdditionalPaidInCapital,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,CommonStockValueOutstanding,ComprehensiveIncomeNetOfTax,ConvertibleLongTermNotesPayable,ConvertibleNotesPayable,ConvertibleNotesPayableCurrent,CostOfGoodsSold,CostsOfMetalsSold,DebtDefaultLongtermDebtAmount,DebtInstrumentConvertibleInterestExpense,DebtInstrumentDecreaseForgiveness,DebtInstrumentIncreaseAccruedInterest,DeconsolidationRevaluationOfRetainedInvestmentGainOrLossAmount,DecreaseInRestrictedCash,DeferredCostsAndOtherAssets,DeferredTaxAssetsGross,DeferredTaxAssetsNet,DeferredTaxAssetsOperatingLossCarryforwards,DepositLiabilitiesEffectOfIncreaseDecreaseInInterestAccrualAssumptionOnExpectedRecoveryAmounts,DepositLiabilityCurrent,Depreciation,DepreciationAmortizationAndAccretionNet,DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,DueToAffiliateCurrent,DueToOtherRelatedPartiesClassifiedCurrent,DueToRelatedPartiesCurrent,DueToRelatedPartiesNoncurrent,EarningsPerShareBasicAndDiluted,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectOfExchangeRateOnCash,EffectOfExchangeRateOnCashAndCashEquivalents,EffectOfExchangeRateOnCashAndCashEquivalentsContinuingOperations,EquityMethodInvestmentRealizedGainLossOnDisposal,EscrowDeposit,ExplorationExpenseMining,FurnitureAndFixturesGross,GainLossOnSaleOfOtherAssets,GainLossOnSaleOfProject,GainLossOnSaleOfSecuritiesNet,GainLossOnSaleOfUnprovedProperty,GainsLossesOnSalesOfAssets,GeneralAndAdministrativeExpense,GrossProfit,ImpairmentOfInvestments,ImpairmentOfOngoingProject,IncomeLossAttributableToNoncontrollingInterest,IncomeLossAttributableToParent,IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,IncomeLossFromContinuingOperationsBeforeInterestExpenseInterestIncomeIncomeTaxesExtraordinaryItemsNoncontrollingInterestsNet,IncomeTaxExaminationIncreaseDecreaseInLiabilityFromPriorYear,IncomeTaxExpenseBenefit,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,IncreaseDecreaseInAccountsAndOtherReceivables,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInAccruedTaxesPayable,IncreaseDecreaseInDueToRelatedParties,IncreaseDecreaseInEmployeeRelatedLiabilities,IncreaseDecreaseInIncomeTaxes,IncreaseDecreaseInInterestPayableNet,IncreaseDecreaseInInventories,IncreaseDecreaseInNotesPayableCurrent,IncreaseDecreaseInOtherCurrentAssets,IncreaseDecreaseInOtherReceivables,IncreaseDecreaseInReceivables,IncreaseInRestrictedCash,InterestAndOtherIncome,InterestExpense,InterestExpenseRelatedParty,InterestPaid,InterestReceivableNoncurrent,InventoryNet,InventoryRawMaterialsAndSupplies,InvestmentIncomeInterest,InvestmentOwnedBalanceShares,IssuanceOfStockAndWarrantsForServicesOrClaims,LeaseAndRentalExpense,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilitiesNoncurrent,LoansPayableCurrent,LongTermDebt,LongTermDebtCurrent,LongTermDebtNoncurrent,LongTermNotesPayable,MachineryAndEquipmentGross,MineralPropertiesNet,MinorityInterest,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NetIncomeLossAttributableToNoncontrollingInterest,NoncashOrPartNoncashAcquisitionDebtAssumed1,NoncashOrPartNoncashAcquisitionFixedAssetsAcquired1,NoncashOrPartNoncashAcquisitionInvestmentsAcquired1,NoncashOrPartNoncashAcquisitionOtherAssetsAcquired1,NoncashOrPartNoncashAcquisitionPayablesAssumed1,NoncashOrPartNoncashDivestitureAmountOfConsiderationReceived1,NoninterestExpenseDirectorsFees,NoninterestIncomeOther,NonoperatingIncomeExpense,NonredeemableNoncontrollingInterest,NotesPayable,NotesPayableCurrent,NotesPayableRelatedPartiesClassifiedCurrent,NotesPayableRelatedPartiesCurrentAndNoncurrent,OfficersCompensation,OperatingExpenses,OperatingIncomeLoss,OperatingLeasesFutureMinimumPaymentsDue,OperatingLossCarryforwards,OtherAdditionalCapital,OtherAssets,OtherAssetsCurrent,OtherComprehensiveIncomeLossNetOfTax,OtherComprehensiveIncomeLossNetOfTaxPeriodIncreaseDecrease,OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,OtherIncome,OtherLiabilitiesAndDeferredRevenueNoncurrent,OtherLongTermInvestments,OtherNoncashExpense,OtherNoncashIncome,OtherNoncashIncomeExpense,OtherNonoperatingExpense,OtherNonoperatingIncome,OtherNonoperatingIncomeExpense,OtherNotesPayableCurrent,OtherOperatingIncome,OtherOperatingIncomeExpenseNet,OtherReceivables,OtherReceivablesNetCurrent,OtherRecurringIncome,PaymentsForLoans,PaymentsForProceedsFromLoansAndLeases,PaymentsForRent,PaymentsOfDebtIssuanceCosts,PaymentsOfFinancingCosts,PaymentsOfMergerRelatedCostsFinancingActivities,PaymentsToAcquireMachineryAndEquipment,PaymentsToAcquireMineralRights,PaymentsToAcquireMiningAssets,PaymentsToAcquireOtherInvestments,PaymentsToAcquirePropertyPlantAndEquipment,ProceedsFromContributionsFromAffiliates,ProceedsFromConvertibleDebt,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfDebt,ProceedsFromLoans,ProceedsFromNotesPayable,ProceedsFromOtherDebt,ProceedsFromPaymentsForOtherFinancingActivities,ProceedsFromRelatedPartyDebt,ProceedsFromUnsecuredNotesPayable,ProfessionalFees,ProfitLoss,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,PropertyPlantAndEquipmentOther,RepaymentsOfDebt,RepaymentsOfNotesPayable,RepaymentsOfOtherDebt,RepaymentsOfRelatedPartyDebt,RetainedEarningsAccumulatedDeficit,RevenueMineralSales,RoyaltyIncomeNonoperating,SalesRevenueNet,SellingGeneralAndAdministrativeExpense,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsWeightedAverageVolatilityRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,SharebasedCompensationArrangementBySharebasedPaymentAwardEquityInstrumentsOtherThanOptionsAggregateIntrinsicValueOutstanding,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsOutstandingWeightedAverageRemainingContractualTerm1,SharesOutstanding,ShortTermInvestments,StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockIssuedDuringPeriodSharesIssuedForCash,StockIssuedDuringPeriodSharesIssuedForServices,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodSharesOther,StockIssuedDuringPeriodSharesPurchaseOfAssets,StockIssuedDuringPeriodSharesShareBasedCompensation,StockIssuedDuringPeriodSharesStockOptionsExercised,StockIssuedDuringPeriodValueAcquisitions,StockIssuedDuringPeriodValueIssuedForCash,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueOther,StockIssuedDuringPeriodValuePurchaseOfAssets,StockIssuedDuringPeriodValueShareBasedCompensation,StockOptionPlanExpense,TaxCreditCarryforwardAmount,TaxCreditCarryforwardValuationAllowance,TaxesPayableCurrent,TaxesPayableCurrentAndNoncurrent,ValuationAllowancesAndReservesAdjustments,ValuationAllowancesAndReservesPeriodIncreaseDecrease,WarrantsAndRightsOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesIssuedBasic,y
12,79685,,,,,208101.0,,,6715368.0,,,,,,1889929.0,10442.0,,,,,10442.0,,,,,,,0.0,400000000.0,204220044.0,204220044.0,2042.0,,,,,,22364.0,,,,,,,,,,,,,,26777.0,,5888796.0,,,75994.0,,0.0,,,,,,,,,-48000.0,,,,,5470755.0,,,,653.0,,,-103400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1098688,1889929.0,106414.0,,,130106.0,,,2331.0,,,,,,-1085671.0,-4280195.0,,,,,,,,,,,-33736.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,8373.0,,,,,,,,,,,,,-14300.0,,,,,,95000.0,,,,,,,679875.0,474360.0,,,,,,,,,28550.0,,,,,,,,,,211649945.0,,882522.0,1252703.0,,,,,,,,,,21.0,,,,,,,,,67643.0,,,,191694827.0,,0
13,57146,,,,,208101.0,,,6902860.0,,,,,,1889929.0,10442.0,,,,,10442.0,,,28406.0,,,,0.0,400000000.0,204220044.0,204220044.0,2042.0,7236965.0,,,,,46627.0,,,,,,,,,,,,,,,,6020762.0,,,75994.0,,0.0,,,,,,,,,,,,,,1496902.0,27938.0,,,,,,,,4890.0,,,19493.0,,,,,,,,,,,,,,,,,3150.0,,,,-109.0,,,,1220442,1889929.0,106414.0,,,41857.0,,,2331.0,,1321707.0,,1886342.0,-733447.0,-887361.0,-1443746.0,,,,,,,,,,,-33736.0,,11758.0,,,,,-1440596.0,,,,1326707.0,,,,,536460.0,,,,,,,,,,,,8373.0,,,,,,,,,,,,,-607461.0,,,1815750.0,,,,,,,,,,682461.0,474360.0,,,-8840.0,,,-6505768.0,,,,,,,,,,,,,213399945.0,6380.0,882522.0,1116317.0,,,,,,,,,,-12.0,,,,,,,,,65223.0,,,,204595044.0,,0
14,95629,,,,,208101.0,,,6902860.0,,,,,,,,,,,,10442.0,5817.0,,17964.0,,,,,,,,,2150.0,,,,,24263.0,,,,,,,,,,,,,,51282.0,,5871988.0,,,75994.0,,,,,,,,,,,-206500.0,,,,,6454671.0,,,,,,,612586.0,,,,,35445.0,,,,,,,,,,,,,,,-36554.0,,,,,,,,2715000.0,,852854,,,,,41857.0,,,2331.0,,1321707.0,,71082.0,-14300.0,,,,,,,,,,,,,-33736.0,,465980.0,,,,,,,,,1326707.0,,,,,485344.0,,,,,,,,,,,,8373.0,,,,,,,,,,,,,-25994.0,,,1815750.0,,,,,,,,,,682461.0,474360.0,,,-2056.0,,,-5823382.0,,,187200.0,,,,,,,,,,266649945.0,6380.0,,1116317.0,,,,,,,,,,61500.0,,,,,,,,,60777.0,,,,204874142.0,,0
15,95629,,,,,,,,6902860.0,,,,,,1895395.0,28406.0,,,,,,5917.0,,,,,,,,204970044.0,204970044.0,2050.0,2117.0,,,,,58944.0,,,,,,,,,,,,,,175319.0,,,,,75994.0,,0.0,,,,,,,,,719398.0,,,,,280813.0,22015.0,,,,,,681062.0,,,,,-3136.0,,,,,,,,,,,,,,,-10342.0,,19516.0,,,,2903.0,,,,852854,1895395.0,250722.0,,,41857.0,,,,,,,,,-1124489.0,-6013888.0,,,,,,,,,,,-40760.0,,465980.0,,,,,-6046745.0,,,,,,,,,,,,,,,,,,,,,46937.0,,,,,,,,,,,,,-2421.0,,,1815750.0,,,,,,,,,,,,,,-181331.0,,,-6119261.0,,,,,,,,,,,,,266649945.0,6380.0,827708.0,1150053.0,,,,,,,,,,32628.0,,,,,,137570.0,,,60777.0,,,,,,0
16,95629,,,,,219779.0,,,6902860.0,,,,,,1912312.0,78657.0,,,,,,121178.0,,29645.0,,,,,,205170044.0,204970044.0,2052.0,7347696.0,,,,,12317.0,,,,,,,,,,,,,,76632.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,318885.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,852854,1912312.0,289243.0,,,41857.0,,,,,1321707.0,,2039753.0,-724597.0,-38818.0,-5783014.0,,,,,,,,,,,-61073.0,,465980.0,,,,,-5770755.0,,,,1326707.0,,,,,601568.0,,,,,,,,,,,,60559.0,,,,,,,,,,,,,-2421.0,,,1965750.0,,,,,,,,,,,462682.0,,,,,,-6197643.0,,,,,,,,,,,,,,,813624.0,1150053.0,,,,,,,,,,32628.0,,,,,,,,,59600.0,,,,205150264.0,,0
17,95629,,,,,238142.0,,,,,,,,,1917101.0,85838.0,,,,,,10442.0,,19203.0,,,,0.0,400000000.0,205270044.0,205170044.0,2053.0,7347696.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,719398.0,,,,,6583397.0,27938.0,,,,,,-293701.0,,,,,74018.0,,,,,,,,,,,,,,,-49451.0,,25743.0,,,,12.0,,,,852854,1917101.0,361269.0,,,,,,,,1321707.0,,224493.0,-5450.0,,,,,,,,,,,,,-61726.0,,465980.0,,,,,,,,,1326707.0,,,,,71108.0,,,,,,,,,,,,88109.0,,,,,,,,,,,,,,,,150000.0,,,,,,,,,,682461.0,444319.0,,,-81382.0,,,-6197643.0,,,57239.0,,,,,,,,,,,,696659.0,1062200.0,,,,,,,,,,32628.0,,,,,,,,,,,,,,,0
18,132665,,,,,-261299.0,,,7114637.0,,,,,,1868068.0,67001.0,,,,,,28406.0,,10021.0,,,,,,206020044.0,206020044.0,2060.0,1116317.0,,,,,,,,,,,,,,,,,,,109414.0,,,,,,,0.0,,,,,,,,,,,,,,,26313.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,30707.0,,,,27.0,,,,927982,1868068.0,689712.0,,,36323.0,,,,,,,2096929.0,-742555.0,-1344353.0,,,,,,,,,,,,,,466240.0,,,,,,,,,1328207.0,,,,,670121.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,105000.0,,,,,,,,,,,421162.0,,,-3284.0,,,-6197643.0,,,20986.0,,,,,,,,,,,,1015214.0,1043663.0,,,,,,,,,,,,,,,,80079.0,,,,,,,,,0
19,153623,,,,,261299.0,,,7203586.0,,,,,,1868068.0,67001.0,,,,,28406.0,29645.0,,-421.0,,,,0.0,400000000.0,206020044.0,206020044.0,2060.0,7380324.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,128726.0,4547.0,,,,,,,,,,,28609.0,,,,,,,,,,,,,,,-12897.0,,,,,,,,,,898259,1868068.0,689712.0,,,36727.0,,,,,1161707.0,,281669.0,-23408.0,-258682.0,-5643398.0,,,,,,,,,,,,,470396.0,,,,,-6173858.0,,,,1168207.0,,,,,139661.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421162.0,,,-6622.0,,,-6318124.0,,,18188.0,,,,,,,,,,,,1015214.0,,,,,,,,,,,,,,,,,,,,,,,,205210044.0,,0
20,144893,,,,,-261299.0,,,7204086.0,,,,,,1868068.0,67001.0,,,,,,,,,,,,0.0,400000000.0,206020044.0,206020044.0,2060.0,7668324.0,,,,,,,,,,,,,,,,,,,11678.0,,,,,,,,,,,,,,,,,,,,,,1449.0,,,,,,,,,,,57994.0,,,,,,,,,,,,,,,,,3150.0,,,,,,,,598605,1868068.0,689712.0,,,29481.0,,,,,861707.0,,,,,-5412524.0,,,,,,,,,,,,,85385.0,,,,,-5897868.0,,,,868207.0,,,,,68553.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,684883.0,421162.0,,,-10016.0,,,-6535529.0,,,58278.0,,,,,,,,,,,,1032932.0,,,,,,,,,,,,,,,,,,,,,,,,,,0
21,149250,,,,,261299.0,,,7204086.0,,,,,,,,,,,,29645.0,,,12862.0,,,,,,207870044.0,206020044.0,,7668324.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,6403907.0,-3098.0,,,,,,,,,,,,,,,,,,,,,,,,,,-67392.0,,6169.0,,,,,,,,591959,,,,,29481.0,,,,,861707.0,,2108025.0,-745141.0,-1350022.0,,,,,,,,,,,,,,89500.0,,,,,,,,,868087.0,,,,,684441.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,684883.0,421162.0,,,-2056.0,,,-6562932.0,,,,,,,,,,,,,,,1032932.0,,,,,,,,,,,,,,,,,,,,,,,,205106071.0,,0
22,149250,,,,,261299.0,,,7204086.0,,,,,,1840102.0,49213.0,,,,,,,,2420.0,,,,,,208320044.0,207870044.0,2079.0,,,,,,,,,,,,,,,,,,,,30041.0,,,,,,,,,,,,,,,,,,,,,530049.0,-10868.0,,,,,,,,,,,58259.0,,,,,,,,,,,,,,,-41180.0,,5842.0,,,,,,,,591959,1840102.0,795684.0,,,29481.0,,,,,,,292765.0,-25994.0,-264351.0,-5840712.0,,,,,,,,,,,,,89500.0,,,,,-6440919.0,,,,868087.0,,,,,153981.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,684883.0,,,,,,,,,,40090.0,,,,,,,,,,,,937996.0,,,,,,,,,,,,,,,,,161194.0,,,,,,,,,0
23,149250,,,,,286880.0,,,7204086.0,,,,,,1639871.0,27345.0,,,,,10021.0,,,,,,,0.0,400000000.0,212899945.0,208320044.0,2083.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,-12317.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,6169.0,,,,,,,,591959,1639871.0,849916.0,,,29481.0,,,,,861707.0,,,,,-197314.0,,,,,,,,,,,,,89500.0,,,,,-267061.0,,,,868087.0,,,,,14320.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,684883.0,395581.0,,,,,,,,,,,,,,,,,,,,,741612.0,,,,,,,,,,,,,,,,,,,,,,,,207829827.0,,0
24,149250,,,,,-312262.0,,,,,,,,,1325637.0,24590.0,,,,,,,,-5737.0,,,,0.0,400000000.0,212949945.0,212899945.0,2129.0,,,,,,,,,,,,,,,,,,,,41719.0,,,,,,,,,,,,,,,,,,,,,120510.0,,,,,,,,,,,,53621.0,,,,,,,,,,,,,,,-17941.0,,,,,,,,,,591959,1325635.0,468499.0,,,,,,,,861707.0,,48101.0,0.0,-53640.0,,,,,,,,,,,,,,89500.0,,,,,,,,,868087.0,,,,,945458.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,372620.0,,,,,,,,,58278.0,,,,,,,,,,,,727030.0,,,,,,,,,,,,,,,,,,,,,,,,,,0
25,148071,,,,,363027.0,,,7234815.0,,,,,,1334118.0,44869.0,,,,,,,,-9784.0,,,,0.0,400000000.0,212949945.0,212949945.0,,,,,,,,,,,,,,,,,,,,,53198.0,,,,,,,,,,,,,,,,,,,,,308569.0,,,,,,,,,,,,-1179.0,,,,,,,,,,,,,,,-7846.0,,,,,,,,,,591767,1334118.0,550102.0,,,27150.0,,,,,,,84673.0,,-94457.0,-245398.0,,,,,,,,,,,,,89639.0,,,,,-385059.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,684883.0,321856.0,,,,,,,,,54887.0,,,,,,,,,,,,742159.0,,,,,,,,,,,,,,,,,217636.0,,,,,,,,,0
26,103335,,,,,363027.0,,,7369794.0,,,,,,1334118.0,44869.0,,,,,12862.0,,,,,,,0.0,400000000.0,212949945.0,212949945.0,2129.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-45915.0,,,,,,,,,,,,,,,-52257.0,,,,,,,,,,359329,1334118.0,550102.0,,,,,,,,,,,-52421.0,,,,,,,,,,,,,,,13034.0,,,,,,,,,,,,,,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,321856.0,,,,,,,,,26313.0,,,,,,,,,,,,742159.0,,,,,,,,,,,,,,,,,,,,,,,,208102681.0,,0
27,78534,,,,,363027.0,,,7345580.0,,,,,,1334118.0,44869.0,,,,,12862.0,,,-11092.0,,,,,,,212949945.0,2129.0,,,,,,,,,,,,,,,,,,,,25581.0,,,,,,,,,,,,,,,,,,,,,427807.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307726,1334118.0,550102.0,,,,,,,,911707.0,,96485.0,,-107577.0,-49445.0,,,,,,,,,,,,,13248.0,,,,,-117998.0,,,,918087.0,,,,,14611.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,321856.0,,,,,,,,,26911.0,,,,,,,,,,,,742159.0,,,,,,,,,,,,,,,,,,,,,,,,,,0
28,98578,,,,,-363027.0,,,7345580.0,,,,,,,,,,,,12862.0,,,,,,,,,214999945.0,,,,,,,,,,,,,,,,,,,,,,50963.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-70716.0,,,,,,,,,,,,,,,-14679.0,,,,,,,,,,278295,,,,,,,,,,,,,-52422.0,,,,,,,,,,,,,,,13465.0,,,,,,,,,,,,,,3082.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,321856.0,,,,,,,,,48076.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208879044.0,,0
29,98578,,,,,388410.0,,,7345580.0,,,,,,1296200.0,32532.0,,,,,,,,9259.0,,,,,,214999945.0,214999945.0,2150.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119238.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,278295,1296200.0,552105.0,,,,,,,,911707.0,,83440.0,0.0,-74181.0,-6020762.0,,,,,,,,,,,,,13465.0,,,,,-6675243.0,,,,918087.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,296473.0,,,,,,,,,21165.0,,,,,,,,,,,,704433.0,,,,,,,,,,,,,,,,,156448.0,,,,,,,,,0
30,98578,,,,,413792.0,,,7345580.0,,,,,,1745849.0,505142.0,,,,,,,,,,,,0.0,400000000.0,266649945.0,214999945.0,2150.0,,,,,,,,,,,,,,,,,,,,76345.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-50672.0,,,,,,,,,,,,,,,-33707.0,,,,,,,,,,278295,1745849.0,323006.0,,,,,,,,911707.0,,,,,-377364.0,,,,,,,,,,,,,13465.0,,,,,-501385.0,,,,918087.0,,,,,3042.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,271091.0,,,,,,,,,48076.0,,,,,,,,,,,,1346520.0,,,,,,,,,,,,,,,,,,,,,,,,210294389.0,,0
31,98578,,,,,439175.0,,,7378190.0,,,,,,1534519.0,269194.0,,,,,,,,-11379.0,,,,,,211649945.0,266649945.0,2170.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479661.0,,,,,,,,,,,,56023.0,,,,,,,,,,,,,,,,,,,,,,,,,278295,1534519.0,270999.0,,,,,,,,911707.0,,7944.0,,-19323.0,,,,,,,,,,,,,,13465.0,,,,,,,,,918087.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,245708.0,,,,,,,,,,,,,,,,,,,,,1226793.0,,,,,,,,,,,,,,,,,,,,,,,,,,0
32,154601,,,,,,,,7665657.0,,,,,,1394612.0,154669.0,,,,,,,,461014.0,,,,,,,211649945.0,2116.0,,,,,,,,,,,,,,,,,,,,101728.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52186.0,,,,,,,,,,,,,,,-19028.0,,,,,,,,,,329854,1394612.0,248814.0,,,,,,,,,,-181331.0,,644766.0,-131966.0,,,,,,,,,,,,,10178.0,,,,,-116326.0,,,,,,,,,-86875.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1150053.0,,,,,,,,,,,,,,,,,,,,,,,,213226603.0,,0
33,150764,,,,,,,,7665657.0,,,,,,1394612.0,154669.0,,,,,,,,,,,,0.0,400000000.0,211649945.0,,2116.0,,,,,,,,,,,,,,,,,,,,25383.0,,,,,,,,,,,,,,,,,,,,,-51854.0,,,,,,,,,,,,53541.0,,,,,,,,,,,,,,,,,,,,,,,,,517545,1394612.0,248814.0,,,,,,,,1181707.0,,,,,,,,,,,,,,,,,,209173.0,,,,,,,,,1204978.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1150053.0,,,,,,,,,,,,,,,,,55133.0,,,,,,,,,0
34,152119,,,,,,,,,,,,,,1394612.0,154669.0,,,,,7125.0,,,225901.0,,,,0.0,400000000.0,211649945.0,211649945.0,2116.0,,,,,,,,,,,,,,,,,,,,50765.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1179.0,,,,,,,,,,,,,,,-37144.0,,,,,,,,,,517202,1394612.0,248814.0,,,,,,,,1181707.0,,-100713.0,,379035.0,-5889795.0,,,,,,,,,,,,,205780.0,,,,,-6785493.0,,,,1200440.0,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1116317.0,,,,,,,,,,,,,,,,,,,,,,,,214888532.0,,0
