,AccountsPayableAndOtherAccruedLiabilitiesCurrent,AccountsPayableCurrent,AccountsReceivableNetCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AdditionalPaidInCapitalCommonStock,AdjustmentForAmortization,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,AllocatedShareBasedCompensationExpense,AllowanceForDoubtfulAccountsReceivable,AmortizationOfDebtDiscountPremium,AmortizationOfFinancingCosts,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,AreaOfRealEstateProperty,AssetImpairmentCharges,Assets,AssetsCurrent,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsAndShortTermInvestments,ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights,ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,ClassOfWarrantOrRightNumberOfSecuritiesCalledByWarrantsOrRights,CommonStockCapitalSharesReservedForFutureIssuance,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ConversionOfStockAmountConverted1,ConversionOfStockSharesIssued1,ConvertibleDebtNoncurrent,CostOfServices,CostOfServicesDepreciation,CostOfServicesEnergyServices,DebtConversionConvertedInstrumentAmount1,DebtConversionConvertedInstrumentSharesIssued1,DebtConversionOriginalDebtAmount1,DebtInstrumentConvertibleConversionPrice1,DebtInstrumentInterestRateStatedPercentage,DebtInstrumentUnamortizedPremium,DeferredTaxAssetsNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsValuationAllowance,DepreciationAndAmortization,DepreciationDepletionAndAmortization,DueToRelatedPartiesCurrent,EarningsPerShareBasicAndDiluted,EmployeeRelatedLiabilitiesCurrentAndNoncurrent,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedStockOptions,GainsLossesOnExtinguishmentOfDebt,GeneralAndAdministrativeExpense,GrossProfit,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,IncomeTaxExpenseBenefit,IncomeTaxesPaid,IncomeTaxesReceivable,IncomeTaxReconciliationForeignIncomeTaxRateDifferential,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccruedLiabilitiesAndOtherOperatingLiabilities,IncreaseDecreaseInDueToRelatedPartiesCurrent,IncreaseDecreaseInIncomeTaxesReceivable,IncreaseDecreaseInInventories,IncreaseDecreaseInOtherNoncurrentAssets,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,InducedConversionOfConvertibleDebtExpense,InterestAndOtherIncome,InterestExpense,InterestExpenseDebtExcludingAmortization,InterestPaid,InterestPayableCurrentAndNoncurrent,InventoryNet,InventoryValuationReserves,InventoryWriteDown,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,MinorityInterestOwnershipPercentageByParent,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NonoperatingIncomeExpense,NotesPayable,NotesPayableCurrent,NotesPayableRelatedPartiesClassifiedCurrent,NotesPayableRelatedPartiesCurrentAndNoncurrent,NotesPayableRelatedPartiesNoncurrent,NotesPayableToBankNoncurrent,NumberOfOperatingSegments,OperatingExpenses,OperatingIncomeLoss,OtherAccruedLiabilitiesCurrent,OtherAssetsCurrent,OtherAssetsNoncurrent,OtherGeneralExpense,OtherNonoperatingIncomeExpense,OtherSalesRevenueNet,PaymentsForRepurchaseOfEquity,PaymentsToAcquirePropertyPlantAndEquipment,ProceedsFromConvertibleDebt,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfOtherLongTermDebt,ProceedsFromIssuanceOfPrivatePlacement,ProceedsFromNotesPayable,ProceedsFromRelatedPartyDebt,ProceedsFromSaleOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,PublicUtilitiesPropertyPlantAndEquipmentConstructionWorkInProgress,RepaymentsOfRelatedPartyDebt,RetainedEarningsAccumulatedDeficit,SalesRevenueEnergyServices,SalesRevenueNet,SellingExpense,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExpirationsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestExercisableAggregateIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestExercisableNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingAggregateIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedInPeriodFairValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardPlanModificationIncrementalCompensationCost,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExpirationsInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsForfeituresInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsNonvestedNumberOfShares,SharePrice,StockholdersEquity,StockIssuedDuringPeriodSharesOther,StockIssuedDuringPeriodSharesStockOptionsExercised,StockIssuedDuringPeriodValueConversionOfUnits,StockIssuedDuringPeriodValueNewIssues,StockRepurchasedDuringPeriodValue,ValuationAllowanceDeferredTaxAssetChangeInAmount,ValueAddedTaxReceivableCurrent,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,y
10,41164,271092.0,19365,,4213767.0,,,,0.0,,0.0,13199190.0,2389.0,,1964653.0,1079782.0,,,,,,,,0.001,100000000.0,54362100.0,54362100.0,54362.0,,,1645444.0,18089.0,,18089.0,,,,,,,,,,,,,-0.01,,,0.0,379162.0,5903.0,-383253.0,,,,0.0,,,213743.0,68134.0,-11955.0,124206.0,8443.0,60463.0,,-9427.0,,12138.0,,,,,198439.0,0.0,,389167.0,1964653.0,389167.0,,0.0,-1533630.0,-683140.0,,12138.0,,,,,,,,391712.0,-391712.0,,10294.0,16764.0,21440.0,-12277.0,18398.0,,,,0.0,3000000.0,,1450000.0,,,,1526948.0,,2000000.0,-2692643.0,,23992.0,294995.0,,,,2421250.0,0.9,,240000.0,,,,,750.0,4205000.0,,,0.88,,,,,0.49,,,,2472888.0,,,,,,,181217.0,,0
11,106226,203764.0,32325,,6472697.0,,,,,-48144.0,,13128333.0,3282.0,,3733142.0,2206194.0,832511.0,-1567696.0,,,,,,0.001,1510000.0,54570625.0,54362100.0,56747.0,,,1645444.0,,,,,,,,,,,,,32463.0,,,,,,,316245.0,,,,,12170.0,0.0,,,,-52254.0,,,,-60463.0,-2880.0,,,,,,0.0,,1173729.0,,,390355.0,3733142.0,390355.0,,,,,-386744.0,,,,,,,,,,,,10294.0,16764.0,,,,,,,,,,,,,,1526948.0,,,-3186657.0,,,,496036.0,,,2721250.0,0.9,,240000.0,,0.35,,,0.0,4305000.0,,,0.87,,,,,0.49,,,,2472888.0,,,,,,,181217.0,,0
12,71080,203764.0,153514,,6472697.0,,,,,,,,3282.0,,3733142.0,2206194.0,2338783.0,,,,,,,0.001,1510000.0,,54362100.0,56747.0,,,1645444.0,69667.0,6329.0,63338.0,,,,,,,,,,,,88397.0,-0.02,,,,575807.0,11443.0,-1765430.0,,0.0,0.0,0.0,,,146415.0,-86937.0,14369.0,,,1035753.0,,,,2997.0,0.0,,,,1173729.0,,,390355.0,3733142.0,390355.0,,2139293.0,,-2111935.0,,2997.0,,,,,,,,904794.0,-897304.0,,,16764.0,93695.0,-24026.0,45992.0,,839507.0,,0.0,0.0,,0.0,,,,,,,-3186657.0,35118.0,81110.0,157221.0,,,,,,,,,,3808000.0,0.9,,,,,,,,,,,,,,,,,,,,,,54570625.0,0
13,71080,203764.0,153514,,6472697.0,,,,,-72216.0,,13288333.0,3282.0,,3733142.0,2206194.0,2338783.0,-1506272.0,,,,,,0.001,1510000.0,,,56747.0,,,1645444.0,,,,,,,,,,,,,56196.0,,0.0,,,,0.0,,,,,,0.0,,,,,,,-35809.0,23377.0,,-1440.0,21731.0,,,,,141770.0,,1173729.0,,,390355.0,3733142.0,390355.0,,,-839507.0,,-888163.0,,,,,,,,,,,,,16764.0,,,,,,,,,,0.0,,,,,,,-3186657.0,,,282445.0,,0.331,0.015,,,,,900000.0,0.35,3805000.0,0.9,,,,,,,,,,,,,,2216114.0,,,,,,,,,0
14,71080,203764.0,153514,,6472697.0,,,,,,,,,,3733142.0,2206194.0,2338783.0,,,,,,,,1510000.0,,54362100.0,56747.0,,,,,,,,,,,,,,,,,,32884.0,-0.01,,,,259562.0,,,,,0.0,,,,,,,,-23377.0,,,-21731.0,,13439.0,,,0.0,,1173729.0,,,390355.0,3733142.0,390355.0,,,,,,13439.0,,,,,,,,450775.0,-443285.0,,32025.0,,,-11749.0,,,1409439.0,,2139293.0,,,349665.0,,,,2351291.0,,,-3186657.0,,,462164.0,27795.0,,,,,,,,0.35,3825000.0,0.9,,,,,,,,,,,,,,1836717.0,,,,,,,468550.0,,0
15,71080,,153514,,,,,,,-96288.0,,11305000.0,,,,,2338783.0,,,,,,,,,56747100.0,54362100.0,,,,1630399.0,109634.0,15164.0,94470.0,,,,,,,,,,75418.0,,0.0,,,,0.0,196645.0,7474.0,-404742.0,,0.0,,,,,377619.0,,-44047.0,-124206.0,10922.0,67065.0,-5760.0,22960.0,,,5253.0,,66764.0,,,,,,,,,1095442.0,-1409439.0,-463526.0,-439112.0,,,,,,,,,513082.0,-505592.0,,33254.0,15324.0,31709.0,,0.0,,,,,,,,,,,2903924.0,,,,117108.0,117108.0,584186.0,,0.331,0.015,,,,,900000.0,0.35,4025000.0,0.87,,,,,,,,,,,,,,1575486.0,,,,,,,39607.0,56747100.0,0
16,99789,581383.0,116844,,6495934.0,,,,,-41123.0,,11305000.0,,,4749400.0,2398109.0,,,,,,,,,,54362100.0,54570625.0,56747.0,,,1600309.0,303334.0,32463.0,270871.0,,,,,,,,,,72419.0,,0.0,,,,,657329.0,4528.0,-961967.0,,,,,,,39710.0,,-21221.0,-91322.0,23882.0,-338367.0,-2880.0,93694.0,,1230.0,25745.0,,,,1240794.0,,,1788118.0,4749400.0,1788118.0,,3969998.0,-2148182.0,-487761.0,-1271416.0,-4023.0,,,,,,,,,,,52957.0,12444.0,66211.0,,0.0,,,,-4558.0,,,,,,,4030330.0,,,-3591399.0,307862.0,307862.0,289191.0,,0.331,0.015,,,,,900000.0,,4025000.0,0.87,,,,,,,,,,,,,,3342787.0,,,,,,,3541.0,56747100.0,0
17,187552,243474.0,105929,,6569504.0,,,,,-44132.0,,,,,6762265.0,3832897.0,,2072798.0,,,,,,,,56747100.0,,56747.0,,,1585264.0,,,,,,,,,,,,,,,0.0,-0.01,,,-224782.0,203544.0,,,,0.0,,,,,,,,,,338367.0,-1121.0,,,,20492.0,,,,835362.0,,,4284638.0,6762265.0,284638.0,,,,,,,,,,,,,,392153.0,-386250.0,,52957.0,11004.0,,-8599.0,,,2578800.0,,,,,,,,,4030330.0,,,-4148624.0,,,608964.0,172799.0,,,,,,,,0.34,4025000.0,0.87,,,,,,,,,,,0.9,,,3342787.0,,,,,,,3541.0,,0
18,165435,259742.0,169731,,6640937.0,,,,,,,11330000.0,,,6559576.0,2909067.0,,,,,,,,0.001,100000000.0,56747100.0,,56747.0,,,1585264.0,193700.0,17299.0,176401.0,,,,,,,,,,146936.0,,15633.0,,,,,81522.0,-2946.0,-557225.0,,,,,,,56094.0,,43841.0,-124206.0,0.0,-639725.0,,42663.0,,1798.0,65745.0,,,,534004.0,,,4398852.0,6559460.0,398852.0,,3995441.0,-2578800.0,-482110.0,-383253.0,-23947.0,,,,,,,,,,,52957.0,11004.0,34502.0,,,,,,-4558.0,,,,,,,4030330.0,,,-4537076.0,190754.0,190754.0,,,,,,,,,,0.34,,,,,,,,,,,,,,,,3342787.0,,,,,,,3541.0,,0
19,130252,202631.0,152664,,6690610.0,,,,,,,,,,6166032.0,2115274.0,,1365149.0,,,,,,0.001,,56747100.0,,56747.0,,,1585264.0,,,,,,,,,,,,,,,18625.0,-0.03,,,,1087653.0,,,,0.0,,,,,,,,,145071.0,,,,,,40000.0,,,,385660.0,,,4273711.0,6166032.0,273711.0,,,,,,,,,,,,,,1790312.0,-1778869.0,,52957.0,11004.0,,-12716.0,,,595270.0,,,,,,,,,4030330.0,,,-4855036.0,,,,217913.0,,,,,,,3600000.0,0.34,4025000.0,0.87,,,,,,,,,,,0.0,,,,,,,,,,3541.0,,0
20,130252,202631.0,152664,,6690610.0,,,,,,,11165000.0,,,6166032.0,2115274.0,,,,,,,,0.001,,,56747100.0,,,,1585264.0,494577.0,51497.0,443080.0,,,,,,,,,,231514.0,,0.0,,,,,,-18567.0,-1350419.0,,,,,,,-1133.0,,8695.0,15633.0,0.0,-788069.0,,27505.0,,568.0,105745.0,,,,385660.0,,,4273711.0,6166032.0,273711.0,,4000000.0,-595270.0,-734109.0,-1765430.0,-19924.0,,,,,,,,,,,,11004.0,99998.0,-20302.0,0.0,,,,-4559.0,,,,,,,,,,-4855036.0,476010.0,476010.0,181218.0,,0.364,0.0128,,,,,,0.34,4045000.0,0.9,,,,,,,,,,,0.0,,,,,,,,,,,56747100.0,0
21,130252,202631.0,152664,,6690610.0,,,,,,,,,,6166032.0,2115274.0,1729772.0,687091.0,,,,,,0.001,,,,,,,1570219.0,,,,,,,,,,,,,,,98979.0,,,,,,,-388452.0,,0.0,,,,,,,,,-36670.0,,,,,,,,,,385660.0,,,4273711.0,6166032.0,273711.0,,,,,,,,,,,,,,,,,40804.0,9564.0,,-7586.0,,,1091045.0,,,,,,,,,4553181.0,,,-4855036.0,,,,47896.0,0.364,0.0128,,,,,0.0,,4205000.0,0.88,,,,,,,,,,,0.0,,,2961282.0,,,,,,,27156.0,,0
22,130252,202631.0,152664,,6690610.0,,,,,,,11110000.0,,,6166032.0,2115274.0,,,,,,,,,,56747100.0,54362100.0,,,,0.0,191243.0,19034.0,172209.0,,,,,,,,,,327806.0,,98979.0,-0.01,,,,195266.0,-23095.0,-1668379.0,,0.0,,,,,93757.0,,28709.0,18625.0,0.0,-371545.0,,30864.0,,4278.0,21778.0,,,,385660.0,,,4273711.0,6166032.0,273711.0,,0.0,-1091045.0,278704.0,,-61467.0,,,,,,,,408193.0,-400719.0,,44163.0,8124.0,33787.0,-30341.0,,,,,0.0,,,,,,,4974439.0,,,-4855036.0,168148.0,168148.0,309788.0,,0.364,0.0128,,,,,0.0,,4305000.0,0.87,,,,,,,,,,,,,,2477627.0,,,,,,,87902.0,,0
23,112381,296388.0,187686,,6738506.0,,,,,,,11435290.0,,,5955136.0,1401955.0,,,,,,,,,100000000.0,56747100.0,56747100.0,56747.0,,,,763298.0,64535.0,698763.0,,,,,,,,,,90987.0,,180624.0,-0.02,,,,566549.0,75581.0,-1034669.0,,0.0,,,,,117221.0,,116472.0,0.0,0.0,-366744.0,,55361.0,,2480.0,,,,,14115.0,,,5049588.0,5955136.0,411810.0,,1450000.0,-1993153.0,13629.0,,-37520.0,,,,,,,,942548.0,-938020.0,,33655.0,,157451.0,,3261.0,,,,0.0,,,,,,,6348905.0,,,-5889705.0,835618.0,838879.0,128570.0,,,,,,,,,0.16,,,,,,,,,,,,,0.9,,,1892321.0,,,,,,,72202.0,56747100.0,0
24,198488,319852.0,180905,,6770467.0,,,,,,,11022790.0,,,7143179.0,2149096.0,771087.0,372584.0,,,,,,,100000000.0,56747100.0,56747100.0,56747.0,,,,,,,,,,,,,,,,,,43534.0,,,,,,,,,,,,,,,,,0.0,16217.0,,,,,,42238.0,,,,18916.0,,,6559141.0,7143179.0,526029.0,,,,,-961967.0,,,,,,,,,,,,33655.0,,,,,,2843053.0,,0.0,,,,,,,6348905.0,,,-6243176.0,,,,123419.0,,0.013,,,,,,,,,,,,,,,,,,,0.9,,,,,,,,,,72202.0,,0
25,262604,451619.0,204269,,6814029.0,,,,,,,,,,9844452.0,4039826.0,,,,,,,,0.001,100000000.0,56747100.0,,56747.0,,,,399437.0,70696.0,328741.0,,,,,,,,,,188332.0,,57988.0,-0.01,,,,371283.0,32747.0,-1388140.0,,-648917.0,,,,,248988.0,,94355.0,12963.0,648917.0,-305036.0,,38578.0,,5286.0,,,,,80624.0,,,9595500.0,9844452.0,617054.0,,4450000.0,-2843053.0,-377403.0,,-100459.0,,,,,,,,534355.0,-537301.0,,33655.0,,23986.0,,1406.0,,,,0.0,,,,,,,6348905.0,,,-6621824.0,430778.0,432184.0,413926.0,,0.3644,0.0202,,,,,218000.0,,,,,,,,,,,,,,0.9,,,1892321.0,,,,,,,72202.0,56747100.0,0
26,286814,338067.0,303782,,12147005.0,,,,,,,,,,11149884.0,4784215.0,832511.0,2079444.0,,,,,,0.001,100000000.0,65747100.0,,65747.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99925.0,,,6101029.0,11149884.0,468319.0,,,,,-557225.0,,,,,,,,,,,,33655.0,,,,,,547171.0,,1489329.0,,,,,,,6348905.0,,,-7163897.0,,,,164999.0,0.3644,0.0202,,,,,218000.0,,,,,,,,,,,,,,,,,1892321.0,,,,,,,72202.0,,0
27,286814,338067.0,303782,,12147005.0,,,,,,,,,,11149884.0,4784215.0,832511.0,,,,,,,0.001,,65747100.0,56747100.0,65747.0,,,,796089.0,143462.0,652627.0,,,,,,,,,,291465.0,,,-0.02,,,,756461.0,52654.0,-353471.0,,0.0,,,,,135436.0,,59172.0,2972.0,0.0,-285735.0,,1832.0,,1213.0,,,,,99925.0,,,6101029.0,11149884.0,468319.0,,5896327.0,-547171.0,-796024.0,,-734142.0,,,,,,,,1270385.0,-1288952.0,,,,53968.0,,8098.0,,,,,,,,,,,,,,-7163897.0,840645.0,848743.0,104138.0,,,0.0202,,,,,238000.0,,,,,,,,,,,,,,0.86,,,1892321.0,,,,,,,,56747100.0,0
28,286814,338067.0,303782,,12147005.0,,,,,,,,,,11149884.0,4784215.0,832511.0,2257250.0,,,,,,0.001,,65747100.0,,65747.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-636661.0,,,,,,,,,,99925.0,,,6101029.0,11149884.0,468319.0,,,,,-1350419.0,,,,,,,,,,,,35487.0,,,,,,835433.0,,0.0,,,,,,,6805089.0,,,-7163897.0,,,,30863.0,,0.0211,,,,,438000.0,,,,,,,,,,,,,,,,,,,,,,,,32521.0,,0
29,286814,338067.0,303782,,12147005.0,,,,,,,,,,11149884.0,4784215.0,832511.0,,,,,,,,,65747100.0,56747100.0,65747.0,,,,396652.0,72766.0,323886.0,,,,,,,,,,409555.0,,,-0.01,,,,189912.0,19907.0,-1766788.0,,-2188.0,,,,,87727.0,,-17871.0,0.0,-636661.0,4131.0,,17449.0,,2809.0,,,,,99925.0,,,6101029.0,11149884.0,468319.0,,-1000000.0,-835433.0,-208798.0,,-726252.0,,,,,,,,327837.0,-350932.0,,51104.0,,29982.0,,6692.0,,,,0.0,,,,,,,6996006.0,,,-7163897.0,409867.0,416559.0,522360.0,,,0.0211,,,,,0.0,,,,,,,,,,,,,,,,,905548.0,,,,,,,47154.0,,0
30,270565,,371916,,,,,,,,,,,,,,,-1755969.0,,,,,,,,,56747100.0,,,,,,,,,,,,,,,,,114884.0,,,,,,,,,-378648.0,,,,,,,,,,81645.0,-279432.0,,,,,,,,,,,,,,,,,,,,-388452.0,,,,,,,,,,,,63824.0,,,,,,1571533.0,,0.0,,,,,,,7628973.0,,,,,,,56146.0,,0.0211,,,,,220000.0,,,,,,,,,,,,,,,,,584038.0,,,,,,,81433.0,,0
31,230803,438757.0,251528,,12177868.0,,,,,,,,,,9809097.0,2988684.0,,,,,,,,,100000000.0,65747100.0,56747100.0,65747.0,,,,1198980.0,226892.0,972088.0,,,,,,,,,,233455.0,,,-0.03,,,,963690.0,324.0,-2957778.0,,,,,,,42016.0,,68236.0,-55445.0,,10037.0,,27289.0,,1596.0,,,,,104056.0,,,5159776.0,9809097.0,2551138.0,,-1000000.0,-1571533.0,245490.0,,7890.0,,,,,,,,1643501.0,-1567920.0,,57152.0,,71585.0,,81324.0,,,,7246090.0,,,,,,,7516262.0,,,-7594294.0,1117980.0,1199304.0,116114.0,,,,,,,,420000.0,,,,,,,,,,,,,,,,,248952.0,,,,,,,-5297.0,56747100.0,0
32,226906,383055.0,216845,,12203151.0,,,,,,,,,,9585924.0,2576034.0,,-1589943.0,,,,,,,100000000.0,65747100.0,65747100.0,65747.0,,,,,,,,,,,,,,,,347066.0,,,,,,,,,,,,,,,,,,,-40991.0,,,,,,,,,,,109962.0,,,5166109.0,9585924.0,2581543.0,,,,,-1668379.0,,,,,,,,,,,,57152.0,,,,,,1823847.0,,7246090.0,,,,,,,7516262.0,,,-7849083.0,,,,57217.0,,,,,,,520000.0,,,,,,,,,,,,,,,,,5048855.0,,,,,,,-5297.0,,0
