,AccountsPayableCurrent,AccruedInsuranceCurrent,AccruedLiabilitiesCurrent,AccruedProfessionalFeesCurrent,AccumulatedOtherComprehensiveIncomeLossNetOfTax,AdditionalPaidInCapitalCommonStock,AdjustmentsToAdditionalPaidInCapitalStockIssuedIssuanceCosts,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,Assets,AssetsCurrent,AssetsNoncurrent,AvailableForSaleEquitySecuritiesAmortizedCostBasis,AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainLossBeforeTax,AvailableForSaleSecuritiesChangeInNetUnrealizedHoldingGainLoss,AvailableForSaleSecuritiesEquitySecurities,AvailableForSaleSecuritiesFairValueDisclosure,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashProvidedByUsedInFinancingActivitiesDiscontinuedOperations,CashProvidedByUsedInInvestingActivitiesDiscontinuedOperations,CashProvidedByUsedInOperatingActivitiesDiscontinuedOperations,CommonStockParOrStatedValuePerShare,CommonStockShareSubscribedButUnissuedSubscriptionsReceivable,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockSharesSubscribedButUnissued,CommonStockSharesSubscriptions,CommonStockValue,ComprehensiveIncomeNetOfTax,ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,ContributionsFromNoncontrollingInterests,CurrentFederalTaxExpenseBenefit,CurrentForeignTaxExpenseBenefit,CurrentIncomeTaxExpenseBenefit,CurrentStateAndLocalTaxExpenseBenefit,DeferredFederalIncomeTaxExpenseBenefit,DeferredForeignIncomeTaxExpenseBenefit,DeferredIncomeTaxExpenseBenefit,DeferredStateAndLocalIncomeTaxExpenseBenefit,DeferredTaxAssetsCapitalLossCarryforwards,DeferredTaxAssetsGross,DeferredTaxAssetsLiabilitiesNet,DeferredTaxAssetsNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsOperatingLossCarryforwardsDomestic,DeferredTaxAssetsOperatingLossCarryforwardsStateAndLocal,DeferredTaxAssetsTaxCreditCarryforwards,DeferredTaxAssetsTaxCreditCarryforwardsAlternativeMinimumTax,DeferredTaxAssetsTaxCreditCarryforwardsOther,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsEmployeeCompensation,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAccruedLiabilities,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsOther,DeferredTaxAssetsValuationAllowance,DeferredTaxLiabilities,DeferredTaxLiabilitiesInvestments,DiscontinuedOperationTaxExpenseBenefitFromProvisionForGainLossOnDisposal,DueFromRelatedPartiesCurrent,EarningsPerShareBasicAndDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,EffectiveIncomeTaxRateReconciliationNondeductibleExpenseLifeInsurance,EffectiveIncomeTaxRateReconciliationOtherAdjustments,EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,EmployeeRelatedLiabilitiesCurrent,EquityMethodInvestmentOwnershipPercentage,EquityMethodInvestments,FederalIncomeTaxExpenseBenefitContinuingOperations,ForeignIncomeTaxExpenseBenefitContinuingOperations,GainLossOnInvestments,GainLossOnSaleOfEquityInvestments,GainLossOnSaleOfInvestments,GeneralAndAdministrativeExpense,GeneralPartnersContributedCapital,Goodwill,ImpairmentOfInvestments,IncomeLossFromContinuingOperations,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToReportingEntity,IncomeLossFromEquityMethodInvestments,IncomeTaxExpenseBenefit,IncomeTaxesPaidNet,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccruedLiabilitiesAndOtherOperatingLiabilities,IncreaseDecreaseInOtherOperatingAssets,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,IncreaseDecreaseInRestrictedCashForOperatingActivities,InvestmentIncomeInterest,Investments,LeaseAndRentalExpense,LettersOfCreditOutstandingAmount,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LimitedLiabilityCompanyLLCOrLimitedPartnershipLPMembersOrLimitedPartnersOwnershipInterest,LongTermInvestments,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,OperatingIncomeLoss,OperatingLeasesFutureMinimumPaymentsDue,OperatingLeasesFutureMinimumPaymentsDueCurrent,OperatingLeasesFutureMinimumPaymentsDueInTwoYears,OtherAssetsNoncurrent,OtherComprehensiveIncomeLossNetOfTax,OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodTax,OtherCostAndExpenseOperating,OtherNonoperatingIncome,OtherNonoperatingIncomeExpense,OtherOperatingIncome,OtherOperatingIncomeExpenseNet,OtherTaxCarryforwardDeferredTaxAsset,PaymentsForRepurchaseOfCommonStock,PaymentsOfStockIssuanceCosts,PaymentsToAcquireEquityMethodInvestments,PrepaidExpenseAndOtherAssetsCurrent,ProceedsFromIssuanceOfCommonStock,ProceedsFromMinorityShareholders,ProceedsFromOperatingActivities,ProceedsFromStockOptionsExercised,ProfitLoss,RestrictedCashAndCashEquivalentsAtCarryingValue,RetainedEarningsAccumulatedDeficit,Revenues,SalesAndExciseTaxPayableCurrent,ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAvailableForGrant,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeLowerRangeLimit,ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeUpperRangeLimit,SharebasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeOutstandingOptionsWeightedAverageExercisePriceBeginningBalance1,StateAndLocalIncomeTaxExpenseBenefitContinuingOperations,StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockIssuedDuringPeriodSharesStockOptionsExercised,StockIssuedDuringPeriodValueNewIssues,StockRepurchasedDuringPeriodShares,StockRepurchasedDuringPeriodValue,TaxCreditCarryforwardDeferredTaxAsset,TreasuryStockShares,UnrealizedGainLossOnSecurities,UnrecognizedTaxBenefits,VariableInterestEntityEntityMaximumLossExposureAmount,WeightedAverageNumberDilutedSharesOutstandingAdjustment,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,y
22,32000,,64000.0,,13000.0,156064000.0,,0.0,8273000,2004000,6269000,,,,,,,-5624000.0,,,,,,,,74501559.0,,,745000.0,,-6767000.0,,,,,,,,,,361000.0,42958000.0,,4792000.0,42579000.0,,,,,,,,,38166000.0,4792000.0,,,,-0.01,-0.001,0.34,-0.394,-0.004,0.024,0.058,,,,,,,,,318000.0,3500000.0,,,,-2355000.0,,,-4308000.0,,3000.0,-26000.0,,,,20000.0,,2000.0,,,,8273000,83000,,,,,,,-254000.0,,,-318000.0,,,,282000,-1000.0,1000.0,,,,,,217000.0,,,,,125000,,,,,,,-148632000,,,,,,,,,,,,,,,,,,,,,,,,,,,,3500000.0,,,50646879.0,0
23,26000,,50000.0,,10000.0,156064000.0,,22671.0,7187000,1770000,5417000,,,,,,8360000.0,-205000.0,,,,,,100000000.0,,74501559.0,,,745000.0,,-4664000.0,,,,,,,,,,361000.0,52703000.0,,8049000.0,52320000.0,,,,,,,,,44654000.0,8049000.0,,,,-0.03,-0.026,0.34,-0.381,-0.017,0.015,0.058,,,,,,,,,1552000.0,3500000.0,,,,-939000.0,,,-5987000.0,,1000.0,-6000.0,,,,-37000.0,,9000.0,,,,7187000,62000,,,,,,,-816000.0,,-2099000.0,-1552000.0,,,,269000,-19000.0,1000.0,,,,,,,,,,,96000,,,,,,,-149694000,,,,,,,,,,,,,,,,,,,,,,,,,4002070.0,,,3500000.0,,,56580155.0,0
24,18000,,51000.0,,9000.0,156064000.0,,,6151000,1585000,4566000,,,,,,,,,,,0.01,,100000000.0,,74501559.0,,,745000.0,,,,,,,,,,,,361000.0,53258000.0,,8218000.0,52874000.0,,,,,,,,,45040000.0,8218000.0,,,,,0.033,-0.34,0.378,0.021,,-0.041,,,,,,,,,,3500000.0,,,,,,,,8000.0,,,,,,,,,,,,6151000,64000,,,,,,,-1114000.0,,-1037000.0,,,,,258000,,,,,,,,147000.0,,,,,83000,,,,,,,-150731000,,,,,,,,,,,,,,,,,,,,,,,,,4002070.0,,,,,,56580000.0,0
25,18000,,,,-6000.0,156064000.0,,,1679000,1443000,236000,,,,,,7945000.0,-377000.0,,,,0.01,,100000000.0,,74501559.0,,,745000.0,,-7013000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.01,,,,,,,,,,,,,,,287000.0,,,,,-3635000.0,,,,,3000.0,-14000.0,,,,-59000.0,,2000.0,,,,1679000,256000,,,,,,,,,-6748000.0,-287000.0,,,,236000,-15000.0,16000.0,,,,,,,,,,,64000,,,,,,,-155380000,,,,,,,,,,,,,,,,,,,,,,,,,4002070.0,,,,,,74501559.0,0
26,103000,,,,-9000.0,,,,1344000,1121000,223000,,,,,,7981000.0,,,,,0.01,,,,,,,,,-283000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3000.0,,,,,,,,,,,,1344000,167000,,,,,,,,,-4649000.0,,,,,223000,,,,,,,,74000.0,,,,,14000,,,,,,,-155623000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
27,103000,,,,-9000.0,,,,1344000,1121000,223000,,,,,,7638000.0,-500000.0,,,,,,,,,,,,,-467000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.03,,,,,,,,,,,,,,,608000.0,,,,,-1056000.0,,,,,6000.0,-14000.0,,,,-88000.0,,2000.0,,,,1344000,167000,,,,,,,,,-6991000.0,-608000.0,,,,223000,-22000.0,15000.0,,,,,,,,,,,31000,,,,,,,-155623000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74501559.0,0
28,103000,,,,-9000.0,,,,1344000,1121000,223000,,,,,,7674000.0,,,,,,,,,,,,,,-184000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9000.0,,,,,,,,,,,,1344000,167000,,,,,,,,,-284000.0,,,,,223000,1000.0,,,,,,,221000.0,,,,,43000,,,,,,,-155623000,,,,,,,,,,,,,,,,,,,,,,,,,,,,9000000.0,,,,0
29,103000,,,,-9000.0,156064000.0,,,1344000,1121000,223000,,,,,,7267000.0,-601000.0,,,,,,100000000.0,,74501559.0,,,745000.0,,-630000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.02,,,,,,,,,,,,,,,322000.0,8500000.0,,,,-2091000.0,,,,,6000.0,71000.0,,,,-82000.0,,1000.0,,,,1344000,167000,,,,,,,,,-476000.0,-322000.0,,,,223000,9000.0,11000.0,,,,,,21000.0,,,,,43000,,,,,,,-155623000,,,,,,,,,,,,,,,,,,,,,,,,,4002070.0,,,9000000.0,,,,0
30,109000,,,,-8000.0,156064000.0,,,1047000,832000,215000,,,,,,7267000.0,-349000.0,,,,0.01,,100000000.0,,74501559.0,,,745000.0,,-157000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8500000.0,,,,,,,,1000.0,1000.0,6000.0,,,,51000.0,,,,,,1047000,153000,,,,,,,,,-192000.0,,,,,215000,8000.0,,,,,,,74000.0,,,,,103000,,,,,,,-155907000,,,,,,,,,,,,,,,,,,,,,,,,,4002070.0,,,9000000.0,,,,0
31,46000,,,,-11000.0,156064000.0,,,806000,599000,207000,,,,,,7267000.0,-550000.0,,,,0.01,,100000000.0,,74501559.0,,,745000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.05,,,,,,,,,,,,,,,852000.0,8500000.0,,,,-1034000.0,,,,,1000.0,-57000.0,,,,9000.0,,2000.0,,,,806000,96000,,,,,,,,,-626000.0,-852000.0,,,,207000,-4000.0,-5000.0,,,,,,-126000.0,,,,,53000,,,,,,,-156099000,,,,,,,,,,,,,,,,,,,,,,,,,4002070.0,,,9000000.0,,,74501559.0,0
32,26000,,,,,156064000.0,,,626000,442000,184000,,,,,,7267000.0,-708000.0,,,,0.01,,100000000.0,,74501559.0,,,745000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8500000.0,,,,,,,,9000.0,3000.0,-77000.0,,,,34000.0,,,,,,626000,77000,,,,,,,,,-150000.0,,,,,184000,-7000.0,2000.0,,,,,,52000.0,,,,,72000,,,,,,,-156249000,,,,,,,,,,,,,,,,,,,,,,,,,4002070.0,,,9000000.0,,,,0
