,AccountsPayableAndAccruedLiabilitiesCurrent,AccumulatedOtherComprehensiveIncomeLossNetOfTax,AdditionalPaidInCapitalCommonStock,AdministrativeFeesAmountPaid,AllocatedShareBasedCompensationExpense,AllowanceForLoanAndLeaseLossesProvisionForLossNet,AssetManagementFees,AssetManagementFees1,Assets,AssetsCurrent,CapitalExpendituresIncurredButNotYetPaid,CapitalizedCostsUnprovedProperties,Cash,CashAcquiredFromAcquisition,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashProvidedByUsedInFinancingActivitiesDiscontinuedOperations,CashProvidedByUsedInInvestingActivitiesDiscontinuedOperations,CashProvidedByUsedInOperatingActivitiesDiscontinuedOperations,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ComprehensiveIncomeNetOfTax,ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,ContractRevenueCost,CustomerAdvancesCurrent,DeferredIncomeTaxExpenseBenefit,DeferredTaxAssetsGross,DeferredTaxAssetsLiabilitiesNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsOperatingLossCarryforwardsForeign,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccruals,DeferredTaxAssetsValuationAllowance,DeferredTaxLiabilities,DeferredTaxLiabilitiesNoncurrent,DepositLiabilitiesReclassifiedAsLoansReceivable1,Deposits,DiscontinuedOperationGainLossOnDisposalOfDiscontinuedOperationNetOfTax,DiscontinuedOperationIncomeLossFromDiscontinuedOperationDuringPhaseOutPeriodNetOfTax,DisposalGroupNotDiscontinuedOperationGainLossOnDisposal,EarningsPerShareBasicAndDiluted,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectOfExchangeRateOnCashAndCashEquivalents,ExplorationCosts,ForeignCurrencyTransactionGainLossBeforeTax,ForeignCurrencyTransactionGainLossUnrealized,GainsLossesOnExtinguishmentOfDebt,GeneralAndAdministrativeExpense,ImpairmentOfOilAndGasProperties,IncomeLossFromContinuingOperations,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToReportingEntity,IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicAndDilutedShare,IncomeTaxExpenseBenefit,IncomeTaxesPaid,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncomeTaxReconciliationForeignIncomeTaxRateDifferential,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInCustomerAdvances,IncreaseDecreaseInDeferredIncomeTaxes,IncreaseDecreaseInDepositOtherAssets,IncreaseDecreaseInDeposits,IncreaseDecreaseInPrepaidExpense,IncreaseDecreaseInReceivables,InterestExpense,InterestExpenseOther,InterestPaid,InterestPayableCurrent,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LoansPayableCurrent,ManagementFeeAmountPaid,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NotesPayableCurrent,OfficersCompensation,OperatingExpenses,OperatingLossCarryforwards,OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPeriodIncreaseDecrease,OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationGainLossArisingDuringPeriodNetOfTax,OtherIncome,OtherLaborRelatedExpenses,OtherOperatingIncome,PaymentForAdministrativeFees,PaymentsToAcquireOilAndGasPropertyAndEquipment,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockValue,PrepaidExpenseCurrent,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfLongTermDebt,ProceedsFromLoans,ProceedsFromRelatedPartyDebt,ProceedsFromRepaymentsOfRelatedPartyDebt,ProfessionalAndContractServicesExpense,ProfessionalFees,ProvisionForDoubtfulAccounts,ReceivablesNetCurrent,RepaymentsOfLongtermLoansFromVendors,RetainedEarningsAccumulatedDeficit,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsExercisableIntrinsicValue1,StockholdersEquity,StockIssuedDuringPeriodSharesIssuedForServices,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodValueNewIssues,TravelAndEntertainmentExpense,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,AccountsPayableCurrent,AccountsReceivableNetCurrent,AdditionalPaidInCapital,AmortizationOfDebtDiscountPremium,AssetAcquisitionConsiderationTransferred,AssetsFairValueDisclosure,BusinessAcquisitionPercentageOfVotingInterestsAcquired,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedAssets,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedEquipment,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedIntangibleAssetsOtherThanGoodwill,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedInventory,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsIncludingDisposalGroupAndDiscontinuedOperations,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,ConversionOfStockAmountConverted1,ConversionOfStockSharesIssued1,ConvertibleNotesPayableCurrent,CostOfGoodsAndServicesSold,DebtConversionConvertedInstrumentAmount1,DebtInstrumentConvertibleStockPriceTrigger,DeferredIncomeTaxAssetsNet,Depreciation,EarningsPerShareBasic,FairValueOfAssetsAcquired,Goodwill,GoodwillImpairmentLoss,GrossProfit,ImpairmentOfIntangibleAssetsExcludingGoodwill,ImpairmentOfIntangibleAssetsFinitelived,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInInventories,InterestExpenseBorrowings,InterestIncomeRelatedParty,InventoryNet,Investments,LegalFees,MinorityInterest,NetIncomeLossAttributableToNoncontrollingInterest,NoncontrollingInterestIncreaseFromSubsidiaryEquityIssuance,NoncurrentAssets,NonoperatingIncomeExpense,OperatingIncomeLoss,PaymentsForPurchaseOfOtherAssets1,PaymentsToAcquirePropertyPlantAndEquipment,PreferredStockSharesIssued,PreferredStockSharesOutstanding,ProceedsFromIssuanceOfPrivatePlacement,ProceedsFromRepaymentsOfDebt,ProfitLoss,PropertyPlantAndEquipmentNet,Revenues,SaleOfStockNumberOfSharesIssuedInTransaction,StockIssuedDuringPeriodValueAcquisitions,StockIssuedDuringPeriodValueIssuedForServices,TangibleAssetImpairmentCharges,UnrealizedGainLossOnInvestments,WeightedAverageNumberOfSharesOutstandingBasic,AccountsPayableAndOtherAccruedLiabilities,AccountsReceivableNet,DueToRelatedPartiesCurrent,GainLossOnSaleOfDebtInvestments,SharePrice,StockIssuedDuringPeriodSharesRestrictedStockAwardNetOfForfeitures,StockIssuedDuringPeriodSharesStockOptionsExercised,TradeReceivablesHeldForSaleAmount,CapitalExpenditureDiscontinuedOperations,EquityMethodInvestmentOwnershipPercentage,InterestAndOtherIncome,InterestIncomeExpenseNet,OtherBorrowings,PropertyPlantAndEquipmentGross,SaleOfStockPricePerShare,StockIssuedDuringPeriodSharesEmployeeStockPurchasePlans,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseExcludingExchangeRateEffect,ExtinguishmentOfDebtAmount,IncomeLossAttributableToNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,InterestAndDebtExpense,LitigationSettlementInterest,ProceedsFromLongTermLinesOfCredit,ServicingAssetAtFairValueAdditions,AccountsPayableAndOtherAccruedLiabilitiesCurrent,AccountsReceivableNoncurrentAccruedInterestWriteoff,InterestPaidNet,ProceedsFromIssuanceOfConvertiblePreferredStock,y
10,119128,-11026,25798625,,2406337.0,,,,16726552,97390,,16629162.0,1089456.0,,,-30350.0,,,,0.001,150000000.0,110195696,110195696,110196,-291732.0,,,,0.0,6552402.0,,,,,6552402.0,,4804192,,,0.0,0.0,,,,,,713707.0,3519.0,0.0,-6755367.0,0.0,-11867373.0,,,0.0,,828575.0,,,,,65963.0,131190.0,0.0,,,8165.0,5776.0,33811.0,,,,4923320,16726552,119128,525000.0,,180000.0,,-103993.0,-13538142.0,940000.0,1065283.0,-525726.0,,,,,0.0,,15000.0,,0.001,10000000.0,0.0,18618,180000.0,,,,,,627353.0,,4834,,-14094563,196835.0,,,,,,,,,,,,,11648340.0,,,,684434.0,109629274.0,,,38846282.0,,,,,,,,,,,0.0,,,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,,,,-5668.0,,604329.0,0.0,,,,1000000.0,1000000.0,30000.0,,-245969.0,604329.0,0.0,1252479.0,,,,,,102905.0,,200000.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0
11,153822,-8915,25813579,,196834.0,,,,16675788,46626,,16629162.0,1089456.0,12696.0,,,2000261.0,-1447739.0,1729701.0,0.001,150000000.0,110242156,110242156,110242,,,,,,,,,,,,,4913368,,,,,-783868.0,,0.21,713.0,,183371.0,,,299323.0,,-259229.0,-14587883.0,,,,0.0,,,,,,-7160.0,540515.0,,,,,11178.0,,9908.0,,5067190,16675788,153822,,,,-3453457.0,,-259229.0,940000.0,93458.0,-537122.0,,,,,,,60000.0,1378927.0,0.001,10000000.0,0.0,13624,,50567.0,,1443831.0,-100000.0,,76486.0,3395.0,4865,,-14306308,,,,,,,,,,,,,,,100000.0,,,78422.0,,,,38846282.0,,,,,,,,,,,,,,,,,,992.0,,,,,,,,,,,,,,15494.0,,-5295.0,9225.0,604329.0,-37729.0,,,,,,30000.0,,-283165.0,604329.0,,1252479.0,,,,,,,,,,,,,,,,0.0,,,,,,34325.0,,,,,,,,,,,,,0
12,212769,-8898,25828544,,,,,,17647169,1018007,,16629162.0,445672.0,0.0,,18370.0,0.0,0.0,0.0,0.001,150000000.0,110276978,110276978,110277,-208532.0,,,,,,,,,,,,4909617,,,,,0.0,,0.21,,,-183371.0,958574.0,,-299323.0,,,-469050.0,,,,,,,,,426666.0,,-288060.0,,,-8626.0,-4388.0,,,0.0,,6122386,17647169,1212769,,,6899660.0,-3509.0,-3427833.0,,,,7933874.0,,,,147254.0,,,126257.0,3509.0,0.001,10000000.0,,6657,3505001.0,0.0,,100000.0,,,,0.0,1468,,-14405140,2922588.0,,,,,,,,,,,,,11580140.0,,,,,,,,39012032.0,,,,,,,,,,,,,,0.0,,,,496.0,,,,,0.0,,,,,,,,,7848.0,,14893.0,,603833.0,102.0,,,,1000000.0,1000000.0,30000.0,,-37196.0,603833.0,0.0,1252479.0,,,,,,,,,,,,,,,,,,,,,,34325.0,,,,,,,,,,,,,0
13,212769,-8898,25828544,,39366.0,,,,17647169,1018007,,,244589.0,12696.0,,6733.0,2000261.0,-1447739.0,1729701.0,,,110276978,110276978,110277,,,,,,,,,,,,,4909617,,,,,-783868.0,0.0,0.21,8915.0,,400984.0,107222.0,,-285296.0,,325390.0,,0.0,,0.0,,,,,,-201.0,131190.0,,,,-3887.0,-502.0,,,9908.0,,6122386,17647169,1212769,,,0.0,,10242.0,325390.0,0.0,13435.0,215239.0,,,,107160.0,,,60000.0,,,,,6657,0.0,50567.0,,,,,37697.0,,1468,,-14405140,0.0,,,,,,,,,,,,,11803232.0,,,,25190.0,109784955.0,,,,,,,,,,,,,,,,,,,,,1487.0,,,,,,,,,,,,,,31073.0,,,26246.0,,-37729.0,,,,,,,,-450394.0,,,,,,,,,,,,,,,,,,,183.0,,,,,,19190.0,,,,,,,,,,,,,0
14,212769,-8898,25828544,,,,,,17647169,1018007,,,41987.0,0.0,,,0.0,0.0,0.0,,,110276978,110276978,110277,-14315223.0,,,,-2244107.0,,,,,,,,4909617,,,783868.0,-2454637.0,0.0,,,-2111.0,,-400984.0,,40026.0,285296.0,7396207.0,,-189410.0,,-1670769.0,,,,,,,,-7160.0,37922.0,,,,,,,0.0,,6122386,17647169,1212769,,,6899660.0,-3481515.0,,,0.0,,-218077.0,,,,,86666.0,,,1406985.0,,,0.0,6657,3505001.0,0.0,,1443831.0,-100000.0,,,3395.0,1468,,-14405140,3369212.0,,,,,,,,,,,,,11608598.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9225.0,1207.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183.0,,,,,,,,,,,,,,,,,,,0
15,212769,-8898,25828544,,2406338.0,,,,17647169,1018007,,16629162.0,41987.0,,,73938.0,,,,,,110276978,110276978,110277,-209634.0,,,,0.0,,,,,,,,4909617,,,0.0,0.0,,0.0,0.35,-3428.0,,-903885.0,845465.0,0.0,7018739.0,0.0,-12130745.0,,0.0,0.0,0.0,828575.0,,,,,357694.0,,,,,-18618.0,-4834.0,44650.0,,,,6122386,17647169,1212769,,,0.0,-31567.0,-3344207.0,-13801514.0,0.0,1082477.0,-184266.0,,,,535869.0,0.0,,,31567.0,,,0.0,6657,0.0,,,0.0,,,658305.0,0.0,1468,,-14405140,446624.0,,,,,,,,,,,,,11524783.0,,,,709481.0,110277378.0,,,,,,,,,,,,,,,,,,,,,495.0,,,,,,,,,,,,,,15579.0,,,,,0.0,,,,,,150000.0,,-167229.0,,,6259063.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
16,184004,-9147,25843508,,,,,,17531682,888327,,16643355.0,41987.0,0.0,,,0.0,0.0,0.0,0.001,150000000.0,110313011,110313011,110313,,,,,-2244107.0,,,,,,,,4934365,,,783868.0,-2454637.0,0.0,0.0,,,,,,40026.0,,7396207.0,,-192464.0,0.0,-1670769.0,0.0,,,,,,,-7160.0,,,,,,,,0.0,,6118369,17531682,1184004,,,6899660.0,-3444175.0,56528.0,-522601.0,,,8061310.0,,,,,86666.0,,,1406985.0,0.001,10000000.0,,8498,3505001.0,0.0,,1443831.0,-100000.0,,,0.0,1475,,-14531361,3339212.0,,,,,,,,,,,,,11524783.0,,,,,110295466.0,,,,,,,,,,,,,,,,,,,,,1983.0,,,,,,,,,,,,,,60539.0,,,,,-60849.0,,,,,,150000.0,,-567829.0,,,6259063.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
17,544597,-5163,25858477,,2406338.0,,,,17801373,735799,,17065574.0,,12696.0,,28137.0,2000261.0,-1447739.0,1729701.0,0.001,150000000.0,110344382,110344382,110344,,,,,0.0,,,,,,,,4298753,,,0.0,0.0,-783868.0,,,8898.0,,-1009841.0,956752.0,0.0,7211129.0,0.0,-12215975.0,,,0.0,,,,,,,437388.0,,,,,-13624.0,-4865.0,50163.0,,11098.0,,5843350,17801373,1544597,,,0.0,5773.0,-3427348.0,,,1125377.0,274127.0,,,,388615.0,0.0,,,31567.0,0.001,10000000.0,,8053,0.0,1050567.0,,0.0,,,661212.0,3395.0,1293,,-14005635,416624.0,,,,,,,,,,,,,11524783.0,,,,735108.0,,,,,,,,,,,,,,,,,,,,,,496.0,,,,,,,,,,,,,,6695.0,,,,,-13734.0,,,,,,150000.0,,-186527.0,,,6259063.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
18,157296,-5545,25873438,,0.0,,,,17240836,100895,,17139941.0,,0.0,,16500.0,0.0,0.0,0.0,0.001,150000000.0,110383172,110383172,110383,-14414038.0,,,,-2244107.0,,,,,,,,4386138,,,783868.0,-2454637.0,0.0,,,-3445.0,,-105956.0,105400.0,40026.0,192390.0,7396207.0,-85230.0,276586.0,,-1670769.0,,,,,,,10521.0,131190.0,,,,-8885.0,-979.0,5513.0,,1190.0,,5483434,17240836,1097296,,,7899660.0,,10727.0,-13886744.0,,42900.0,,,,,,86666.0,,,,0.001,10000000.0,,12007,3505001.0,1000000.0,,,,,2907.0,0.0,1318,,-14220874,,,,,,,,,,,,,,,,,,25627.0,110313356.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
19,237133,-2401,25888388,,2511212.0,,,,17218581,32963,,17185618.0,,12696.0,,,2000261.0,-1447739.0,1729701.0,0.001,150000000.0,110433321,110433321,110433,-600181.0,,,,0.0,,,,,,,,4992436,,,0.0,0.0,-783868.0,,,,,,,0.0,7807563.0,0.0,,,,0.0,,540515.0,,,,,,0.0,,,,,,,,,,6169569,17218581,1177133,,,1000000.0,-3444175.0,,-85230.0,,,8250525.0,,,,535869.0,0.0,,,1406985.0,0.001,10000000.0,0.0,8447,0.0,,,1443831.0,-100000.0,,,,1256,,-14947408,3339212.0,,,,,,,,,,,,,11413313.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
20,237133,-2401,25888388,,104874.0,,,,17218581,32963,,17185618.0,114002.0,0.0,,1009882.0,0.0,0.0,0.0,,,110433321,110433321,110433,,,,,,,,,,,,,4992436,,,,,0.0,0.0,,9147.0,,-896951.0,953018.0,,788824.0,,-12423794.0,-14083057.0,0.0,,0.0,-288060.0,,,,,511335.0,,,,,-6657.0,-1468.0,50358.0,,11098.0,,6169569,17218581,1177133,,,,5773.0,-3445603.0,,,1320120.0,463342.0,,,,495775.0,,,,31567.0,,,0.0,8447,3505001.0,1050567.0,,0.0,,,681219.0,3395.0,1256,,-14947408,416624.0,,,,,,,,,,,,,11958023.0,,,,764592.0,110312093.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20000.0,,,,,834986.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
21,237133,-2401,25888388,,,,,,17218581,32963,,17185618.0,89150.0,,,998245.0,,,,,,110433321,110433321,110433,-14540508.0,,,,,,,,,,,,4992436,,,,,,,,249.0,,6934.0,101666.0,,596434.0,,-293049.0,35776.0,,,,,,,,,84468.0,131190.0,,,,-1918.0,2418.0,5708.0,,0.0,,6169569,17218581,1177133,,,7899660.0,,-7528.0,-14094563.0,,237643.0,,,,,,,,,,,,0.0,8447,0.0,0.0,,1443831.0,,,22914.0,0.0,1256,,-14947408,,,,,,,,,,,,,,11757402.0,,,,55111.0,110344804.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20000.0,,,,,834986.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
22,237133,-2401,25888388,,,,,,17218581,32963,,17185618.0,,12696.0,,,2000261.0,-1447739.0,1729701.0,,,110433321,110433321,110433,-126470.0,,,,,,,,,,,,4992436,,,,,-783868.0,,,,,,,,8019308.0,,,,,,,0.0,,,,,84467.0,0.0,,,,,,,,,,6169569,17218581,1177133,,,0.0,-3444175.0,-7529.0,-293049.0,,,189215.0,,,,0.0,,,,1406985.0,,,0.0,8447,,,,0.0,-100000.0,,,,1256,,-14947408,3339212.0,,,,,,,,,,,,,11049012.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20000.0,,,,,834986.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
23,298669,-6389,25903340,,2511212.0,,,,16274475,12934,,16261541.0,,,,-131528.0,,,,0.001,150000000.0,110481360,110481360,110481,-14010798.0,,,,0.0,,,,,,,,5195422,,,0.0,0.0,,-0.01,,-3735.0,,,24499.0,0.0,211745.0,0.0,,,-0.01,0.0,0.0,0.0,,,,,-27958.0,131190.0,,,,-1841.0,-7.0,,,1058.0,,5494091,16274475,298669,,,7899660.0,,-131528.0,-207819.0,,,7973745.0,,,,495775.0,0.0,,,,0.001,10000000.0,,9089,0.0,0.0,,0.0,,,,0.0,1309,,-15227048,,,,,,,,,,,,,,11049012.0,,,,,110330146.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
24,275087,-7581,26050744,,104874.0,,,,16313870,54735,,16259135.0,11637.0,12696.0,,,2000261.0,-1447739.0,1729701.0,0.001,150000000.0,111063961,111063961,111064,403240.0,,,,,,,,,,,,5301014,,,,,-783868.0,,,,,-1006127.0,,,8118140.0,,-12635539.0,148465.0,,,,,,,,,,0.0,,,,,,50552.0,,,,5576101,16313870,275087,,,0.0,-3468574.0,,,,1336995.0,186562.0,,,,,,,,1431384.0,0.001,10000000.0,,15147,,,,1443831.0,-100000.0,,719561.0,,5139,,-15416458,3339212.0,,,,,,,,,,,,,11049012.0,,,,796944.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
25,327832,67,26065702,,,,,,16289929,26825,,16263104.0,11637.0,0.0,,726453.0,0.0,0.0,0.0,0.001,150000000.0,111105884,111105884,111106,,,,,-2244107.0,,,,,,,,4925094,,,783868.0,-2454637.0,0.0,0.0,,-3984.0,,-109176.0,345889.0,40026.0,1099401.0,7396207.0,-211745.0,-63861.0,0.0,-1670769.0,0.0,0.0,,,,,461150.0,131190.0,,,,-8053.0,-1293.0,5902.0,,23551.0,,5252926,16289929,327832,,,,-24399.0,-3704633.0,-14306308.0,,254518.0,,,,,535869.0,86666.0,,,24399.0,0.001,10000000.0,,10817,3505001.0,1050567.0,,0.0,0.0,,61256.0,,1917,,-15139872,0.0,,,,,,,,,,,,,,,,,87463.0,110433855.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100000.0,,,,,2000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
26,237122,-94,26256682,,0.0,,,,16296432,68947,,16227485.0,11637.0,12696.0,,-283429.0,2000261.0,-1447739.0,1729701.0,0.001,150000000.0,111952623,111952623,111874,529710.0,,,,0.0,,,,,,,,4314420,,,0.0,0.0,-783868.0,,,,,-102242.0,607129.0,0.0,,0.0,-504794.0,353409.0,,0.0,,,,,,,-50185.0,0.0,,,,-1396.0,-175.0,,,12453.0,,4551542,16296432,237122,,,7839660.0,,-259030.0,-504794.0,,16875.0,-276780.0,,,,0.0,0.0,,,,0.001,10000000.0,,15180,0.0,0.0,,1443831.0,,,38342.0,,2884,,-14623572,,,,,,,,,,,,,,10780384.0,,,,32352.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20000.0,,,,,1000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
27,237122,-94,26256682,,2511212.0,,,,16296432,68947,,16227485.0,11637.0,0.0,,,0.0,0.0,0.0,,,111952623,111952623,111874,,,,,-2244107.0,,,,,,,,4314420,,,783868.0,-2454637.0,0.0,0.0,,5545.0,,,-607129.0,40026.0,7787183.0,7396207.0,,204944.0,0.0,-1670769.0,0.0,37922.0,,,,,,131190.0,,,,1396.0,175.0,194.0,,,,4551542,16296432,237122,,,-60000.0,-3945646.0,,-211745.0,,,,,,,,86666.0,,,1908456.0,,,0.0,15180,3505001.0,1050567.0,,0.0,-100000.0,,,,2884,,-14623572,3339212.0,,,,,,,,,,,,,10737769.0,,,,,110681378.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20000.0,,,,,1000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
28,237122,-94,26256682,,104874.0,,,,16296432,68947,,16227485.0,,12696.0,,87570.0,2000261.0,-1447739.0,1729701.0,,,111952623,111952623,111874,-14226419.0,,,,0.0,,,,,,,,4314420,,,0.0,0.0,-783868.0,,,-3353.0,,,432892.0,0.0,-330957.0,0.0,,-1682740.0,,0.0,,0.0,,,,,491554.0,0.0,,,,-12007.0,-1318.0,,,56063.0,,4551542,16296432,237122,,,,-501471.0,-3806444.0,,,,-212521.0,,,,535869.0,0.0,,,501471.0,,,0.0,15180,0.0,0.0,,1443831.0,0.0,,,,2884,,-14623572,0.0,,,,,,,,,,,,,11037003.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000.0,,,,,69444.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
29,237122,-94,26256682,,,,,,16296432,68947,,16227485.0,,0.0,,-922312.0,0.0,0.0,0.0,,,111952623,111952623,111874,187619.0,,,,,,,,,,,,4314420,,,,,0.0,,,382.0,,-1002376.0,520126.0,,,,-12734371.0,-46148.0,,,,0.0,,,,,-19781.0,131190.0,,,,-5350.0,-150.0,50746.0,,44965.0,,4551542,16296432,237122,,,7839660.0,,-360841.0,,,1353870.0,,,,,0.0,,,,,,,0.0,15180,3505001.0,1050567.0,,0.0,-100000.0,,759269.0,,2884,,-14623572,3339212.0,,,,,,,,,,,,,11744890.0,,,,824549.0,110926181.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69444.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
30,267026,2883,26290901,,0.0,,,,16306901,72782,,16234119.0,,0.0,,23260.0,0.0,0.0,0.0,0.001,150000000.0,112077625,112077625,112078,,,,,0.0,,,,,,,,4045259,,,0.0,0.0,0.0,0.0,,,,,213759.0,0.0,-41872.0,0.0,,-3512949.0,0.0,0.0,0.0,,,,,,542843.0,131190.0,,,,-8447.0,-1256.0,,,66675.0,,4312285,16306901,267026,,,,-503600.0,-3868625.0,-603626.0,,,63667.0,,,,,0.0,,,503600.0,0.001,10000000.0,,13374,3605001.0,1050567.0,,,-100000.0,,,,41175,,-14411246,3339212.0,,,,,,,,,,,,,11744890.0,,,,,110810763.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
