,AccountsPayableCurrent,AccountsReceivableNetCurrent,AccruedIncomeTaxesCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax,AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,AccumulatedOtherComprehensiveIncomeLossNetOfTax,AdditionalPaidInCapitalCommonStock,AdjustmentForLongTermIntercompanyTransactionsNetOfTax,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,AllocatedShareBasedCompensationExpense,AllowanceForDoubtfulAccountsReceivable,AllowanceForDoubtfulAccountsReceivableChargeOffs,AmortizationOfFinancingCosts,AmortizationOfIntangibleAssets,AssetImpairmentCharges,Assets,AssetsCurrent,AssetsHeldForSalePropertyPlantAndEquipment,BusinessAcquisitionCostOfAcquiredEntityPurchasePrice,BusinessAcquisitionPurchasePriceAllocationAssetsAcquiredLiabilitiesAssumedNet,BusinessAcquisitionPurchasePriceAllocationCurrentAssetsReceivables,BusinessAcquisitionPurchasePriceAllocationCurrentLiabilitiesAccountsPayable,BusinessAcquisitionPurchasePriceAllocationCurrentLiabilitiesAccruedLiabilities,BusinessAcquisitionPurchasePriceAllocationCurrentLiabilitiesDeferredRevenue,BusinessAcquisitionPurchasePriceAllocationDeferredTaxLiabilitiesNoncurrent,BusinessAcquisitionPurchasePriceAllocationGoodwillAmount,BusinessAcquisitionPurchasePriceAllocationGoodwillExpectedTaxDeductibleAmount,BusinessAcquisitionPurchasePriceAllocationIntangibleAssetsOtherThanGoodwill,BusinessAcquisitionPurchasePriceAllocationOtherAssets,BusinessAcquisitionPurchasePriceAllocationOtherLiabilities,BusinessAcquisitionPurchasePriceAllocationPropertyPlantAndEquipment,BusinessExitCosts,CapitalLeasesFutureMinimumPaymentsDue,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsFairValueDisclosure,CashAndCashEquivalentsPeriodIncreaseDecrease,CashProvidedByUsedInFinancingActivitiesDiscontinuedOperations,CashProvidedByUsedInInvestingActivitiesDiscontinuedOperations,CashProvidedByUsedInOperatingActivitiesDiscontinuedOperations,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockValue,ComprehensiveIncomeNetOfTax,ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,ConstructionInProgressGross,ContractualObligation,CostOfGoodsSold,CumulativeTranslationAdjustmentNetOfTaxPeriodIncreaseDecrease,CurrentFederalTaxExpenseBenefit,CurrentForeignTaxExpenseBenefit,CurrentIncomeTaxExpenseBenefit,CurrentStateAndLocalTaxExpenseBenefit,DebtCurrent,DebtInstrumentBasisSpreadOnVariableRate,DebtInstrumentRepurchasedFaceAmount,DeferredFederalIncomeTaxExpenseBenefit,DeferredFinanceCostsNoncurrentNet,DeferredForeignIncomeTaxExpenseBenefit,DeferredIncomeTaxExpenseBenefit,DeferredIncomeTaxLiabilities,DeferredRevenueCurrent,DeferredStateAndLocalIncomeTaxExpenseBenefit,DeferredTaxAssetsGoodwillAndIntangibleAssets,DeferredTaxAssetsGross,DeferredTaxAssetsLiabilitiesNetCurrent,DeferredTaxAssetsLiabilitiesNetNoncurrent,DeferredTaxAssetsNet,DeferredTaxAssetsNetNoncurrent,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsOther,DeferredTaxAssetsOtherComprehensiveLoss,DeferredTaxAssetsPropertyPlantAndEquipment,DeferredTaxAssetsTaxCreditCarryforwards,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsPensions,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAccruedLiabilities,DeferredTaxAssetsUnrealizedCurrencyLosses,DeferredTaxAssetsValuationAllowance,DeferredTaxLiabilities,DeferredTaxLiabilitiesCurrent,DeferredTaxLiabilitiesGoodwillAndIntangibleAssets,DeferredTaxLiabilitiesGrossNoncurrent,DeferredTaxLiabilitiesNoncurrent,DeferredTaxLiabilitiesOther,DeferredTaxLiabilitiesOtherComprehensiveIncome,DeferredTaxLiabilitiesPropertyPlantAndEquipment,DeferredTaxLiabilitiesUndistributedForeignEarnings,DefinedBenefitPensionPlanLiabilitiesNoncurrent,DefinedBenefitPlanAmortizationOfGainsLosses,DefinedBenefitPlanEffectOfOnePercentagePointDecreaseOnAccumulatedPostretirementBenefitObligation1,DefinedBenefitPlanEffectOfOnePercentagePointIncreaseOnAccumulatedPostretirementBenefitObligation,DefinedBenefitPlanEffectOfOnePercentagePointIncreaseOnServiceAndInterestCostComponents,DefinedBenefitPlanExpectedReturnOnPlanAssets,DefinedBenefitPlanFairValueOfPlanAssets,DefinedBenefitPlanInterestCost,DefinedBenefitPlanNetPeriodicBenefitCost,DefinedBenefitPlanServiceCost,Depreciation,DepreciationAndAmortization,DepreciationDepletionAndAmortization,DerivativeCollateralObligationToReturnCash,DerivativeFinancialInstrumentsLiabilitiesFairValueDisclosure,DerivativeInstrumentsAndHedgesLiabilities,DerivativeNumberOfInstrumentsHeld,DiscontinuedOperationGainLossOnDisposalOfDiscontinuedOperationNetOfTax,DiscontinuedOperationIncomeLossFromDiscontinuedOperationBeforeIncomeTax,DiscontinuedOperationTaxEffectOfDiscontinuedOperation,DisposalGroupIncludingDiscontinuedOperationOtherLiabilities,DisposalGroupIncludingDiscontinuedOperationPropertyPlantAndEquipmentNet,DisposalGroupIncludingDiscontinuedOperationRevenue,EffectOfExchangeRateOnCashAndCashEquivalents,EmployeeRelatedLiabilitiesCurrent,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedStockOptions,FinancialServicesCosts,FinancialServicesRevenue,FiniteLivedIntangibleAssetsAccumulatedAmortization,FiniteLivedIntangibleAssetsAmortizationExpenseAfterYearFive,FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,FiniteLivedIntangibleAssetsAmortizationExpenseRemainderOfFiscalYear,FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,FiniteLivedIntangibleAssetsGross,FiniteLivedIntangibleAssetsNet,ForeignCurrencyTransactionGainLossBeforeTax,ForeignCurrencyTransactionGainLossUnrealized,FurnitureAndFixturesGross,GainOnBusinessInterruptionInsuranceRecovery,Goodwill,GoodwillAcquiredDuringPeriod,GoodwillImpairmentLoss,GoodwillTranslationAdjustments,GrossProfit,ImpairmentOfIntangibleAssetsExcludingGoodwill,IncomeLossAttributableToNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesForeign,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,IncomeLossFromDiscontinuedOperationsNetOfTax,IncomeTaxExpenseBenefit,IncomeTaxExpenseBenefitContinuingOperations,IncomeTaxExpenseBenefitContinuingOperationsGovernmentGrants,IncomeTaxesPaidNet,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncomeTaxReconciliationChangeInEnactedTaxRate,IncomeTaxReconciliationForeignIncomeTaxRateDifferential,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,IncomeTaxReconciliationNondeductibleExpense,IncomeTaxReconciliationNondeductibleExpenseImpairmentLosses,IncomeTaxReconciliationOtherAdjustments,IncomeTaxReconciliationPriorYearIncomeTaxes,IncomeTaxReconciliationRepatriationOfForeignEarnings,IncomeTaxReconciliationStateAndLocalIncomeTaxes,IncomeTaxReconciliationTaxContingencies,IncomeTaxReconciliationTaxCreditsForeign,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInDeferredCompensation,IncreaseDecreaseInDeferredIncomeTaxes,IncreaseDecreaseInFairValueOfUnhedgedDerivativeInstruments,IncreaseDecreaseInInventories,IncreaseDecreaseInOtherOperatingCapitalNet,InsuranceRecoveries,IntangibleAssetsNetExcludingGoodwill,InterestIncomeExpenseNet,InterestPaidNet,InterestPayableCurrent,InventoryFinishedGoods,InventoryGross,InventoryNet,InventoryRawMaterialsAndSupplies,InventoryValuationReserves,InventoryWorkInProcess,LeaseAndRentalExpense,LettersOfCreditOutstandingAmount,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilitiesOfAssetsHeldForSale,LiabilitiesOfDisposalGroupIncludingDiscontinuedOperationCurrent,LicensesRevenue,LineOfCreditFacilityCommitmentFeePercentage,LineOfCreditFacilityIncreaseDecreaseForPeriodNet,LineOfCreditFacilityMaximumBorrowingCapacity,LineOfCreditFacilityPeriodicPayment,LongTermDebt,LongTermDebtCurrent,LongTermDebtMaturitiesRepaymentsOfPrincipalAfterYearFive,LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,LongTermDebtNoncurrent,LongTermDebtPercentageBearingFixedInterestRate,LossContingencyPendingClaimsNumber200,LossContingencyPendingClaimsNumber201,MachineryAndEquipmentGross,MinorityInterest,MinorityInterestDecreaseFromDistributionsToNoncontrollingInterestHolders,MinorityInterestDecreaseFromRedemptions,MultiemployerPlansWithdrawalObligation,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NetIncomeLossAttributableToNoncontrollingInterest,NoncontrollingInterestIncreaseFromBusinessCombination,NoncurrentAssets,NotionalAmountOfInterestRateDerivativeInstrumentsNotDesignatedAsHedgingInstruments,NumberOfOperatingSegments,NumberOfReportableSegments,OperatingIncomeLoss,OperatingLeasesFutureMinimumPaymentsDue,OperatingLeasesFutureMinimumPaymentsDueCurrent,OperatingLeasesFutureMinimumPaymentsDueInFiveYears,OperatingLeasesFutureMinimumPaymentsDueInFourYears,OperatingLeasesFutureMinimumPaymentsDueInThreeYears,OperatingLeasesFutureMinimumPaymentsDueInTwoYears,OperatingLeasesFutureMinimumPaymentsDueThereafter,OperatingLeasesRentExpenseNet,OtherAccruedLiabilitiesCurrent,OtherAssets,OtherAssetsCurrent,OtherAssetsHeldForSaleCurrent,OtherAssetsMiscellaneousNoncurrent,OtherAssetsNoncurrent,OtherComprehensiveIncomeDefinedBenefitPlansAdjustmentNetOfTaxPortionAttributableToNoncontrollingInterest,OtherComprehensiveIncomeDerivativesQualifyingAsHedgesNetOfTaxPeriodIncreaseDecrease,OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPeriodIncreaseDecrease,OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPortionAttributableToNoncontrollingInterest,OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationGainLossArisingDuringPeriodNetOfTax,OtherComprehensiveIncomeLossAmortizationPensionAndOtherPostretirementBenefitPlansNetPriorServiceCostRecognizedInNetPeriodicBenefitCostBeforeTax,OtherComprehensiveIncomeLossBeforeTax,OtherComprehensiveIncomeLossDerivativesQualifyingAsHedgesNetOfTax,OtherComprehensiveIncomeLossDerivativesQualifyingAsHedgesTax,OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentBeforeTax,OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,OtherComprehensiveIncomeLossNetOfTax,OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansAdjustmentBeforeTax,OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansAdjustmentNetOfTax,OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansNetUnamortizedGainLossArisingDuringPeriodBeforeTax,OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansTax,OtherComprehensiveIncomeLossTaxPortionAttributableToParent1,OtherComprehensiveIncomeMinimumPensionLiabilityNetAdjustmentNetOfTax,OtherComprehensiveIncomeReclassificationOfDefinedBenefitPlansNetGainLossRecognizedInNetPeriodicBenefitCostBeforeTax,OtherComprehensiveIncomeUnrealizedGainLossOnDerivativesArisingDuringPeriodBeforeTax,OtherComprehensiveIncomeUnrealizedGainLossOnDerivativesArisingDuringPeriodNetOfTax,OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,OtherLiabilitiesCurrent,OtherLiabilitiesNoncurrent,OtherNonoperatingIncomeExpense,OtherNonrecurringIncomeExpense,OtherTaxExpenseBenefit,PaymentsForProceedsFromDepositOnLoan,PaymentsOfDividendsMinorityInterest,PaymentsToAcquireBusinessesNetOfCashAcquired,PaymentsToAcquireProductiveAssets,PaymentsToAcquirePropertyPlantAndEquipment,PrepaidExpenseAndOtherAssets,PrepaidExpenseAndOtherAssetsCurrent,PrepaidExpenseCurrent,PrepaidExpenseCurrentAndNoncurrent,ProceedsFromBankDebt,ProceedsFromInsuranceSettlementOperatingActivities,ProceedsFromIssuanceOfSharesUnderIncentiveAndShareBasedCompensationPlansIncludingStockOptions,ProceedsFromRepaymentsOfShortTermDebt,ProceedsFromRepurchaseOfEquity,ProceedsFromSaleOfPropertyPlantAndEquipment,ProfitLoss,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,RedeemableNoncontrollingInterestEquityCarryingAmount,RepaymentsOfLongTermDebt,RepaymentsOfLongTermLinesOfCredit,RestructuringCharges,RestructuringCosts,RetainedEarningsAccumulatedDeficit,Revenues,SalesRevenueNet,SellingGeneralAndAdministrativeExpense,SeveranceCosts,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestExercisableWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExpirationsInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsForfeituresInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,SharebasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeOutstandingOptionsWeightedAverageExercisePriceBeginningBalance1,SponsorFees,StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,TranslationAdjustmentForNetInvestmentHedgeNetOfTaxPeriodIncreaseDecrease,TranslationAdjustmentFunctionalToReportingCurrencyNetOfTaxPeriodIncreaseDecrease,UnamortizedDebtIssuanceExpense,UndistributedEarningsOfForeignSubsidiaries,UnrecognizedTaxBenefits,UnrecognizedTaxBenefitsDecreasesResultingFromPriorPeriodTaxPositions,UnrecognizedTaxBenefitsDecreasesResultingFromSettlementsWithTaxingAuthorities,UnrecognizedTaxBenefitsIncreasesResultingFromCurrentPeriodTaxPositions,UnrecognizedTaxBenefitsIncreasesResultingFromPriorPeriodTaxPositions,UnrecognizedTaxBenefitsInterestOnIncomeTaxesAccrued,UnrecognizedTaxBenefitsPeriodIncreaseDecrease,UnrecognizedTaxBenefitsThatWouldImpactEffectiveTaxRate,ValuationAllowanceDeferredTaxAssetChangeInAmount,y
0,123700000,262100000,22300000.0,306300000.0,-25500000.0,49400000.0,46000000,1082000000,0.0,2600000.0,2600000.0,2900000.0,900000.0,9600000.0,29900000.0,3800000.0,2831200000,757700000,4000000.0,400000000.0,400800000.0,28200000.0,10800000.0,6600000.0,9500000.0,39000000.0,169400000.0,6800000.0,177600000.0,300000.0,1200000.0,80600000.0,5200000.0,62500000.0,63900000.0,5900000.0,100100000.0,0.0,3500000.0,2300000.0,0.01,1000.0,100.0,0.0,-347200000.0,1700000.0,44400000.0,50900000.0,29900000.0,1039500000.0,62400000.0,2800000.0,33500000.0,36700000.0,400000.0,35000000.0,0.005,47100000.0,5500000.0,29900000.0,-21500000.0,-10200000.0,193400000.0,15500000.0,1200000.0,3000000.0,400400000.0,20000000.0,114800000.0,134800000.0,114800000,216000000.0,6700000.0,14300000.0,15200000.0,278900000.0,14300000.0,7000000.0,37800000.0,23200000.0,250700000.0,58600000.0,700000.0,155000000.0,219100000.0,192700000.0,800000.0,17900000.0,17100000.0,500000.0,78500000,-100000.0,273544.0,309410.0,14243.0,2700000.0,182900000.0,3400000.0,1300000.0,600000.0,87800000.0,117700000.0,117800000.0,9000000.0,23300000.0,23500000.0,3.0,0.0,-50100000.0,-400000.0,300000.0,38200000.0,258400000.0,-10300000.0,81900000.0,5500000.0,97400000.0,144900000.0,142800000.0,33100000.0,41600000.0,20700000.0,41200000.0,41200000.0,41200000.0,41500000.0,429500000.0,286700000.0,-4200000.0,28300000.0,9300000.0,0.5,848900000.0,169400000.0,158000000.0,57100000.0,440900000.0,0.0,-100000.0,543500000.0,215400000.0,-328100000.0,-215400000.0,-237300000.0,-49700000.0,21900000.0,21900000.0,-6100000.0,20900000.0,10300000.0,-300000.0,-12600000.0,-91200000.0,3100000.0,69200000.0,-600000.0,6100000.0,0.0,-8300000.0,2500000.0,200000.0,10900000.0,-2800000.0,700000.0,-6500000.0,9500000.0,-12900000.0,-62700000.0,10500000.0,286700000,-161000000.0,98600000.0,12500000.0,46700000.0,140600000.0,130800000,69400000.0,16000000.0,24500000.0,15500000.0,20800000.0,2831200000,385500000,11600000.0,11300000.0,8200000.0,0.005,1600000.0,200300000.0,-1600000.0,2346600000.0,28600000,383000000.0,43200000.0,1293600000.0,21300000.0,643000000.0,79400000.0,2318000000,0.04,126.0,139.0,547000000.0,3800000.0,-2600000.0,66900000.0,36000000.0,-56700000.0,-56700000.0,-66700000.0,-70200000.0,233800000.0,231500000.0,-289600000.0,2600000.0,-64800000.0,1914000000.0,700000000.0,3.0,3.0,-61700000.0,26700000.0,9100000.0,1900000.0,2400000.0,4200000.0,5400000.0,3700000.0,16900000.0,221600000,44700000.0,46400000.0,66200000.0,18400000.0,14800000.0,4400000.0,600000.0,-10200000.0,-400000.0,43500000.0,-900000.0,-10300000.0,-29900000.0,0.0,-10200000.0,-21500000.0,94500000.0,-53000000.0,-25400000.0,6800000.0,28400000.0,1800000.0,-53000000.0,1500000.0,0.0,600000.0,12500000.0,83900000.0,50200000.0,66400000,7300000.0,7300000.0,-400000.0,400000000.0,1700000.0,0.0,52800000.0,70500000.0,93500000.0,88600000.0,16200000.0,16400000.0,0.0,21300000.0,700000.0,1100000.0,600000.0,300000.0,-287000000.0,1027600000.0,721300000,0.0,20700000.0,36000000.0,17700000.0,17700000.0,-1341700000,1480400000.0,1480400000.0,270100000.0,6700000.0,2600000.0,136.1,783.44,816.29,902.19,750.0,850.0,760.83,10000000.0,80500000.0,-213700000,-94100000.0,156500000.0,40000000.0,406600000.0,36400000.0,13300000.0,3500000.0,8300000.0,6000000.0,6000000.0,-1300000.0,8900000.0,-12700000.0,0
1,129100000,274800000,31400000.0,366500000.0,-26800000.0,27900000.0,46000000,1082000000,0.0,3900000.0,3900000.0,2800000.0,1400000.0,2400000.0,28800000.0,600000.0,2831200000,723600000,,,400800000.0,28200000.0,10800000.0,7000000.0,9500000.0,39000000.0,170100000.0,6800000.0,177600000.0,400000.0,1600000.0,80600000.0,1700000.0,,164000000.0,5900000.0,-11800000.0,0.0,-300000.0,-300000.0,0.01,1000.0,100.0,0.0,36500000.0,2600000.0,-15500000.0,54200000.0,,277200000.0,-27300000.0,-900000.0,19000000.0,17600000.0,-500000.0,35000000.0,,47100000.0,5500000.0,22600000.0,-600000.0,-1200000.0,221500000.0,25400000.0,1200000.0,15900000.0,404500000.0,18600000.0,135200000.0,153800000.0,114800000,216500000.0,8300000.0,27000000.0,25900000.0,216000000.0,38500000.0,7300000.0,38000000.0,27600000.0,265600000.0,67700000.0,1600000.0,187000000.0,219100000.0,192700000.0,900000.0,0.0,30000000.0,1200000.0,78500000,-100000.0,248870.0,278178.0,11853.0,5400000.0,191400000.0,6600000.0,2600000.0,1300000.0,86700000.0,115500000.0,28900000.0,4500000.0,23300000.0,23200000.0,3.0,,-20100000.0,900000.0,,,188900000.0,7900000.0,86800000.0,,103700000.0,157000000.0,170500000.0,31500000.0,32.1,10500000.0,41.4,42.1,42.1,42.5,588200000.0,417700000.0,-10300000.0,-10800000.0,8500000.0,14600000.0,906000000.0,900000.0,169400000.0,-45500000.0,103600000.0,0.0,100000.0,-85100000.0,5400000.0,79700000.0,-27400000.0,-28800000.0,500000.0,1400000.0,23700000.0,7700000.0,11700000.0,29500000.0,-1900000.0,-11800000.0,-5400000.0,36600000.0,,-1300000.0,-7700000.0,,800000.0,-2800000.0,,-14500000.0,-19600000.0,300000.0,2800000.0,5000000.0,5900000.0,15100000.0,,290600000,-40600000.0,17400000.0,12500000.0,32300000.0,127200000.0,139700000,69800000.0,14600000.0,25100000.0,13100000.0,200300000.0,2831200000,385000000,,,,0.5,1600000.0,16300000.0,-1600000.0,2683500000.0,28700000,,35000000.0,907600000.0,1319700000.0,20300000.0,26000000.0,2318600000,0.04,178.0,158.0,586200000.0,3800000.0,,64800000.0,39700000.0,-5700000.0,-5700000.0,-14100000.0,-13800000.0,100000.0,400000.0,-27500000.0,-800000.0,,2257400000.0,525000000.0,,,25400000.0,26100000.0,6500000.0,1900000.0,2400000.0,3800000.0,5400000.0,6100000.0,15500000.0,227200000,36700000.0,54200000.0,,18400000.0,19200000.0,-3100000.0,5900000.0,-11000000.0,,37300000.0,-100000.0,-5400000.0,12500000.0,0.0,-11000000.0,62400000.0,-10300000.0,94500000.0,35600000.0,-18700000.0,-38700000.0,-6700000.0,94500000.0,,0.0,5900000.0,9400000.0,67800000.0,65400000.0,66300000,-12200000.0,-26000000.0,-600000.0,400000000.0,2600000.0,459200000.0,84800000.0,16600000.0,104000000.0,88600000.0,16200000.0,24200000.0,386800000.0,-21300000.0,1100000.0,-2300000.0,3100000.0,2800000.0,-28300000.0,1176200000.0,759500000,0.0,6500000.0,,5400000.0,12500000.0,-1341700000,1531800000.0,380800000.0,72200000.0,14900000.0,1400000.0,240.8,,,649.27,815.11,1134.13,772.0,10600000.0,-263500000.0,-213700000,69400000.0,-96700000.0,28200000.0,355300000.0,33900000.0,5600000.0,1900000.0,4400000.0,700000.0,6000000.0,2500000.0,8900000.0,-64600000.0,0
2,129100000,274800000,31400000.0,366500000.0,-8100000.0,90300000.0,46000000,1082000000,-4800000.0,,,,,4800000.0,,,2831200000,723600000,,,400800000.0,27900000.0,10800000.0,7000000.0,9500000.0,39000000.0,170400000.0,6800000.0,177600000.0,400000.0,1600000.0,80600000.0,2600000.0,,,5900000.0,-23300000.0,0.0,-500000.0,-600000.0,0.01,1000.0,100.0,0.0,45800000.0,0.0,1900000.0,54200000.0,,550900000.0,-47900000.0,,,,,59200000.0,,47100000.0,,22600000.0,,2100000.0,,25400000.0,,,,18600000.0,,,114800000,,,,,,,,,,250700000.0,,1600000.0,,215700000.0,192700000.0,,600000.0,,,78500000,0.0,,,,2700000.0,,3300000.0,1200000.0,600000.0,,,59100000.0,4500000.0,23300000.0,23200000.0,3.0,,,,,,,6400000.0,86800000.0,,,44800000.0,170500000.0,27600000.0,21600000.0,,41500000.0,42200000.0,42200000.0,42600000.0,588200000.0,417700000.0,7800000.0,-8700000.0,8500000.0,14100000.0,,,700000.0,,223000000.0,,,85100000.0,-18600000.0,-79700000.0,-24500000.0,-35100000.0,-600000.0,10600000.0,,,17200000.0,,-4300000.0,,,53500000.0,,-4600000.0,1800000.0,,,0.0,200000.0,-26600000.0,-26900000.0,,-5400000.0,7500000.0,-800000.0,31200000.0,,290600000,-81800000.0,79000000.0,12100000.0,32300000.0,127200000.0,139700000,69800000.0,,25100000.0,9400000.0,200300000.0,2831200000,385000000,,,,0.005,,15200000.0,,2683500000.0,28700000,,,,,,,2318600000,,58.0,,586200000.0,3800000.0,,,39700000.0,-16500000.0,-16500000.0,-29600000.0,-29100000.0,16400000.0,17000000.0,-35700000.0,600000.0,,,350000000.0,,,70800000.0,,,,,,,,13100000.0,227200000,36700000.0,54200000.0,,23200000.0,19200000.0,,9400000.0,-7300000.0,,-6100000.0,-1100000.0,4900000.0,15200000.0,,-800000.0,62000000.0,-5400000.0,7000000.0,0.0,-23100000.0,0.0,6800000.0,-38500000.0,,,5300000.0,3500000.0,58100000.0,65400000.0,66300000,-13500000.0,,-1500000.0,400000000.0,2600000.0,,39800000.0,32500000.0,104000000.0,90300000.0,22900000.0,24200000.0,,,,-4800000.0,3500000.0,3400000.0,-35100000.0,1176200000.0,759500000,0.0,12600000.0,,10100000.0,19500000.0,-1341700000,,773900000.0,142000000.0,15100000.0,2300000.0,272.0,,,,,,827.45,2900000.0,,-213700000,-20900000.0,-22200000.0,,,,,,,,6000000.0,-2800000.0,,62400000.0,0
