,Low,Open,Volume,High,Close,Adjusted Close,Annual Percent Change,positive,negative,neutral,Label
DAKT,3.590630253823865,3.668613442853719,242387.87394957984,3.7343697457754312,3.6585294208606753,3.6585294208606753,-0.3742198259524448,0.2805163779888641,0.2101632495749403,0.5093203709714792,0.0
DAL,34.95100833988991,35.60193290229605,12970847.109243697,36.2374613785944,35.57897066869656,35.57897066869656,-0.1690399925614261,0.2805371326006328,0.2961981371665994,0.4232647293247282,1.0
DAR,70.59233194238999,71.9884453941794,1505748.281512605,73.38907591234737,71.98088237217495,71.98088237217495,0.0156425181950836,0.3250422652133486,0.1739270397377285,0.501030686328357,0.0
DARA,0.3912738704780997,0.3938866656159463,58210.97914569383,0.3982594048365587,0.3957503522338568,0.3957503522338568,0.0548464918334791,0.1585866859182715,0.3412293594330549,0.500183954834938,0.0
DBL,15.883109697774678,16.017604992169293,61588.19327731092,16.172731127057755,16.01178995901797,15.406852341499649,-0.1857491813031793,0.0147327995859086,0.9348445415496828,0.0504226636141538,0.0
DBVT,1.706235294582463,1.7519369796544564,268688.1848739496,1.8220924394471305,1.7675714322498866,1.7675714322498866,-0.6428928180276436,0.1902036477678588,0.2181087875472647,0.5916875703526394,0.0
DCI,52.632773166945,53.24382342811392,414643.8571428572,53.835126059395925,53.25626039905708,52.797712919090976,-0.1317273587498109,0.2766120102411757,0.249682424031198,0.4737055665347725,0.0
DCO,46.04035718901819,46.7471849297275,40959.36134453781,47.5016805344269,46.77075608838506,46.77075608838506,-0.120552631481564,0.3443259890783917,0.2188399764116515,0.4368340332399715,0.0
DCOM,32.49079825297123,32.92226891557709,130736.65966386556,33.361029416573146,32.91533607194403,32.48290555617388,0.0124668068880664,0.2045587603934109,0.3008785910076565,0.4945626555631557,0.0
DCT,32.49902110580805,33.31652117554582,700822.7363962767,34.11991754509137,33.311094781869365,33.311094781869365,-0.2001548249091502,0.3560384109616279,0.0918130910024046,0.552148488163948,0.0
DD,64.7295380119516,65.67642853039654,3027792.277310924,66.55928574890649,65.63235284500763,64.90003930420434,-0.1419423525655898,0.273598086241294,0.1976095736026764,0.528792339224707,0.0
DDF,9.302184886291249,9.411176473152738,24326.701680672268,9.511890772010098,9.397145401529905,9.034171887806483,-0.1290459026415085,0.1217014179596056,0.086529658374687,0.791768934863309,0.0
DDS,275.0781095488733,282.29810826918657,211868.26470588235,290.2010926959896,282.6044962265912,282.28874482226973,0.6917934558678087,0.268978950753808,0.2977847852433721,0.4332362604017059,0.0
DDT,26.02029404519987,26.177310951617585,9083.03781512605,26.36075626501516,26.190183166696244,25.393626750016413,-0.003622304809249,0.4012484729290008,0.0598126385360956,0.5389388620853424,0.0
DE,366.15140693728665,371.2632771980863,1776503.344537815,376.9527728938255,371.7171388513902,369.8388914220473,0.0603249197206843,0.2364214212711279,0.2096421043854206,0.5539364762914678,1.0
DECK,298.4663645640141,304.5110921138475,418089.66386554623,310.66252174698,304.8118912512515,304.8118912512515,-0.1644730822209772,0.2876011193264275,0.2164421842743953,0.4959566952039798,0.0
DEL,92.25817547422469,93.49999953761244,199308.7272727273,94.72999965783322,93.47909060391513,93.47909060391513,0.1767900415742498,0.1562982499599456,0.749517560005188,0.0941842347383499,0.0
DENN,11.57151260295836,11.784453772697129,621242.462184874,12.008235278249789,11.768739507979706,11.768739507979706,-0.2809637944621967,0.3816509172630806,0.1382465643420194,0.4801025152827302,0.0
DEX,8.142184872587189,8.20726891726005,31534.53361344538,8.280084044993425,8.206470585670791,7.890162167428922,-0.1905788401436546,0.1912135750676194,0.2291782330100735,0.5796081888178984,0.0
DFS,105.336260306735,106.9687815113228,1794804.8697478992,108.689790036498,106.96516815954898,105.64926891166624,-0.0531871420277466,0.229416029419129,0.2196755431592464,0.5509084243637821,1.0
DG,231.62485311812716,234.3941179163316,1943633.113445378,237.2463755246972,234.53336161124605,233.71903523677537,0.0959793515209055,0.3433690016157925,0.2352361334643016,0.4213948688159386,1.0
DGICA,14.509579838824871,14.663655449362365,74762.44537815126,14.8315125914181,14.67592437327409,14.366874262064444,-0.0052227989458705,0.2543054434513165,0.3616273444738577,0.3840672080489722,0.0
DGII,27.074663819385176,27.62731108144552,252312.69327731093,28.21215674456428,27.690848743214328,27.690848743214328,0.3321015109300202,0.3037550556219436,0.2409365818835795,0.4553083749149333,0.0
DGLY,0.7765256306704353,0.7960512596769493,368852.2142857143,0.8199966358286994,0.7950953764825308,0.7950953764825308,-0.5265052593868924,0.3300050426843679,0.1718487818052785,0.4981461708020005,0.0
DGX,135.23243665294487,136.86521020456522,1070748.3403361344,138.47352920660452,136.87399128505163,135.73985902802283,-0.0107566187234806,0.3033231356181204,0.1767029487838347,0.5199739227692286,1.0
DHF,2.4580042011597576,2.4830672250074497,358849.62605042016,2.5024663831005576,2.478138648161367,2.3551994857667875,-0.2257640899022083,0.0759481351729482,0.634603915438056,0.289447951875627,0.0
DHI,75.60983202637745,77.05697493993935,3473111.647058824,78.45857150614762,77.04140736876415,76.55586196194176,-0.1464471720349914,0.2364222009821484,0.3024679066613316,0.4611098870324592,1.0
DHIL,177.19692140467026,179.07315089121587,9683.117647058823,181.37596617626545,179.33193270899667,172.66800875623687,0.0230541500414589,0.2684693072908417,0.2783269288935557,0.4532037637168259,0.0
DHT,6.738171863956612,6.876470617887352,2548226.2100840337,7.019369762484767,6.888235308542973,6.833891237483305,0.1621043681125231,0.2203416947614062,0.2619494083760814,0.5177088909020479,0.0
DIAX,15.734705937008895,15.874495794793138,77765.84033613445,16.015189050626354,15.869201696219564,15.4516900286955,-0.0519111370719159,0.2651838602808614,0.5832485221326351,0.1515676422665516,0.0
DIOD,76.95731106926414,78.60004202257686,276544.1848739496,80.09252128280511,78.54382361083472,78.54382361083472,-0.0897285003238592,0.3204560536115119,0.2380179040133953,0.441526038510104,0.0
DIS,114.2994118377942,116.07537825768736,12504576.80672269,117.51827743273824,115.84460096599676,115.84460096599676,-0.3413656906312015,0.0272824079729616,0.802656090259552,0.1700614877045154,1.0
DISH,21.948025226593018,22.484033672749494,3764706.6386554623,22.975525142765846,22.428655420030868,22.428655420030868,-0.4225908755828816,0.2293755356843273,0.1325189250987023,0.6381055390462279,0.0
DJCO,280.0207979859424,282.6268915128307,2825.428571428572,285.0317639903862,282.2814272712259,282.2814272712259,-0.1577919728436968,0.1456852787829659,0.4877190405502916,0.3665956875171374,0.0
DK,24.54920169686069,25.205924366702558,1392384.2478991596,25.899579873605937,25.216722720811347,24.86935739757634,0.2769474606078668,0.3492521546611731,0.2286027678373185,0.4221450791948221,0.0
DKS,100.371092259383,102.58159647068057,1942304.93697479,104.88386551672671,102.75050427733348,101.63807755157728,0.0298827643396948,0.3005157714399198,0.1485690717895825,0.5509151579191287,0.0
DLB,74.26231087756759,75.07231087243858,486401.9327731092,75.9225711501947,75.06817224646817,74.49543342269769,-0.2113971173664948,0.2929582248131434,0.2537209615499402,0.4533208154762784,0.0
DLHC,15.4497058732169,15.851344529320212,38331.39075630252,16.239747856845376,15.806596591693012,15.806596591693012,0.3135632508628247,0.2151640756745581,0.3151433722426494,0.4696925488473089,0.0
DLNG,3.1626168008611986,3.2821008407769083,115455.3025210084,3.379903364582222,3.2684705878506186,3.2684705878506186,0.1023185016020076,0.3099126174114645,0.1575169180287048,0.5325704692862927,0.0
DLR,126.45848740649824,128.26210057234564,1723727.7731092435,129.82899148123605,128.05863414091223,126.1387124582499,-0.156177515755071,0.3163061311002821,0.1991175875843813,0.4845762850095828,0.0
DLTR,149.2539286573394,151.41760471888952,2479221.731092437,153.6768908460601,151.5928569441082,151.5928569441082,0.3977519666135416,0.2940386344523479,0.1502214159273232,0.5557399435900151,1.0
DMB,12.33419912001666,12.454621851945124,83671.65126050421,12.569039877723243,12.431281506514347,12.19226216869194,-0.1605369730562401,0.0539843264656762,0.5160164050757885,0.4299992680963542,0.0
DMLP,26.01130254729455,26.585546261122246,107831.8025210084,27.078403336661204,26.55489410272165,26.55489410272165,0.6360850596453707,0.3009734292599288,0.2905480086577661,0.4084785689402259,0.0
DMO,12.3361453809658,12.435420184576213,40397.638655462186,12.576470571405748,12.433739509903084,11.83850765628975,-0.1867973451347173,0.0160418976098299,0.9064325312773388,0.0775256181756655,0.0
DMRC,20.737899159183023,21.46991596702768,121031.3613445378,22.222437009090136,21.42407565557656,21.42407565557656,-0.4108574402074371,0.2685053576291962,0.2749845750883899,0.4565100682052698,0.0
DNB,20.631400404825524,20.97055059028607,1815065.1362920168,21.30813431375742,20.95419044858972,20.80645930262006,-0.1479604760144758,0.0863155281792084,0.0240399048974116,0.8896445433298746,0.0
DNP,11.035588236416087,11.125084043550892,538696.2521008403,11.222635273172074,11.1302520968333,10.767665398221055,0.0580965632340693,0.0317170133348554,0.2458722846737752,0.7224106757591168,0.0
DO,7.435735973079553,7.683960665477795,1567390.393258427,7.899179747935092,7.659241558460707,7.659241558460707,0.0,0.0434773635119199,0.2803053319454193,0.6762173354625702,0.0
DOOR,83.2488654962107,84.84768930002421,166053.34453781514,86.38975967279002,84.73134452755711,84.73134452755711,-0.2593760755054751,0.3759908801177516,0.1832598689361475,0.4407492559403181,0.0
DOV,138.36409663352646,140.13441191601152,946251.4285714284,141.68134423263933,140.03787811663972,138.8263612955558,-0.0838933661388666,0.3279285912815895,0.167524850461632,0.5045465560733444,1.0
DOX,81.49745812936992,82.21596632885331,627527.8655462185,83.0850421039998,82.32239497208796,81.72045484911494,0.0788193803699934,0.3851070281739036,0.1574675683087358,0.4574254009872675,0.0
DPZ,379.5333612265707,385.6835296374409,601872.756302521,391.253235632632,385.23029372271367,383.5038170053177,-0.1496639743341283,0.3125288287488122,0.1444304634118452,0.5430407147233686,1.0
DRE,54.6940153666905,55.39296577657972,2318287.15625,55.961524622780935,55.30352679320744,54.929920417921885,0.1338083447525637,0.261594958929345,0.1928599357915421,0.5455451054808994,1.0
DRI,129.4297898557006,131.39382351146023,1228696.4789915967,133.25245794729025,131.38189094607569,129.38133454523168,-0.0741831973938729,0.2708639270160347,0.2551901574867467,0.4739459175306063,1.0
DRIV,19.033224347590824,19.22451453742913,195286.4626066017,19.370431475696957,19.206358938083213,18.913798154400943,0.1515570995184771,0.5922362996886174,0.0160080607359608,0.391755619396766,0.0
DRRX,5.520000000961688,5.7812604964280325,67664.35714285714,6.050354204257997,5.7515126056030015,5.7515126056030015,-0.6416857415112951,0.2001535661518573,0.1685921341011469,0.6312542936002665,0.0
DSM,6.480252095631191,6.53579832726166,150592.3487394958,6.579831938783662,6.526932758443496,6.365791306776159,-0.1958997541788257,0.1253119996904085,0.4821787150731931,0.3925093128656347,0.0
DST,81.35814603169759,81.51138893763225,1191018.0416666667,81.90465259552002,81.72611125310262,81.72611125310262,0.4025120833922007,0.0971260715276002,0.3778574833646416,0.5250164732336998,0.0
DSU,9.801512622031844,9.882605043779902,155369.97899159664,9.935882355986523,9.865010105261282,9.517260315037577,-0.1225159370355614,0.077985085658729,0.2595325178280473,0.6624824064970016,0.0
DSWL,3.34436974104713,3.3855882322087005,6823.94537815126,3.4356722801673314,3.3939495827971387,3.2397246290655697,-0.1545572073294638,0.1689935814984368,0.3279628387821669,0.5030435667895344,0.0
DSX,4.589768910608372,4.718151258821247,961942.4453781513,4.846638658467461,4.7151256378959205,4.303826999263603,0.1512897987644312,0.415321688586846,0.220859500975348,0.3638187975933154,0.0
DTE,122.82117644878996,124.101764326336,1221340.0924369749,125.23852939765996,124.04569327731092,122.77655410766602,0.0930735639132265,0.3759316264574106,0.192684327179773,0.4313840392977,1.0
DV,29.0977324456604,29.939036913244955,795645.2791757153,30.8433419313954,29.95815490863668,29.95815490863668,-0.1365910947536524,0.2482801961712539,0.32810381911695,0.4236159577965736,0.0
DVA,94.35907553023652,95.7619329821162,804281.4411764706,97.15586150994822,95.740315220937,95.740315220937,-0.171729480517956,0.2678570716331402,0.1689512738337119,0.5631916381418706,1.0
DVAX,11.580987395358688,11.915924328715862,2163334.0840336136,12.25445376724756,11.910462181107336,11.910462181107336,0.0076533177632553,0.274814885094141,0.1280011913635664,0.5971839275728498,0.0
DVN,61.06865533460088,62.52798330483317,12221249.07142857,63.866218534838254,62.52323525693236,59.65597689652643,1.1406161400235288,0.3096483251235137,0.2325408730655908,0.4578108098668356,0.0
DWCH,10.529738616168014,10.761779699868304,116970.0243902439,10.969395133537974,10.74878051028988,10.74878051028988,0.1914348380527861,0.4159799568355083,0.0373620852828025,0.5466579861938954,0.0
DWSN,1.8376470403510985,1.8801260305052043,15551.5756302521,1.9247058564875303,1.88075627399092,1.88075627399092,-0.2405124942847908,0.2765576973134144,0.3446705963631922,0.3787717188962481,0.0
DX,14.943025208320938,15.136596667666396,941437.819327731,15.289222701257016,15.113340365786511,14.35762541634696,-0.1722982982509241,0.1875422371706615,0.2655934962754449,0.5468642770778388,0.0
DXCM,95.81004221299116,97.94860298092624,3188785.495798319,100.0439390294692,97.87873939706498,97.87873939706498,-0.1507300653745346,0.3900897895578633,0.2095946817912838,0.4003155288709836,1.0
DXYN,2.1780252093527497,2.265378146361904,43316.12605042017,2.3319756280975183,2.242353359691235,2.242353359691235,-0.450590615940034,0.3065207503002249,0.370539465859871,0.3229397813366217,0.0
DY,95.05563049957532,96.90617652700728,291737.4537815126,98.7551258311552,96.87399150944556,96.87399150944556,0.1821034973813777,0.2962550751695579,0.2803331624885852,0.4234117584303021,0.0
DYNT,0.6274789907351261,0.6468067211764199,36521.70168067227,0.6690336125237601,0.6491176453458161,0.6491176453458161,-0.4795658841044572,0.3290036530431473,0.243578142669955,0.4274182080968537,0.0
DYSL,2.414725792558887,2.417384019883876,1222.3628691983122,2.4189452008356023,2.416582332884712,2.416582332884712,0.8977803823617023,0.2388552209300299,0.2556642828447123,0.5054804992116987,0.0
EA,126.16008405925848,127.66449580473058,2210286.109243697,129.3008403297232,127.70882316397018,127.28617188910476,-0.0799710058888691,0.2287622646428644,0.2048349164115885,0.5664028193491201,1.0
EAC,9.768255388091667,9.777304508863386,39974.32953742245,9.79060391449904,9.78187746162043,9.78187746162043,0.0062034636604424,0.2191416338086128,0.2313449328765273,0.549513429403305,0.0
EARN,8.257216818192425,8.395840328280665,118006.39075630251,8.495781097091546,8.376722662388778,7.850104388068704,-0.2939122328826408,0.2052409979747608,0.2808299297175836,0.5139290592633188,0.0
EAT,30.87609246999276,31.65168065784358,1035696.4201680672,32.57147062926733,31.722478994802263,31.722478994802263,-0.4364169602509189,0.2250180950233091,0.2810431655341138,0.4939387431833893,0.0
EBAY,47.81842432102236,48.58197476683544,6495754.844537815,49.373907521993175,48.55504197833919,47.99046444291828,-0.2647799321253791,0.2721205269172787,0.2761854592431336,0.4516940062306821,1.0
EBIX,24.574013072903416,25.332058878505933,422621.67647058825,26.249201742540887,25.386281542417382,25.386281542417382,-0.2218101724357606,0.2731160269739727,0.2870252296638985,0.4398587479256093,0.0
EBMT,20.093287403843984,20.286092397545566,9561.97899159664,20.49008397495045,20.283539443456824,19.985748892070863,-0.1089209954672268,0.4192053703177306,0.1640536603224636,0.4167409507005855,0.0
EBS,30.601554594120056,31.437394867424203,702434.6260504202,32.18968483580261,31.34002100920477,31.34002100920477,-0.537222858669671,0.4441201890094413,0.0977317760853717,0.4581480390133543,0.0
EBTC,34.482857135163634,35.021428589059525,10514.470588235294,35.59285721658659,34.95714289400758,34.50917141377425,0.0223118651045757,0.4037667213421729,0.3781945768226352,0.2180387050844728,0.0
ECOL,41.73391569666116,42.0125904083252,875614.6746987952,42.28228665547199,41.98975903154856,41.98975903154856,0.1340082109411531,0.285926560483252,0.3414779112519075,0.3725955193862318,0.0
ECPG,57.227030345371794,58.03731076857623,336179.1092436975,58.96626050933069,58.04865555001908,58.04865555001908,0.2668045793219948,0.2011715067973868,0.3234588939527218,0.4753695936026899,0.0
ECYT,13.765793185080252,14.08544357745878,1949006.0483870967,14.438856443089824,14.104899197816849,14.104899197816849,4.310786655526723,0.241988755762577,0.0187204169109463,0.7392908334732056,0.0
ED,91.11647040102662,92.06974766835444,1860248.1092436973,92.9715754725352,92.08352959256212,90.48594011579242,0.2255931306277114,0.2746973050758243,0.2464992446048805,0.4788034460196892,1.0
EDAP,7.518802516600665,7.677226892038553,71123.38655462184,7.861974786309635,7.714033609678765,7.714033609678765,0.1324737364245674,0.3087066887623884,0.1699079649692232,0.5213853527876463,0.0
EDD,4.589749991392889,4.627773116616642,212954.06302521008,4.665763852976951,4.624618477180224,4.499868946916917,-0.2317808225136224,0.0352816930661598,0.5628313734713527,0.4018869202170107,0.0
EDF,4.986890743760502,5.063529412285621,68642.06722689075,5.140684458388,5.058403358739965,5.051459439662325,-0.374132109853236,0.1170139565877616,0.4926784353330731,0.3903076381236315,0.0
EDI,5.713067226049279,5.798781524185373,38375.00840336135,5.896974803018971,5.781260504442103,5.357082303832559,-0.3443778503701381,0.0162880110450916,0.5034072331256336,0.4803047700888581,0.0
EE,24.305964924040296,25.083988121577672,709307.1130952381,25.79376784960429,25.01250003633045,24.97949680827913,0.0,0.0750963893719017,0.403288871794939,0.5216147106140852,0.0
EEA,7.9452100821903775,8.014873939401964,13311.773109243695,8.084033589403168,8.013025213690366,7.694255832864457,-0.2846197551105469,0.0486737071433001,0.4419704312665595,0.5093558717932966,0.0
EEFT,105.08760516383067,106.9898738059677,465363.0798319328,108.89650319203608,107.0128148824227,107.0128148824227,-0.209039946619913,0.3586679136465219,0.1876169680363752,0.4537151120264422,0.0
EFOI,1.048868484482044,1.1206428582678325,1300356.243697479,1.1801260459322889,1.1004205860761034,1.1004205860761034,-0.716392247879548,0.2300540196026365,0.3178017833394309,0.4521441945123176,0.0
EFR,12.432378167865656,12.538151240148464,114639.46638655462,12.63444706572204,12.53086135768089,12.054783484515022,-0.1173969854843467,0.069806344830431,0.5492793492972851,0.3809143150225282,0.0
EFSC,46.53348735200257,47.11987404061966,116314.33193277312,47.66306731280159,47.1194957925492,46.79252670993324,0.0258483812859251,0.1817818296452363,0.4348788116872309,0.3833393684402108,0.0
EFT,12.436386553179316,12.536176473152738,103952.26470588236,12.626403347784732,12.528042003888045,12.070073436288272,-0.1320230324989736,0.2089384509250521,0.3116779736243188,0.4793835912727647,0.0
EFX,200.85718504320675,204.06172250699595,975071.2058823528,206.78306707814963,203.88508381563076,202.94981147060875,-0.1336620029384609,0.3372369839266564,0.1460267406655475,0.5167362689971924,1.0
EGAN,9.452857131717586,9.634831931410718,101457.28571428572,9.83042014546755,9.641722679138184,9.641722679138184,-0.104051374094289,0.2324104416525612,0.2851888188657661,0.4824007311587532,0.0
EGBN,50.40966391363064,51.1188655340371,162230.1806722689,51.76726878190241,51.068067182011966,50.24015910685564,-0.0630988102563789,0.1839330044109374,0.3711373248991246,0.4449296708839635,0.0
EGHT,7.687226891517639,7.924537807953458,2027502.6344537812,8.16159664081926,7.896050007403398,7.896050007403398,-0.7091400947907138,0.3147556962953372,0.1987964812242849,0.4864478220824491,0.0
EGL,17.534924229111176,17.821764257577193,196224.51599549677,18.113705498782267,17.83696425642365,17.83696425642365,0.0034965327663095,0.5459555257111788,0.0976266639307141,0.3564178109169006,0.0
EGLE,52.359705884917446,53.77680675923323,367600.82352941175,55.08878129269896,53.7236974539877,49.7837868377942,0.3263693943103423,0.2554746564244851,0.2542302183186014,0.4902951208874583,0.0
EGO,7.857520989009312,8.03327730523438,2167344.331932773,8.205735286744703,8.037563043482164,8.037563043482164,-0.2148048354699349,0.2789223506192987,0.3299289635033346,0.3911486804485322,0.0
EGP,170.80449554699808,173.18273105140494,292800.9789915966,175.15002281124853,172.8964282765108,170.76944937826204,0.0254853799888983,0.2610066909004341,0.2267228633842685,0.512270443581722,0.0
EGRX,40.28901260440089,41.19439077778023,143937.13025210085,42.05847059778807,41.143613318435285,41.143613318435285,-0.1285067073745417,0.24666981086401,0.211594064853021,0.5417361229125942,0.0
EHI,7.704520169426413,7.770588231687786,46027.72268907563,7.824367216655186,7.754703365454153,7.357399788223395,-0.2440259905237342,0.0819278308190405,0.3183090655598789,0.5997631341218949,0.0
EHTH,9.373130240360227,9.76802520291144,686876.4159663866,10.134117624338936,9.738193283561898,9.738193283561898,-0.8133874023139136,0.2753799877853857,0.2683675463414854,0.4562524814313898,0.0
EIG,39.725462184232825,40.192016777872034,121140.73529411764,40.68764712229496,40.189957867149545,38.23487450896191,0.0199818845280825,0.1801471301269802,0.386161751918156,0.4336911278692159,0.0
EL,254.94168097231568,259.17088234524766,1657373.3991596638,263.1314290792,258.9080247638606,257.3167867580382,-0.1681149116992241,0.3220718743279576,0.1240867619092265,0.5538413666499158,1.0
ELON,5.686453698045116,5.737336719103452,21947.09604519774,5.802243472492627,5.736606759540106,5.736606759540106,0.0843526903702969,0.3572435138747096,0.4064676348119974,0.2362888641655445,0.0
ELS,71.22298309582622,72.16642865413377,935308.3319327732,73.00445388345157,72.09794107004375,71.40957822719542,-0.0377935163677619,0.3166390702297741,0.215064352361316,0.4682965805584734,0.0
ELTK,3.8986134388867546,3.958655458538472,8083.613445378151,4.023781518976228,3.9554621872781706,3.9554621872781706,-0.3136566341355062,0.3451454663131799,0.1209136285301711,0.5339409053739574,0.0
EMCF,32.41957982648321,32.68264703991032,3735.558823529412,33.00558816284693,32.693151249605066,32.693151249605066,0.1637728884969747,0.2604686381502283,0.4234289197872082,0.3161024498546289,0.0
EME,117.29613449994255,118.63789893398766,324625.0672268908,120.13722671380565,118.71470542715376,118.47421267854064,0.0177962575988819,0.4588984694952765,0.1383898029414316,0.4027117227204144,0.0
EMF,12.578550414878782,12.67899162228368,30578.89075630252,12.79555840452178,12.679348749272965,12.679348749272965,-0.3177148623841298,0.0816150891439368,0.4663463468508174,0.4520385600005587,0.0
EML,21.593823176472128,21.90105045542997,7972.453781512605,22.260882313511956,21.913528987339564,21.67511940002441,-0.1899058472695207,0.3441793212949326,0.2048035006956056,0.4510171763090925,0.0
EMMS,2.713924051840094,2.724261602771936,1140.084388185654,2.73729957608734,2.730970463169275,2.730970463169275,0.1937364126673022,0.1553519461303949,0.2841230536811054,0.5605249984697863,0.0
EMN,97.1911345409746,98.5759664263044,1133548.6596638656,99.87474758885487,98.47653374551724,97.19772393362862,-0.125144619963799,0.3370289932625989,0.1903803342798103,0.4725906567648053,1.0
EMO,26.82072435907957,27.25315130057455,56896.83613445378,27.671575562292787,27.241302522290656,26.27464634230157,0.312474929447502,0.2345017499523237,0.275583442642043,0.4899148118371765,0.0
EMR,87.46231072690307,88.50739487079011,3135214.1596638653,89.4990124742524,88.512058642732,87.45073542875402,-0.0542071776253586,0.2714796899197002,0.3099454917168865,0.4185748215842371,1.0
ENPH,214.20159751827975,220.8507136497177,3360048.092436975,227.883949375954,221.3266386785427,221.3266386785427,0.2526524550986011,0.393816112457878,0.1614266608634756,0.4447572195695505,0.0
ENS,67.0955461934835,68.15537805316829,242950.94957983197,69.18071437483074,68.16491619078052,67.89428983415876,-0.2240361234142472,0.3156406554238249,0.182649790852641,0.5017095494084061,1.0
ENSG,81.68079802569221,82.95668049018924,234461.93697478992,84.18457980115875,82.97546216820469,82.88907597645992,-0.0011347086438023,0.3967028816334075,0.1284851774262885,0.4748119447380305,0.0
ENTA,48.24830295516565,49.38888935895854,222441.41111298287,50.454161963276334,49.366597008619095,49.366597008619095,0.1981789389015693,0.0322954356670379,0.0144967241212725,0.953207790851593,0.0
ENTG,101.6084453037807,103.94781513374392,1527982.1596638656,106.06966401749298,103.82638652384782,103.5964234616576,-0.1332294419095937,0.294523796501259,0.1823965118421863,0.523079679471751,0.0
ENTR,17.84600027236989,17.969274865161413,22831.637121516847,18.06160119045132,17.953620284100055,11.35417663190074,-0.001676956842283,0.3798099366948008,0.3396075177937746,0.2805825233459472,0.0
ENVA,35.01993269880279,35.64844532974628,273118.49159663863,36.32757138003822,35.672773168868375,35.672773168868375,0.0501773215637495,0.2105728280109663,0.1784070279759665,0.6110201524570584,0.0
ENZN,0.2990928285358323,0.3080369221510263,39084.34599156118,0.3211181463068547,0.3133966272013097,0.3133966272013097,-0.3767680710471968,0.2432164363004267,0.1675130762904882,0.5892704831436277,0.0
EOD,4.870504611680488,4.927310903533166,132812.10084033615,4.969881913241218,4.918361759987198,4.736044933815964,-0.1197625377833602,0.0819174525716031,0.4633044452018415,0.4547781232123573,0.0
EOG,117.44735285013664,119.7499578459924,4199383.042016807,121.9628154209682,119.75741577148438,116.54808130985548,0.5646715648470786,0.3088663738997032,0.2256430684433629,0.4654905577500661,1.0
EOS,18.35438147312453,18.57928575387522,149098.85294117648,18.76586135896314,18.551412610446704,17.763138458508404,-0.1952191294735109,0.1949937906240423,0.3238103844535847,0.4811958369115988,0.0
EPAM,156.40294651303947,159.03071482323128,394839.0179101576,161.5679702973044,159.0566819781421,159.0566819781421,0.361221532659717,0.0892558172345161,0.0181164536625146,0.8926277756690979,0.0
EPR,46.05563032326578,46.70407566102613,552674.5294117647,47.29970587401831,46.67239493682605,44.9934926714216,-0.0301504143573628,0.3247703796421939,0.2522823217748241,0.4229472935707731,0.0
EQIX,661.5585287398651,671.26445302242,472095.03781512607,679.8823944861148,670.5639091940487,663.7289547960297,-0.1250711040222171,0.4422876226922704,0.0815429507858223,0.4761694309198194,1.0
EQS,2.166596631542975,2.208193276609693,12097.058823529413,2.2531092452401875,2.2203361321898067,2.2203361321898067,0.0390430931911272,0.1810086747217509,0.348865030893918,0.470126302809351,0.0
ERIE,199.58663882728385,201.8969753489775,75091.29411764706,204.5448739829184,202.17306742948645,200.6304237942736,-0.0247580845897948,0.2446151661220938,0.272496785207962,0.4828880438270667,0.0
ERII,20.463025197261523,20.811680633480808,400661.8151260504,21.189369746616908,20.818319296636503,20.818319296636503,0.0801751865809896,0.4066475421914624,0.1539741017674613,0.4393783500418067,0.0
ESCA,12.25331937565523,12.499411795319627,32624.95798319328,12.747767644770006,12.453613409475118,12.453613409475118,-0.4116270753761647,0.3008244010704485,0.3305899251845072,0.368585670333017,0.0
ESCR,21.094156403559875,21.116843505120443,1636.012677093975,21.1423602429188,21.12400616459964,20.956784477105927,-0.0472870435953297,0.3010769034735858,0.4837415004149079,0.2151815965771675,0.0
ESEA,24.191890756623085,24.92226889954896,79747.0756302521,25.619411757012376,24.887941176150026,23.647075532865124,0.2677036929513909,0.2506024246880163,0.2649841684692849,0.484413405880332,0.0
ESGR,221.0530671191817,223.8428158800141,44243.68907563025,226.3512182155577,223.7564075373802,223.7564075373802,-0.0650370556510736,0.2680163228185847,0.2683376625257854,0.4636460117762908,0.0
ESI,14.973323343638986,15.209810659263088,1889562.3969946872,15.43884001517093,15.20137915680841,14.804894582641609,0.1349413188513751,0.0934259071946144,0.3491384252905846,0.5574356734752655,0.0
ESIO,29.94999993365744,29.96304346167523,1005899.8260869564,29.97956499846085,29.967826013979703,29.967826013979703,0.440269817476089,0.278801716864109,0.0258759493008255,0.6953223049640656,0.0
ESLT,200.18508404643595,202.16520992247,31049.35714285714,204.09554598511767,202.27285728134024,201.48943341679933,0.4289671854771681,0.5158762044188651,0.1360784927721728,0.3480452977120876,0.0
ESMC,0.1024472583006705,0.1035443047053702,6018.565400843881,0.1050632918560051,0.1040084395982041,0.1040084395982041,-0.5230186202007026,0.2668161634200563,0.2351744736079126,0.4980093542175988,0.0
ESNT,40.41474795942547,40.975252183545535,578482.3739495798,41.49920173452682,40.95844534865948,40.43373295439392,-0.1102683115500141,0.3205760424025357,0.3043747234158218,0.3750492422375827,0.0
ESPR,5.787269744552484,5.999957987240383,1292591.3277310925,6.212037809756624,6.004075629370553,6.004075629370553,-0.682211946469427,0.3302774632815271,0.2170957873575389,0.4526267528068274,0.0
ESRT,7.925420136010947,8.061302497607318,1459904.2226890756,8.194621843450209,8.055903364630307,7.997300448537874,-0.2476224595007315,0.2537418578518554,0.236788743129,0.5094694009050726,0.0
